tran_id,product_id,qty,amt,tran_dt
2021-02-16T13-58-06-861834_9,33,1474,8829.26,2021-02-16
2021-02-16T13-58-06-861834_9,72,1112,4270.08,2021-02-16
2021-02-16T13-58-06-861834_10,59,1185,3306.15,2021-02-16
2021-02-16T13-58-06-861834_11,60,1364,2714.36,2021-02-16
2021-02-16T13-58-06-861834_11,8,1263,2387.07,2021-02-16
2021-02-16T13-58-06-862835_11,34,1261,2509.39,2021-02-16
2021-02-16T13-58-06-862835_11,12,1374,2473.2,2021-02-16
2021-02-16T13-58-06-862835_11,2,1047,1308.75,2021-02-16
2021-02-16T13-58-06-862835_12,33,1353,8104.47,2021-02-16
2021-02-16T13-58-06-862835_12,20,1408,1957.12,2021-02-16
2021-02-16T13-58-06-862835_12,79,1299,4637.43,2021-02-16
2021-02-16T13-58-06-862835_14,13,1147,3418.06,2021-02-16
2021-02-16T13-58-06-862835_14,28,1402,4051.78,2021-02-16
2021-02-16T13-58-06-862835_15,22,1424,3972.96,2021-02-16
2021-02-16T13-58-06-862835_15,80,1034,5149.32,2021-02-16
2021-02-16T13-58-06-862835_15,44,1325,1974.25,2021-02-16
2021-02-16T13-58-06-862835_15,20,1012,1406.68,2021-02-16
2021-02-16T13-58-06-862835_15,30,1387,4299.7,2021-02-16
2021-02-16T13-58-06-862835_15,6,1075,2139.25,2021-02-16
2021-02-16T13-58-06-863831_16,76,1355,772.35,2021-02-16
2021-02-16T13-58-06-863831_16,16,1413,4436.82,2021-02-16
2021-02-16T13-58-06-863831_16,10,1124,2011.96,2021-02-16
2021-02-16T13-58-06-863831_16,99,1342,6696.58,2021-02-16
2021-02-16T13-58-06-863831_16,86,1178,1519.62,2021-02-16
2021-02-16T13-58-06-863831_16,1,1099,1648.5,2021-02-16
2021-02-16T13-58-06-863831_16,82,1082,8645.18,2021-02-16
2021-02-16T13-58-06-863831_17,48,1213,2899.07,2021-02-16
2021-02-16T13-58-06-863831_17,9,1104,3300.96,2021-02-16
2021-02-16T13-58-06-863831_17,43,1000,3990.0,2021-02-16
2021-02-16T13-58-06-863831_17,86,1361,1755.69,2021-02-16
2021-02-16T13-58-06-863831_17,6,1197,2382.03,2021-02-16
2021-02-16T13-58-06-863831_18,31,1197,2980.53,2021-02-16
2021-02-16T13-58-06-863831_18,33,1338,8014.62,2021-02-16
2021-02-16T13-58-06-863831_18,7,1287,1930.5,2021-02-16
2021-02-16T13-58-06-863831_18,57,1434,2853.66,2021-02-16
2021-02-16T13-58-06-864831_19,19,1128,3891.6,2021-02-16
2021-02-16T13-58-06-864831_19,81,1257,4512.63,2021-02-16
2021-02-16T13-58-06-864831_19,68,1139,2950.01,2021-02-16
2021-02-16T13-58-06-864831_19,84,1018,2545.0,2021-02-16
2021-02-16T13-58-06-864831_19,48,1222,2920.58,2021-02-16
2021-02-16T13-58-06-864831_19,38,1278,4473.0,2021-02-16
2021-02-16T13-58-06-864831_19,57,1454,2893.46,2021-02-16
2021-02-16T13-58-06-864831_20,13,1442,4297.16,2021-02-16
2021-02-16T13-58-06-864831_21,73,1225,4887.75,2021-02-16
2021-02-16T13-58-06-864831_21,54,1336,1135.6,2021-02-16
2021-02-16T13-58-06-864831_22,91,1243,8328.1,2021-02-16
2021-02-16T13-58-06-864831_22,94,1384,2754.16,2021-02-16
2021-02-16T13-58-06-864831_22,45,1133,1121.67,2021-02-16
2021-02-16T13-58-06-864831_22,4,1025,3064.75,2021-02-16
2021-02-16T13-58-06-864831_22,66,1151,4592.49,2021-02-16
2021-02-16T13-58-06-865830_22,51,1206,3002.94,2021-02-16
2021-02-16T13-58-06-865830_22,37,1232,3314.08,2021-02-16
2021-02-16T13-58-06-865830_25,47,1260,3150.0,2021-02-16
2021-02-16T13-58-06-865830_25,81,1409,5058.31,2021-02-16
2021-02-16T13-58-06-865830_25,70,1111,3888.5,2021-02-16
2021-02-16T13-58-06-865830_25,53,1406,1391.94,2021-02-16
2021-02-16T13-58-06-865830_26,86,1062,1369.98,2021-02-16
2021-02-16T13-58-06-865830_26,88,1249,4983.51,2021-02-16
2021-02-16T13-58-06-865830_26,2,1110,1387.5,2021-02-16
2021-02-16T13-58-06-865830_26,39,1408,3872.0,2021-02-16
2021-02-16T13-58-06-865830_26,1,1229,1843.5,2021-02-16
2021-02-16T13-58-06-865830_26,20,1007,1399.73,2021-02-16
2021-02-16T13-58-06-865830_26,89,1038,2885.64,2021-02-16
2021-02-16T13-58-06-865830_28,78,1464,5563.2,2021-02-16
2021-02-16T13-58-06-865830_28,98,1403,7000.97,2021-02-16
2021-02-16T13-58-06-865830_28,88,1340,5346.6,2021-02-16
2021-02-16T13-58-06-865830_28,76,1344,766.08,2021-02-16
2021-02-16T13-58-06-866829_28,79,1121,4001.97,2021-02-16
2021-02-16T13-58-06-866829_28,53,1211,1198.89,2021-02-16
2021-02-16T13-58-06-866829_28,57,1358,2702.42,2021-02-16
2021-02-16T13-58-06-866829_28,52,1001,870.87,2021-02-16
2021-02-17T13-58-06-866829_1,62,1236,8034.0,2021-02-17
2021-02-17T13-58-06-866829_1,66,1277,5095.23,2021-02-17
2021-02-17T13-58-06-866829_1,71,1482,9766.38,2021-02-17
2021-02-17T13-58-06-866829_1,42,1391,542.49,2021-02-17
2021-02-17T13-58-06-866829_1,51,1438,3580.62,2021-02-17
2021-02-17T13-58-06-866829_2,16,1453,4562.42,2021-02-17
2021-02-17T13-58-06-866829_2,55,1327,1035.06,2021-02-17
2021-02-17T13-58-06-866829_2,86,1012,1305.48,2021-02-17
2021-02-17T13-58-06-866829_2,87,1422,14205.78,2021-02-17
2021-02-17T13-58-06-866829_2,48,1358,3245.62,2021-02-17
2021-02-17T13-58-06-866829_2,69,1310,5226.9,2021-02-17
2021-02-17T13-58-06-866829_2,26,1003,2988.94,2021-02-17
2021-02-17T13-58-06-867829_3,10,1301,2328.79,2021-02-17
2021-02-17T13-58-06-867829_3,70,1191,4168.5,2021-02-17
2021-02-17T13-58-06-867829_3,99,1166,5818.34,2021-02-17
2021-02-17T13-58-06-867829_3,11,1409,7030.91,2021-02-17
2021-02-17T13-58-06-867829_3,36,1256,3001.84,2021-02-17
2021-02-17T13-58-06-867829_3,35,1441,3011.69,2021-02-17
2021-02-17T13-58-06-867829_4,23,1450,5495.5,2021-02-17
2021-02-17T13-58-06-867829_5,85,1177,5873.23,2021-02-17
2021-02-17T13-58-06-867829_5,84,1196,2990.0,2021-02-17
2021-02-17T13-58-06-867829_5,17,1110,4995.0,2021-02-17
2021-02-17T13-58-06-867829_5,80,1291,6429.18,2021-02-17
2021-02-17T13-58-06-867829_5,24,1412,3953.6,2021-02-17
2021-02-17T13-58-06-867829_5,37,1291,3472.79,2021-02-17
2021-02-17T13-58-06-867829_5,50,1207,3138.2,2021-02-17
2021-02-17T13-58-06-867829_6,28,1186,3427.54,2021-02-17
2021-02-17T13-58-06-867829_6,97,1089,6523.11,2021-02-17
2021-02-17T13-58-06-868828_7,100,1375,2736.25,2021-02-17
2021-02-17T13-58-06-868828_7,87,1207,12057.93,2021-02-17
2021-02-17T13-58-06-868828_7,15,1051,3131.98,2021-02-17
2021-02-17T13-58-06-868828_7,53,1173,1161.27,2021-02-17
2021-02-17T13-58-06-868828_7,45,1071,1060.29,2021-02-17
2021-02-17T13-58-06-868828_7,64,1123,5008.58,2021-02-17
2021-02-17T13-58-06-868828_8,5,1344,2352.0,2021-02-17
2021-02-17T13-58-06-868828_8,44,1323,1971.27,2021-02-17
2021-02-17T13-58-06-868828_8,63,1273,4824.67,2021-02-17
2021-02-17T13-58-06-868828_8,55,1263,985.14,2021-02-17
2021-02-17T13-58-06-868828_8,64,1002,4468.92,2021-02-17
2021-02-17T13-58-06-868828_8,91,1289,8636.3,2021-02-17
2021-02-17T13-58-06-868828_9,95,1458,4359.42,2021-02-17
2021-02-17T13-58-06-868828_9,58,1204,2709.0,2021-02-17
2021-02-17T13-58-06-868828_9,21,1095,3274.05,2021-02-17
2021-02-17T13-58-06-868828_9,86,1252,1615.08,2021-02-17
2021-02-17T13-58-06-868828_9,49,1438,5737.62,2021-02-17
2021-02-17T13-58-06-868828_9,62,1315,8547.5,2021-02-17
2021-02-17T13-58-06-869828_9,33,1171,7014.29,2021-02-17
2021-02-17T13-58-06-869828_9,56,1308,2079.72,2021-02-17
2021-02-17T13-58-06-869828_10,74,1499,1424.05,2021-02-17
2021-02-17T13-58-06-869828_10,73,1418,5657.82,2021-02-17
2021-02-17T13-58-06-869828_11,21,1018,3043.82,2021-02-17
2021-02-17T13-58-06-869828_11,11,1147,5723.53,2021-02-17
2021-02-17T13-58-06-869828_11,7,1348,2022.0,2021-02-17
2021-02-17T13-58-06-869828_12,2,1429,1786.25,2021-02-17
2021-02-17T13-58-06-869828_12,47,1010,2525.0,2021-02-17
2021-02-17T13-58-06-869828_13,91,1452,9728.4,2021-02-17
2021-02-17T13-58-06-869828_13,95,1289,3854.11,2021-02-17
2021-02-17T13-58-06-869828_14,53,1489,1474.11,2021-02-17
2021-02-17T13-58-06-869828_14,57,1182,2352.18,2021-02-17
2021-02-17T13-58-06-869828_14,92,1033,2572.17,2021-02-17
2021-02-17T13-58-06-869828_14,5,1454,2544.5,2021-02-17
2021-02-17T13-58-06-869828_14,85,1047,5224.53,2021-02-17
2021-02-17T13-58-06-870826_14,10,1398,2502.42,2021-02-17
2021-02-17T13-58-06-870826_14,94,1067,2123.33,2021-02-17
2021-02-17T13-58-06-870826_14,60,1209,2405.91,2021-02-17
2021-02-17T13-58-06-870826_15,64,1405,6266.3,2021-02-17
2021-02-17T13-58-06-870826_15,88,1185,4728.15,2021-02-17
2021-02-17T13-58-06-870826_15,37,1321,3553.49,2021-02-17
2021-02-17T13-58-06-870826_15,47,1239,3097.5,2021-02-17
2021-02-17T13-58-06-870826_15,58,1024,2304.0,2021-02-17
2021-02-17T13-58-06-870826_16,47,1011,2527.5,2021-02-17
2021-02-17T13-58-06-870826_16,22,1080,3013.2,2021-02-17
2021-02-17T13-58-06-870826_16,51,1040,2589.6,2021-02-17
2021-02-17T13-58-06-870826_16,95,1192,3564.08,2021-02-17
2021-02-17T13-58-06-870826_16,49,1420,5665.8,2021-02-17
2021-02-17T13-58-06-870826_16,18,1119,4341.72,2021-02-17
2021-02-17T13-58-06-870826_16,57,1093,2175.07,2021-02-17
2021-02-17T13-58-06-870826_16,79,1351,4823.07,2021-02-17
2021-02-17T13-58-06-870826_17,64,1236,5512.56,2021-02-17
2021-02-17T13-58-06-871827_19,32,1055,3259.95,2021-02-17
2021-02-17T13-58-06-871827_19,47,1491,3727.5,2021-02-17
2021-02-17T13-58-06-871827_19,34,1397,2780.03,2021-02-17
2021-02-17T13-58-06-871827_19,93,1283,7685.17,2021-02-17
2021-02-17T13-58-06-871827_19,45,1261,1248.39,2021-02-17
2021-02-17T13-58-06-871827_19,72,1116,4285.44,2021-02-17
2021-02-17T13-58-06-871827_19,87,1087,10859.13,2021-02-17
2021-02-17T13-58-06-871827_19,55,1379,1075.62,2021-02-17
2021-02-17T13-58-06-871827_22,12,1429,2572.2,2021-02-17
2021-02-17T13-58-06-871827_22,24,1382,3869.6,2021-02-17
2021-02-17T13-58-06-871827_22,22,1245,3473.55,2021-02-17
2021-02-17T13-58-06-871827_22,60,1202,2391.98,2021-02-17
2021-02-17T13-58-06-871827_22,77,1036,611.24,2021-02-17
2021-02-17T13-58-06-871827_22,34,1010,2009.9,2021-02-17
2021-02-17T13-58-06-871827_22,73,1050,4189.5,2021-02-17
2021-02-18T13-58-06-871827_1,86,1264,1630.56,2021-02-18
2021-02-18T13-58-06-871827_1,12,1109,1996.2,2021-02-18
2021-02-18T13-58-06-872826_1,37,1355,3644.95,2021-02-18
2021-02-18T13-58-06-872826_1,84,1304,3260.0,2021-02-18
2021-02-18T13-58-06-872826_2,22,1006,2806.74,2021-02-18
2021-02-18T13-58-06-872826_2,72,1334,5122.56,2021-02-18
2021-02-18T13-58-06-872826_2,92,1479,3682.71,2021-02-18
2021-02-18T13-58-06-872826_2,88,1081,4313.19,2021-02-18
2021-02-18T13-58-06-872826_2,15,1015,3024.7,2021-02-18
2021-02-18T13-58-06-872826_3,8,1078,2037.42,2021-02-18
2021-02-18T13-58-06-872826_3,94,1346,2678.54,2021-02-18
2021-02-18T13-58-06-872826_4,84,1244,3110.0,2021-02-18
2021-02-18T13-58-06-872826_5,94,1309,2604.91,2021-02-18
2021-02-18T13-58-06-872826_5,92,1278,3182.22,2021-02-18
2021-02-18T13-58-06-872826_5,28,1460,4219.4,2021-02-18
2021-02-18T13-58-06-872826_5,26,1497,4461.06,2021-02-18
2021-02-18T13-58-06-872826_5,38,1158,4053.0,2021-02-18
2021-02-18T13-58-06-872826_5,46,1082,746.58,2021-02-18
2021-02-18T13-58-06-872826_5,12,1461,2629.8,2021-02-18
2021-02-18T13-58-06-873824_6,89,1207,3355.46,2021-02-18
2021-02-18T13-58-06-873824_6,72,1069,4104.96,2021-02-18
2021-02-18T13-58-06-873824_6,82,1229,9819.71,2021-02-18
2021-02-18T13-58-06-873824_6,35,1476,3084.84,2021-02-18
2021-02-18T13-58-06-873824_6,57,1432,2849.68,2021-02-18
2021-02-18T13-58-06-873824_7,88,1450,5785.5,2021-02-18
2021-02-18T13-58-06-873824_7,35,1373,2869.57,2021-02-18
2021-02-18T13-58-06-873824_7,36,1125,2688.75,2021-02-18
2021-02-18T13-58-06-873824_7,43,1192,4756.08,2021-02-18
2021-02-18T13-58-06-873824_7,31,1018,2534.82,2021-02-18
2021-02-18T13-58-06-873824_7,29,1056,2798.4,2021-02-18
2021-02-18T13-58-06-873824_7,100,1282,2551.18,2021-02-18
2021-02-18T13-58-06-873824_7,15,1005,2994.9,2021-02-18
2021-02-18T13-58-06-873824_8,26,1476,4398.48,2021-02-18
2021-02-18T13-58-06-873824_8,92,1286,3202.14,2021-02-18
2021-02-18T13-58-06-873824_8,61,1237,1595.73,2021-02-18
2021-02-18T13-58-06-873824_8,82,1212,9683.88,2021-02-18
2021-02-18T13-58-06-874824_8,62,1435,9327.5,2021-02-18
2021-02-18T13-58-06-874824_8,3,1364,3341.8,2021-02-18
2021-02-18T13-58-06-874824_8,42,1182,460.98,2021-02-18
2021-02-18T13-58-06-874824_8,57,1123,2234.77,2021-02-18
2021-02-18T13-58-06-874824_9,36,1333,3185.87,2021-02-18
2021-02-18T13-58-06-874824_9,89,1099,3055.22,2021-02-18
2021-02-18T13-58-06-874824_9,47,1450,3625.0,2021-02-18
2021-02-18T13-58-06-874824_9,83,1275,267.75,2021-02-18
2021-02-18T13-58-06-874824_9,94,1390,2766.1,2021-02-18
2021-02-18T13-58-06-874824_9,16,1483,4656.62,2021-02-18
2021-02-18T13-58-06-874824_9,37,1363,3666.47,2021-02-18
2021-02-18T13-58-06-874824_10,4,1489,4452.11,2021-02-18
2021-02-18T13-58-06-874824_10,56,1405,2233.95,2021-02-18
2021-02-18T13-58-06-874824_10,48,1224,2925.36,2021-02-18
2021-02-18T13-58-06-874824_10,25,1130,2655.5,2021-02-18
2021-02-18T13-58-06-875824_10,12,1354,2437.2,2021-02-18
2021-02-18T13-58-06-875824_10,52,1023,890.01,2021-02-18
2021-02-18T13-58-06-875824_10,72,1141,4381.44,2021-02-18
2021-02-18T13-58-06-875824_11,89,1024,2846.72,2021-02-18
2021-02-18T13-58-06-875824_11,18,1386,5377.68,2021-02-18
2021-02-18T13-58-06-875824_11,17,1348,6066.0,2021-02-18
2021-02-18T13-58-06-875824_11,73,1490,5945.1,2021-02-18
2021-02-18T13-58-06-875824_11,3,1051,2574.95,2021-02-18
2021-02-18T13-58-06-875824_11,55,1146,893.88,2021-02-18
2021-02-18T13-58-06-875824_11,46,1368,943.92,2021-02-18
2021-02-18T13-58-06-875824_11,87,1391,13896.09,2021-02-18
2021-02-18T13-58-06-875824_11,95,1442,4311.58,2021-02-18
2021-02-18T13-58-06-875824_11,52,1351,1175.37,2021-02-18
2021-02-18T13-58-06-875824_12,80,1109,5522.82,2021-02-18
2021-02-18T13-58-06-876826_12,98,1417,7070.83,2021-02-18
2021-02-18T13-58-06-876826_12,67,1210,3025.0,2021-02-18
2021-02-18T13-58-06-876826_12,27,1157,2487.55,2021-02-18
2021-02-18T13-58-06-876826_12,78,1447,5498.6,2021-02-18
2021-02-18T13-58-06-876826_12,81,1322,4745.98,2021-02-18
2021-02-18T13-58-06-876826_12,12,1321,2377.8,2021-02-18
2021-02-18T13-58-06-876826_13,90,1395,1381.05,2021-02-18
2021-02-18T13-58-06-876826_13,31,1132,2818.68,2021-02-18
2021-02-18T13-58-06-876826_13,40,1407,5051.13,2021-02-18
2021-02-18T13-58-06-876826_13,35,1306,2729.54,2021-02-18
2021-02-18T13-58-06-876826_15,70,1458,5103.0,2021-02-18
2021-02-18T13-58-06-876826_15,87,1018,10169.82,2021-02-18
2021-02-18T13-58-06-876826_15,14,1484,1469.16,2021-02-18
2021-02-18T13-58-06-876826_15,56,1354,2152.86,2021-02-18
2021-02-18T13-58-06-876826_15,88,1118,4460.82,2021-02-18
2021-02-18T13-58-06-876826_16,85,1224,6107.76,2021-02-18
2021-02-18T13-58-06-876826_18,79,1415,5051.55,2021-02-18
2021-02-18T13-58-06-876826_18,1,1164,1746.0,2021-02-18
2021-02-18T13-58-06-876826_18,36,1474,3522.86,2021-02-18
2021-02-18T13-58-06-876826_18,91,1347,9024.9,2021-02-18
2021-02-18T13-58-06-876826_19,60,1320,2626.8,2021-02-18
2021-02-18T13-58-06-876826_19,33,1038,6217.62,2021-02-18
2021-02-18T13-58-06-876826_19,90,1028,1017.72,2021-02-18
2021-02-18T13-58-06-876826_19,86,1487,1918.23,2021-02-18
2021-02-18T13-58-06-876826_19,15,1006,2997.88,2021-02-18
2021-02-18T13-58-06-876826_19,61,1342,1731.18,2021-02-18
2021-02-18T13-58-06-876826_19,44,1377,2051.73,2021-02-18
2021-02-18T13-58-06-876826_19,1,1370,2055.0,2021-02-18
2021-02-18T13-58-06-877824_19,22,1132,3158.28,2021-02-18
2021-02-18T13-58-06-877824_20,50,1095,2847.0,2021-02-18
2021-02-18T13-58-06-877824_20,82,1220,9747.8,2021-02-18
2021-02-18T13-58-06-877824_20,71,1069,7044.71,2021-02-18
2021-02-18T13-58-06-877824_20,53,1415,1400.85,2021-02-18
2021-02-18T13-58-06-877824_22,52,1013,881.31,2021-02-18
2021-02-18T13-58-06-877824_22,93,1173,7026.27,2021-02-18
2021-02-18T13-58-06-877824_22,5,1373,2402.75,2021-02-18
2021-02-19T13-58-06-877824_1,1,1018,1527.0,2021-02-19
2021-02-19T13-58-06-877824_2,31,1475,3672.75,2021-02-19
2021-02-19T13-58-06-877824_2,77,1394,822.46,2021-02-19
2021-02-19T13-58-06-877824_2,9,1421,4248.79,2021-02-19
2021-02-19T13-58-06-877824_2,63,1284,4866.36,2021-02-19
2021-02-19T13-58-06-877824_2,2,1390,1737.5,2021-02-19
2021-02-19T13-58-06-877824_2,96,1452,3993.0,2021-02-19
2021-02-19T13-58-06-877824_2,50,1394,3624.4,2021-02-19
2021-02-19T13-58-06-877824_2,72,1091,4189.44,2021-02-19
2021-02-19T13-58-06-877824_2,45,1402,1387.98,2021-02-19
2021-02-19T13-58-06-877824_2,4,1095,3274.05,2021-02-19
2021-02-19T13-58-06-877824_3,11,1293,6452.07,2021-02-19
2021-02-19T13-58-06-877824_3,17,1345,6052.5,2021-02-19
2021-02-19T13-58-06-877824_3,36,1352,3231.28,2021-02-19
2021-02-19T13-58-06-877824_3,64,1282,5717.72,2021-02-19
2021-02-19T13-58-06-877824_3,43,1002,3997.98,2021-02-19
2021-02-19T13-58-06-877824_3,15,1303,3882.94,2021-02-19
2021-02-19T13-58-06-877824_3,38,1010,3535.0,2021-02-19
2021-02-19T13-58-06-877824_4,4,1488,4449.12,2021-02-19
2021-02-19T13-58-06-877824_4,53,1405,1390.95,2021-02-19
2021-02-19T13-58-06-878823_4,28,1077,3112.53,2021-02-19
2021-02-19T13-58-06-878823_4,93,1307,7828.93,2021-02-19
2021-02-19T13-58-06-878823_4,17,1001,4504.5,2021-02-19
2021-02-19T13-58-06-878823_5,25,1081,2540.35,2021-02-19
2021-02-19T13-58-06-878823_5,88,1296,5171.04,2021-02-19
2021-02-19T13-58-06-878823_5,96,1061,2917.75,2021-02-19
2021-02-19T13-58-06-878823_5,60,1113,2214.87,2021-02-19
2021-02-19T13-58-06-878823_5,6,1294,2575.06,2021-02-19
2021-02-19T13-58-06-878823_5,86,1388,1790.52,2021-02-19
2021-02-19T13-58-06-878823_5,56,1293,2055.87,2021-02-19
2021-02-19T13-58-06-878823_5,13,1367,4073.66,2021-02-19
2021-02-19T13-58-06-878823_5,54,1472,1251.2,2021-02-19
2021-02-19T13-58-06-878823_6,24,1152,3225.6,2021-02-19
2021-02-19T13-58-06-878823_6,69,1164,4644.36,2021-02-19
2021-02-19T13-58-06-878823_6,96,1136,3124.0,2021-02-19
2021-02-19T13-58-06-878823_6,2,1042,1302.5,2021-02-19
2021-02-19T13-58-06-878823_6,42,1354,528.06,2021-02-19
2021-02-19T13-58-06-878823_6,30,1075,3332.5,2021-02-19
2021-02-19T13-58-06-878823_6,3,1035,2535.75,2021-02-19
2021-02-19T13-58-06-878823_7,15,1170,3486.6,2021-02-19
2021-02-19T13-58-06-878823_7,1,1489,2233.5,2021-02-19
2021-02-19T13-58-06-878823_7,67,1280,3200.0,2021-02-19
2021-02-19T13-58-06-878823_7,78,1426,5418.8,2021-02-19
2021-02-19T13-58-06-878823_7,40,1456,5227.04,2021-02-19
2021-02-19T13-58-06-878823_7,34,1365,2716.35,2021-02-19
2021-02-19T13-58-06-878823_8,16,1370,4301.8,2021-02-19
2021-02-19T13-58-06-878823_8,80,1286,6404.28,2021-02-19
2021-02-19T13-58-06-878823_8,24,1114,3119.2,2021-02-19
2021-02-19T13-58-06-878823_8,73,1349,5382.51,2021-02-19
2021-02-19T13-58-06-878823_8,82,1365,10906.35,2021-02-19
2021-02-19T13-58-06-878823_8,6,1395,2776.05,2021-02-19
2021-02-19T13-58-06-878823_9,26,1393,4151.14,2021-02-19
2021-02-19T13-58-06-878823_9,89,1434,3986.52,2021-02-19
2021-02-19T13-58-06-878823_9,83,1280,268.8,2021-02-19
2021-02-19T13-58-06-879822_9,92,1326,3301.74,2021-02-19
2021-02-19T13-58-06-879822_9,95,1147,3429.53,2021-02-19
2021-02-19T13-58-06-879822_10,52,1398,1216.26,2021-02-19
2021-02-19T13-58-06-879822_10,72,1337,5134.08,2021-02-19
2021-02-19T13-58-06-879822_10,30,1402,4346.2,2021-02-19
2021-02-19T13-58-06-879822_10,71,1398,9212.82,2021-02-19
2021-02-19T13-58-06-879822_10,88,1278,5099.22,2021-02-19
2021-02-19T13-58-06-879822_10,68,1431,3706.29,2021-02-19
2021-02-19T13-58-06-879822_10,29,1386,3672.9,2021-02-19
2021-02-19T13-58-06-879822_10,49,1198,4780.02,2021-02-19
2021-02-19T13-58-06-879822_10,42,1438,560.82,2021-02-19
2021-02-19T13-58-06-879822_11,28,1249,3609.61,2021-02-19
2021-02-19T13-58-06-879822_11,95,1417,4236.83,2021-02-19
2021-02-19T13-58-06-879822_11,96,1025,2818.75,2021-02-19
2021-02-19T13-58-06-879822_11,80,1121,5582.58,2021-02-19
2021-02-19T13-58-06-879822_11,75,1402,12323.58,2021-02-19
2021-02-19T13-58-06-879822_11,33,1367,8188.33,2021-02-19
2021-02-19T13-58-06-879822_11,54,1103,937.55,2021-02-19
2021-02-19T13-58-06-879822_12,2,1499,1873.75,2021-02-19
2021-02-19T13-58-06-879822_12,25,1035,2432.25,2021-02-19
2021-02-19T13-58-06-879822_12,66,1064,4245.36,2021-02-19
2021-02-19T13-58-06-879822_12,55,1478,1152.84,2021-02-19
2021-02-19T13-58-06-879822_12,35,1184,2474.56,2021-02-19
2021-02-19T13-58-06-879822_12,99,1275,6362.25,2021-02-19
2021-02-19T13-58-06-879822_13,80,1389,6917.22,2021-02-19
2021-02-19T13-58-06-879822_13,16,1476,4634.64,2021-02-19
2021-02-19T13-58-06-879822_13,92,1074,2674.26,2021-02-19
2021-02-19T13-58-06-879822_13,66,1217,4855.83,2021-02-19
2021-02-19T13-58-06-879822_13,29,1126,2983.9,2021-02-19
2021-02-19T13-58-06-879822_13,52,1137,989.19,2021-02-19
2021-02-19T13-58-06-879822_13,13,1407,4192.86,2021-02-19
2021-02-19T13-58-06-879822_13,17,1208,5436.0,2021-02-19
2021-02-19T13-58-06-879822_13,73,1475,5885.25,2021-02-19
2021-02-19T13-58-06-880821_13,97,1192,7140.08,2021-02-19
2021-02-19T13-58-06-880821_14,32,1403,4335.27,2021-02-19
2021-02-19T13-58-06-880821_14,3,1337,3275.65,2021-02-19
2021-02-19T13-58-06-880821_14,17,1165,5242.5,2021-02-19
2021-02-19T13-58-06-880821_14,60,1063,2115.37,2021-02-19
2021-02-19T13-58-06-880821_15,86,1228,1584.12,2021-02-19
2021-02-19T13-58-06-880821_15,80,1357,6757.86,2021-02-19
2021-02-19T13-58-06-880821_15,49,1492,5953.08,2021-02-19
2021-02-19T13-58-06-880821_15,28,1101,3181.89,2021-02-19
2021-02-19T13-58-06-881820_15,23,1324,5017.96,2021-02-19
2021-02-19T13-58-06-881820_15,20,1170,1626.3,2021-02-19
2021-02-19T13-58-06-881820_16,46,1240,855.6,2021-02-19
2021-02-19T13-58-06-881820_16,72,1124,4316.16,2021-02-19
2021-02-19T13-58-06-881820_16,38,1175,4112.5,2021-02-19
2021-02-19T13-58-06-881820_17,32,1063,3284.67,2021-02-19
2021-02-19T13-58-06-881820_17,46,1285,886.65,2021-02-19
2021-02-19T13-58-06-881820_17,15,1095,3263.1,2021-02-19
2021-02-19T13-58-06-881820_17,84,1114,2785.0,2021-02-19
2021-02-19T13-58-06-881820_17,20,1415,1966.85,2021-02-19
2021-02-19T13-58-06-881820_17,38,1271,4448.5,2021-02-19
2021-02-19T13-58-06-881820_17,95,1119,3345.81,2021-02-19
2021-02-19T13-58-06-881820_17,67,1097,2742.5,2021-02-19
2021-02-19T13-58-06-881820_18,8,1059,2001.51,2021-02-19
2021-02-19T13-58-06-881820_18,97,1203,7205.97,2021-02-19
2021-02-19T13-58-06-881820_18,16,1446,4540.44,2021-02-19
2021-02-19T13-58-06-881820_18,28,1219,3522.91,2021-02-19
2021-02-19T13-58-06-881820_21,17,1230,5535.0,2021-02-19
2021-02-19T13-58-06-881820_21,58,1334,3001.5,2021-02-19
2021-02-19T13-58-06-881820_21,33,1303,7804.97,2021-02-19
2021-02-19T13-58-06-881820_21,92,1398,3481.02,2021-02-19
2021-02-19T13-58-06-881820_21,11,1218,6077.82,2021-02-19
2021-02-19T13-58-06-881820_21,95,1302,3892.98,2021-02-19
2021-02-19T13-58-06-881820_21,96,1081,2972.75,2021-02-19
2021-02-19T13-58-06-881820_22,34,1402,2789.98,2021-02-19
2021-02-19T13-58-06-881820_22,2,1336,1670.0,2021-02-19
2021-02-19T13-58-06-881820_22,63,1474,5586.46,2021-02-19
2021-02-19T13-58-06-881820_22,6,1292,2571.08,2021-02-19
2021-02-19T13-58-06-881820_22,51,1296,3227.04,2021-02-19
2021-02-19T13-58-06-881820_22,13,1037,3090.26,2021-02-19
2021-02-19T13-58-06-881820_22,16,1252,3931.28,2021-02-19
2021-02-19T13-58-06-882822_22,94,1347,2680.53,2021-02-19
2021-02-19T13-58-06-882822_22,88,1259,5023.41,2021-02-19
2021-02-19T13-58-06-882822_23,85,1284,6407.16,2021-02-19
2021-02-19T13-58-06-882822_23,42,1076,419.64,2021-02-19
2021-02-19T13-58-06-882822_23,57,1303,2592.97,2021-02-19
2021-02-19T13-58-06-882822_23,39,1066,2931.5,2021-02-19
2021-02-19T13-58-06-882822_23,29,1458,3863.7,2021-02-19
