tran_id,store_id,member_id,tran_dt
2021-01-01T17-13-40-807901_29,3,1034,2021-01-01
2021-01-01T17-13-40-807901_1,3,1006,2021-01-01
2021-01-01T17-13-40-808901_1,3,1006,2021-01-01
2021-01-01T17-13-40-808901_2,3,1071,2021-01-01
2021-01-01T17-13-40-809991_2,3,1071,2021-01-01
2021-01-01T17-13-40-809991_3,3,1060,2021-01-01
2021-01-01T17-13-40-809991_4,1,1051,2021-01-01
2021-01-01T17-13-40-809991_5,3,1019,2021-01-01
2021-01-01T17-13-40-809991_6,3,1023,2021-01-01
2021-01-01T17-13-40-810992_6,3,1023,2021-01-01
2021-01-01T17-13-40-810992_7,1,1014,2021-01-01
2021-01-01T17-13-40-810992_8,2,1090,2021-01-01
2021-01-01T17-13-40-811992_9,3,1018,2021-01-01
2021-01-01T17-13-40-811992_10,2,1089,2021-01-01
2021-01-01T17-13-40-811992_11,1,1080,2021-01-01
2021-01-01T17-13-40-811992_12,2,1041,2021-01-01
2021-01-01T17-13-40-812991_12,2,1041,2021-01-01
2021-01-01T17-13-40-812991_13,1,1046,2021-01-01
2021-01-01T17-13-40-812991_14,2,1050,2021-01-01
2021-01-01T17-13-40-812991_15,3,1097,2021-01-01
2021-01-01T17-13-40-812991_16,1,1097,2021-01-01
2021-01-01T17-13-40-813991_16,1,1097,2021-01-01
2021-01-01T17-13-40-813991_17,3,1063,2021-01-01
2021-01-01T17-13-40-813991_18,1,1100,2021-01-01
2021-01-01T17-13-40-813991_19,2,1019,2021-01-01
2021-01-01T17-13-40-814992_20,3,1044,2021-01-01
2021-01-01T17-13-40-814992_21,2,1027,2021-01-01
2021-01-01T17-13-40-814992_1,2,1054,2021-01-01
2021-01-01T17-13-40-814992_2,3,1059,2021-01-01
2021-01-01T17-13-40-815994_2,3,1059,2021-01-01
2021-01-01T17-13-40-815994_3,1,1053,2021-01-01
2021-01-01T17-13-40-815994_4,2,1054,2021-01-01
2021-01-01T17-13-40-816994_5,3,1017,2021-01-01
2021-01-01T17-13-40-816994_6,1,1035,2021-01-01
2021-01-01T17-13-40-816994_7,2,1021,2021-01-01
2021-01-01T17-13-40-816994_8,2,1099,2021-01-01
2021-01-01T17-13-40-817992_8,2,1099,2021-01-01
2021-01-01T17-13-40-817992_9,1,1045,2021-01-01
2021-01-01T17-13-40-817992_10,2,1078,2021-01-01
2021-01-01T17-13-40-817992_11,3,1090,2021-01-01
2021-01-01T17-13-40-818990_11,3,1090,2021-01-01
2021-01-01T17-13-40-818990_12,3,1002,2021-01-01
2021-01-01T17-13-40-818990_13,1,1076,2021-01-01
2021-01-01T17-13-40-818990_14,1,1015,2021-01-01
2021-01-01T17-13-40-818990_15,2,1066,2021-01-01
2021-01-01T17-13-40-818990_16,2,1034,2021-01-01
2021-01-01T17-13-40-819989_16,2,1034,2021-01-01
2021-01-01T17-13-40-819989_17,1,1099,2021-01-01
2021-01-01T17-13-40-819989_18,1,1010,2021-01-01
2021-01-01T17-13-40-819989_19,3,1073,2021-01-01
2021-01-01T17-13-40-821075_19,3,1073,2021-01-01
2021-01-01T17-13-40-821075_20,3,1094,2021-01-01
2021-01-01T17-13-40-821075_21,1,1004,2021-01-01
2021-01-01T17-13-40-822075_21,1,1004,2021-01-01
2021-01-01T17-13-40-822075_22,3,1039,2021-01-01
2021-01-01T17-13-40-822075_23,3,1094,2021-01-01
2021-01-01T17-13-40-822075_24,1,1046,2021-01-01
2021-01-01T17-13-40-823074_24,1,1046,2021-01-01
2021-01-01T17-13-40-823074_25,1,1018,2021-01-01
2021-01-01T17-13-40-823074_26,2,1059,2021-01-01
2021-01-01T17-13-40-823074_27,3,1037,2021-01-01
2021-01-01T17-13-40-823074_28,1,1067,2021-01-01
2021-01-01T17-13-40-824074_28,1,1067,2021-01-01
2021-01-01T17-13-40-824074_29,2,1026,2021-01-01
2021-01-01T17-13-40-824074_30,2,1020,2021-01-01
2021-01-01T17-13-40-825077_31,2,1039,2021-01-01
2021-01-01T17-13-40-825077_32,2,1090,2021-01-01
2021-01-01T17-13-40-825077_33,1,1004,2021-01-01
2021-01-01T17-13-40-825077_34,1,1032,2021-01-01
2021-01-01T17-13-40-826077_34,1,1032,2021-01-01
2021-01-01T17-13-40-826163_34,1,1032,2021-01-01
2021-01-01T17-13-40-826163_35,2,1067,2021-01-01
2021-01-01T17-13-40-826163_36,2,1015,2021-01-01
2021-01-01T17-13-40-826163_37,3,1075,2021-01-01
2021-01-01T17-13-40-827163_37,3,1075,2021-01-01
2021-01-01T17-13-40-827163_38,3,1089,2021-01-01
2021-01-01T17-13-40-827163_39,1,1083,2021-01-01
2021-01-01T17-13-40-827163_40,3,1061,2021-01-01
2021-01-01T17-13-40-828163_40,3,1061,2021-01-01
2021-01-01T17-13-40-828163_1,3,1012,2021-01-01
2021-01-01T17-13-40-828163_2,3,1075,2021-01-01
2021-01-01T17-13-40-828163_3,1,1044,2021-01-01
2021-01-01T17-13-40-829162_3,1,1044,2021-01-01
2021-01-01T17-13-40-829162_4,2,1038,2021-01-01
2021-01-01T17-13-40-829162_5,3,1075,2021-01-01
2021-01-01T17-13-40-829162_6,2,1058,2021-01-01
2021-01-01T17-13-40-829162_7,1,1005,2021-01-01
2021-01-01T17-13-40-841335_8,3,1077,2021-01-01
2021-01-01T17-13-40-841335_9,3,1051,2021-01-01
2021-01-01T17-13-40-841335_10,2,1051,2021-01-01
2021-01-01T17-13-40-842406_10,2,1051,2021-01-01
2021-01-01T17-13-40-842406_11,1,1090,2021-01-01
2021-01-01T17-13-40-842406_12,1,1021,2021-01-01
2021-01-01T17-13-40-843406_12,1,1021,2021-01-01
2021-01-01T17-13-40-843406_13,3,1032,2021-01-01
2021-01-01T17-13-40-843406_14,2,1022,2021-01-01
2021-01-01T17-13-40-843406_15,2,1093,2021-01-01
2021-01-01T17-13-40-843406_16,1,1078,2021-01-01
2021-01-01T17-13-40-844405_16,1,1078,2021-01-01
2021-01-01T17-13-40-844405_17,1,1047,2021-01-01
2021-01-01T17-13-40-844405_18,3,1011,2021-01-01
2021-01-01T17-13-40-844405_19,1,1034,2021-01-01
2021-01-01T17-13-40-848408_19,1,1034,2021-01-01
2021-01-01T17-13-40-848408_20,1,1040,2021-01-01
2021-01-01T17-13-40-848408_21,1,1053,2021-01-01
2021-01-01T17-13-40-849405_21,1,1053,2021-01-01
2021-01-01T17-13-40-849405_22,1,1071,2021-01-01
2021-01-01T17-13-40-849405_23,2,1033,2021-01-01
2021-01-01T17-13-40-849405_1,1,1001,2021-01-01
2021-01-01T17-13-40-850404_1,1,1001,2021-01-01
2021-01-01T17-13-40-850404_2,3,1055,2021-01-01
2021-01-01T17-13-40-850404_3,1,1078,2021-01-01
2021-01-01T17-13-40-850404_4,2,1041,2021-01-01
2021-01-01T17-13-40-850404_5,1,1054,2021-01-01
2021-01-01T17-13-40-851408_6,1,1044,2021-01-01
2021-01-01T17-13-40-851408_7,3,1069,2021-01-01
2021-01-01T17-13-40-851408_8,3,1074,2021-01-01
2021-01-01T17-13-40-852408_9,2,1057,2021-01-01
2021-01-01T17-13-40-852408_10,2,1013,2021-01-01
2021-01-01T17-13-40-852408_11,2,1064,2021-01-01
2021-01-01T17-13-40-852408_12,1,1001,2021-01-01
2021-01-01T17-13-40-853485_12,1,1001,2021-01-01
2021-01-01T17-13-40-853485_13,1,1052,2021-01-01
2021-01-01T17-13-40-853485_14,2,1085,2021-01-01
2021-01-01T17-13-40-854406_14,2,1085,2021-01-01
2021-01-01T17-13-40-854406_15,1,1049,2021-01-01
2021-01-01T17-13-40-854406_16,2,1016,2021-01-01
2021-01-01T17-13-40-855406_16,2,1016,2021-01-01
2021-01-01T17-13-40-855406_17,2,1057,2021-01-01
2021-01-01T17-13-40-855406_18,3,1035,2021-01-01
2021-01-01T17-13-40-855406_19,3,1088,2021-01-01
2021-01-01T17-13-40-855406_20,2,1071,2021-01-01
2021-01-01T17-13-40-855406_1,3,1084,2021-01-01
2021-01-01T17-13-40-856404_1,3,1084,2021-01-01
2021-01-01T17-13-40-856404_2,3,1067,2021-01-01
2021-01-01T17-13-40-856404_3,2,1023,2021-01-01
2021-01-01T17-13-40-856404_4,2,1024,2021-01-01
2021-01-01T17-13-40-856404_5,2,1002,2021-01-01
2021-01-01T17-13-40-856404_6,3,1093,2021-01-01
2021-01-01T17-13-40-857404_6,3,1093,2021-01-01
2021-01-01T17-13-40-857404_7,2,1037,2021-01-01
2021-01-01T17-13-40-857404_8,1,1042,2021-01-01
2021-01-01T17-13-40-857404_9,2,1077,2021-01-01
2021-01-01T17-13-40-858404_9,2,1077,2021-01-01
2021-01-01T17-13-40-858404_10,1,1080,2021-01-01
2021-01-01T17-13-40-858404_11,3,1086,2021-01-01
2021-01-01T17-13-40-859406_12,3,1085,2021-01-01
2021-01-01T17-13-40-859406_13,1,1065,2021-01-01
2021-01-01T17-13-40-859406_14,3,1053,2021-01-01
2021-01-01T17-13-40-859406_15,3,1018,2021-01-01
2021-01-01T17-13-40-859406_16,2,1003,2021-01-01
2021-01-01T17-13-40-860408_17,1,1039,2021-01-01
2021-01-01T17-13-40-860408_18,2,1089,2021-01-01
2021-01-01T17-13-40-860408_19,3,1007,2021-01-01
2021-01-01T17-13-40-861413_19,3,1007,2021-01-01
2021-01-01T17-13-40-861413_20,1,1013,2021-01-01
2021-01-01T17-13-40-862412_20,1,1013,2021-01-01
2021-01-01T17-13-40-862412_21,1,1083,2021-01-01
2021-01-01T17-13-40-862412_22,2,1043,2021-01-01
2021-01-01T17-13-40-862412_23,3,1036,2021-01-01
2021-01-01T17-13-40-862412_24,3,1085,2021-01-01
2021-01-01T17-13-40-862412_25,2,1069,2021-01-01
2021-01-01T17-13-40-863411_25,2,1069,2021-01-01
2021-01-01T17-13-40-863411_26,3,1097,2021-01-01
2021-01-01T17-13-40-863411_27,1,1003,2021-01-01
2021-01-01T17-13-40-864410_28,3,1016,2021-01-01
2021-01-01T17-13-40-864410_29,3,1057,2021-01-01
2021-01-01T17-13-40-865411_29,3,1057,2021-01-01
2021-01-01T17-13-40-865411_30,1,1097,2021-01-01
2021-01-01T17-13-40-866406_31,3,1085,2021-01-01
2021-01-01T17-13-40-867408_31,3,1085,2021-01-01
2021-01-01T17-13-40-867408_32,1,1043,2021-01-01
2021-01-01T17-13-40-867408_33,2,1067,2021-01-01
2021-01-01T17-13-40-867408_34,1,1025,2021-01-01
2021-01-01T17-13-40-868407_34,1,1025,2021-01-01
2021-01-01T17-13-40-868407_35,3,1012,2021-01-01
2021-01-01T17-13-40-869406_35,3,1012,2021-01-01
2021-01-01T17-13-40-869406_36,2,1037,2021-01-01
2021-01-01T17-13-40-869406_37,3,1093,2021-01-01
2021-01-01T17-13-40-870493_37,3,1093,2021-01-01
2021-01-01T17-13-40-870493_38,3,1042,2021-01-01
2021-01-01T17-13-40-870493_1,2,1072,2021-01-01
2021-01-01T17-13-40-871493_1,2,1072,2021-01-01
2021-01-01T17-13-40-871493_2,2,1032,2021-01-01
2021-01-01T17-13-40-871493_3,3,1078,2021-01-01
2021-01-01T17-13-40-871493_4,2,1016,2021-01-01
2021-01-01T17-13-40-871493_5,1,1001,2021-01-01
2021-01-01T17-13-40-872492_5,1,1001,2021-01-01
2021-01-01T17-13-40-872492_6,3,1099,2021-01-01
2021-01-01T17-13-40-872492_7,2,1059,2021-01-01
2021-01-01T17-13-40-873491_8,2,1051,2021-01-01
2021-01-01T17-13-40-873491_9,3,1007,2021-01-01
2021-01-01T17-13-40-873491_10,2,1003,2021-01-01
2021-01-01T17-13-40-873491_11,3,1042,2021-01-01
2021-01-01T17-13-40-874491_11,3,1042,2021-01-01
2021-01-01T17-13-40-874491_12,1,1055,2021-01-01
2021-01-01T17-13-40-874491_13,1,1078,2021-01-01
2021-01-01T17-13-40-874491_14,1,1004,2021-01-01
2021-01-01T17-13-40-874491_15,1,1090,2021-01-01
2021-01-01T17-13-40-875491_15,1,1090,2021-01-01
2021-01-01T17-13-40-875491_16,3,1021,2021-01-01
2021-01-01T17-13-40-875491_17,3,1044,2021-01-01
2021-01-01T17-13-40-875491_18,1,1080,2021-01-01
2021-01-01T17-13-40-877497_18,1,1080,2021-01-01
2021-01-01T17-13-40-877497_19,3,1026,2021-01-01
2021-01-01T17-13-40-877497_20,2,1072,2021-01-01
2021-01-01T17-13-40-877497_21,3,1090,2021-01-01
2021-01-01T17-13-40-878492_21,3,1090,2021-01-01
2021-01-01T17-13-40-878492_22,2,1093,2021-01-01
2021-01-01T17-13-40-878492_1,2,1065,2021-01-01
2021-01-01T17-13-40-878492_2,3,1016,2021-01-01
2021-01-01T17-13-40-878492_3,1,1071,2021-01-01
2021-01-01T17-13-40-879492_4,1,1030,2021-01-01
2021-01-01T17-13-40-879492_5,2,1056,2021-01-01
2021-01-01T17-13-40-879492_6,2,1070,2021-01-01
2021-01-01T17-13-40-880491_6,2,1070,2021-01-01
2021-01-01T17-13-40-880491_7,3,1082,2021-01-01
2021-01-01T17-13-40-880491_8,1,1038,2021-01-01
2021-01-01T17-13-40-880491_9,3,1001,2021-01-01
2021-01-01T17-13-40-880491_10,3,1015,2021-01-01
2021-01-01T17-13-40-881491_10,3,1015,2021-01-01
2021-01-01T17-13-40-881491_11,1,1003,2021-01-01
2021-01-01T17-13-40-881491_12,3,1050,2021-01-01
2021-01-01T17-13-40-881491_13,2,1062,2021-01-01
2021-01-01T17-13-40-881491_14,3,1065,2021-01-01
2021-01-01T17-13-40-882492_14,3,1065,2021-01-01
2021-01-01T17-13-40-882492_15,1,1043,2021-01-01
2021-01-01T17-13-40-882492_16,1,1088,2021-01-01
2021-01-01T17-13-40-883493_16,1,1088,2021-01-01
2021-01-01T17-13-40-883493_17,2,1094,2021-01-01
2021-01-01T17-13-40-883493_18,3,1021,2021-01-01
2021-01-01T17-13-40-883493_19,1,1057,2021-01-01
2021-01-01T17-13-40-884492_19,1,1057,2021-01-01
2021-01-01T17-13-40-884492_20,2,1079,2021-01-01
2021-01-01T17-13-40-884492_21,2,1034,2021-01-01
2021-01-01T17-13-40-884492_1,1,1047,2021-01-01
2021-01-01T17-13-40-884492_2,1,1086,2021-01-01
2021-01-01T17-13-40-885494_2,1,1086,2021-01-01
2021-01-01T17-13-40-885494_3,3,1064,2021-01-01
2021-01-01T17-13-40-886588_3,3,1064,2021-01-01
2021-01-01T17-13-40-886588_4,2,1057,2021-01-01
2021-01-01T17-13-40-886588_5,2,1052,2021-01-01
2021-01-01T17-13-40-886588_6,1,1074,2021-01-01
2021-01-01T17-13-40-887589_6,1,1074,2021-01-01
2021-01-01T17-13-40-887589_7,1,1062,2021-01-01
2021-01-01T17-13-40-888589_8,1,1074,2021-01-01
2021-01-01T17-13-40-888589_9,1,1011,2021-01-01
2021-01-01T17-13-40-888589_10,2,1015,2021-01-01
2021-01-01T17-13-40-889587_10,2,1015,2021-01-01
2021-01-01T17-13-40-889587_11,1,1001,2021-01-01
2021-01-01T17-13-40-889587_12,1,1049,2021-01-01
2021-01-01T17-13-40-889587_13,2,1040,2021-01-01
2021-01-01T17-13-40-889587_14,3,1098,2021-01-01
2021-01-01T17-13-40-889587_15,2,1052,2021-01-01
2021-01-01T17-13-40-890587_15,2,1052,2021-01-01
2021-01-01T17-13-40-890587_16,3,1041,2021-01-01
2021-01-01T17-13-40-890587_17,3,1091,2021-01-01
2021-01-01T17-13-40-890587_18,2,1042,2021-01-01
2021-01-01T17-13-40-890587_19,1,1092,2021-01-01
2021-01-01T17-13-40-890587_20,2,1058,2021-01-01
2021-01-01T17-13-40-891587_20,2,1058,2021-01-01
2021-01-01T17-13-40-891587_1,1,1044,2021-01-01
2021-01-01T17-13-40-891587_2,3,1088,2021-01-01
2021-01-01T17-13-40-891587_3,1,1031,2021-01-01
2021-01-01T17-13-40-898591_3,1,1031,2021-01-01
2021-01-01T17-13-40-898591_4,3,1054,2021-01-01
2021-01-01T17-13-40-898591_5,3,1078,2021-01-01
2021-01-01T17-13-40-899590_5,3,1078,2021-01-01
2021-01-01T17-13-40-899590_6,1,1014,2021-01-01
2021-01-01T17-13-40-899590_7,2,1037,2021-01-01
2021-01-01T17-13-40-900590_7,2,1037,2021-01-01
2021-01-01T17-13-40-900590_8,1,1021,2021-01-01
2021-01-01T17-13-40-900590_9,2,1012,2021-01-01
2021-01-01T17-13-40-900590_10,3,1037,2021-01-01
2021-01-01T17-13-40-900590_11,3,1048,2021-01-01
2021-01-01T17-13-40-900590_12,2,1055,2021-01-01
2021-01-01T17-13-40-900590_13,1,1069,2021-01-01
2021-01-01T17-13-40-901588_13,1,1069,2021-01-01
2021-01-01T17-13-40-901588_14,3,1039,2021-01-01
2021-01-01T17-13-40-901588_15,2,1071,2021-01-01
2021-01-01T17-13-40-901588_16,2,1055,2021-01-01
2021-01-01T17-13-40-901588_17,3,1057,2021-01-01
2021-01-01T17-13-40-902588_17,3,1057,2021-01-01
2021-01-01T17-13-40-902588_18,2,1088,2021-01-01
2021-01-01T17-13-40-903666_18,2,1088,2021-01-01
2021-01-01T17-13-40-903666_19,2,1095,2021-01-01
2021-01-01T17-13-40-903666_20,3,1090,2021-01-01
2021-01-01T17-13-40-903666_21,1,1050,2021-01-01
2021-01-01T17-13-40-904589_21,1,1050,2021-01-01
2021-01-01T17-13-40-904589_22,2,1072,2021-01-01
2021-01-01T17-13-40-904589_23,2,1023,2021-01-01
2021-01-01T17-13-40-904589_24,1,1049,2021-01-01
2021-01-01T17-13-40-905589_25,1,1033,2021-01-01
2021-01-01T17-13-40-905589_26,2,1053,2021-01-01
2021-01-01T17-13-40-905589_27,1,1076,2021-01-01
2021-01-01T17-13-40-906587_28,1,1006,2021-01-01
2021-01-01T17-13-40-906587_29,3,1042,2021-01-01
2021-01-01T17-13-40-906587_1,3,1047,2021-01-01
2021-01-01T17-13-40-907589_1,3,1047,2021-01-01
2021-01-01T17-13-40-907589_2,3,1046,2021-01-01
2021-01-01T17-13-40-907589_3,3,1093,2021-01-01
2021-01-01T17-13-40-907589_4,1,1002,2021-01-01
2021-01-01T17-13-40-907589_5,3,1017,2021-01-01
2021-01-01T17-13-40-911586_5,3,1017,2021-01-01
2021-01-01T17-13-40-912588_6,3,1043,2021-01-01
2021-01-01T17-13-40-912588_7,2,1017,2021-01-01
2021-01-01T17-13-40-912588_8,1,1023,2021-01-01
2021-01-01T17-13-40-912588_9,2,1100,2021-01-01
2021-01-01T17-13-40-913589_9,2,1100,2021-01-01
2021-01-01T17-13-40-913589_10,1,1086,2021-01-01
2021-01-01T17-13-40-913589_11,3,1090,2021-01-01
2021-01-01T17-13-40-914589_12,3,1008,2021-01-01
2021-01-01T17-13-40-914589_13,3,1071,2021-01-01
2021-01-01T17-13-40-915680_13,3,1071,2021-01-01
2021-01-01T17-13-40-915680_14,3,1019,2021-01-01
2021-01-01T17-13-40-915680_15,1,1053,2021-01-01
2021-01-01T17-13-40-915680_16,3,1074,2021-01-01
2021-01-01T17-13-40-916591_16,3,1074,2021-01-01
2021-01-01T17-13-40-916591_17,1,1089,2021-01-01
2021-01-01T17-13-40-916591_18,1,1015,2021-01-01
2021-01-01T17-13-40-916591_19,3,1053,2021-01-01
2021-01-01T17-13-40-917589_20,1,1050,2021-01-01
2021-01-01T17-13-40-917589_21,3,1003,2021-01-01
2021-01-01T17-13-40-917589_22,2,1007,2021-01-01
2021-01-01T17-13-40-917589_23,2,1008,2021-01-01
2021-01-01T17-13-40-917589_24,1,1077,2021-01-01
2021-01-01T17-13-40-918589_24,1,1077,2021-01-01
2021-01-01T17-13-40-918589_25,3,1090,2021-01-01
2021-01-01T17-13-40-918589_26,3,1080,2021-01-01
2021-01-01T17-13-40-918589_27,2,1029,2021-01-01
2021-01-01T17-13-40-918589_28,1,1036,2021-01-01
2021-01-01T17-13-40-919589_28,1,1036,2021-01-01
2021-01-01T17-13-40-919589_29,2,1063,2021-01-01
2021-01-01T17-13-40-919589_1,2,1083,2021-01-01
2021-01-01T17-13-40-919589_2,1,1056,2021-01-01
2021-01-01T17-13-40-920588_3,1,1027,2021-01-01
2021-01-01T17-13-40-920588_4,3,1089,2021-01-01
2021-01-01T17-13-40-920588_5,2,1095,2021-01-01
2021-01-01T17-13-40-920588_6,1,1029,2021-01-01
2021-01-01T17-13-40-921591_6,1,1029,2021-01-01
2021-01-01T17-13-40-921591_7,1,1076,2021-01-01
2021-01-01T17-13-40-922598_7,1,1076,2021-01-01
2021-01-01T17-13-40-922598_8,2,1100,2021-01-01
2021-01-01T17-13-40-923590_8,2,1100,2021-01-01
2021-01-01T17-13-40-923590_9,3,1054,2021-01-01
2021-01-01T17-13-40-923590_10,3,1035,2021-01-01
2021-01-01T17-13-40-924597_10,3,1035,2021-01-01
2021-01-01T17-13-40-924597_11,1,1044,2021-01-01
2021-01-01T17-13-40-925593_11,1,1044,2021-01-01
2021-01-01T17-13-40-925593_12,1,1055,2021-01-01
2021-01-01T17-13-40-925593_13,1,1091,2021-01-01
2021-01-01T17-13-40-925593_14,1,1074,2021-01-01
2021-01-01T17-13-40-926594_14,1,1074,2021-01-01
2021-01-01T17-13-40-926594_15,1,1019,2021-01-01
2021-01-01T17-13-40-927593_15,1,1019,2021-01-01
2021-01-01T17-13-40-927593_16,3,1027,2021-01-01
2021-01-01T17-13-40-927593_17,3,1011,2021-01-01
2021-01-01T17-13-40-927593_18,1,1031,2021-01-01
2021-01-01T17-13-40-928591_18,1,1031,2021-01-01
2021-01-01T17-13-40-928591_19,1,1070,2021-01-01
2021-01-01T17-13-40-929591_19,1,1070,2021-01-01
2021-01-01T17-13-40-929591_20,1,1030,2021-01-01
2021-01-01T17-13-40-930591_21,3,1068,2021-01-01
2021-01-01T17-13-40-930591_22,1,1086,2021-01-01
2021-01-01T17-13-40-930591_23,2,1026,2021-01-01
2021-01-01T17-13-40-930591_24,2,1015,2021-01-01
2021-01-01T17-13-40-931592_25,2,1055,2021-01-01
2021-01-01T17-13-40-931592_26,2,1053,2021-01-01
2021-01-01T17-13-40-931592_27,3,1073,2021-01-01
2021-01-01T17-13-40-931592_28,3,1068,2021-01-01
2021-01-01T17-13-40-931592_29,2,1014,2021-01-01
2021-01-01T17-13-40-931592_30,2,1095,2021-01-01
2021-01-01T17-13-40-932590_1,1,1063,2021-01-01
2021-01-01T17-13-40-932590_2,1,1100,2021-01-01
2021-01-01T17-13-40-932590_3,2,1015,2021-01-01
2021-01-01T17-13-40-932590_4,3,1021,2021-01-01
2021-01-01T17-13-40-933590_5,3,1029,2021-01-01
2021-01-01T17-13-40-933590_6,2,1087,2021-01-01
2021-01-01T17-13-40-933590_7,1,1037,2021-01-01
2021-01-01T17-13-40-933590_8,3,1031,2021-01-01
2021-01-01T17-13-40-933590_9,2,1067,2021-01-01
2021-01-01T17-13-40-934589_9,2,1067,2021-01-01
2021-01-01T17-13-40-934589_10,1,1095,2021-01-01
2021-01-01T17-13-40-934589_11,3,1074,2021-01-01
2021-01-01T17-13-40-934589_12,1,1002,2021-01-01
2021-01-01T17-13-40-935590_12,1,1002,2021-01-01
2021-01-01T17-13-40-935590_13,1,1029,2021-01-01
2021-01-01T17-13-40-935590_14,2,1007,2021-01-01
2021-01-01T17-13-40-935590_15,3,1015,2021-01-01
2021-01-01T17-13-40-935590_16,3,1074,2021-01-01
2021-01-01T17-13-40-936590_17,2,1026,2021-01-01
2021-01-01T17-13-40-936590_18,3,1066,2021-01-01
2021-01-01T17-13-40-936590_19,1,1014,2021-01-01
2021-01-01T17-13-40-936590_20,2,1043,2021-01-01
2021-01-01T17-13-40-937591_20,2,1043,2021-01-01
2021-01-01T17-13-40-937591_21,1,1074,2021-01-01
2021-01-01T17-13-40-938594_21,1,1074,2021-01-01
2021-01-01T17-13-40-938594_22,1,1091,2021-01-01
2021-01-01T17-13-40-939593_22,1,1091,2021-01-01
2021-01-01T17-13-40-939593_23,2,1040,2021-01-01
2021-01-01T17-13-40-939593_24,2,1048,2021-01-01
2021-01-01T17-13-40-940592_24,2,1048,2021-01-01
2021-01-01T17-13-40-940592_25,1,1067,2021-01-01
2021-01-01T17-13-40-940592_26,3,1087,2021-01-01
2021-01-01T17-13-40-941595_26,3,1087,2021-01-01
2021-01-01T17-13-40-941595_27,2,1091,2021-01-01
2021-01-01T17-13-40-941595_28,3,1051,2021-01-01
2021-01-01T17-13-40-941595_29,2,1051,2021-01-01
2021-01-01T17-13-40-942593_29,2,1051,2021-01-01
2021-01-01T17-13-40-942593_1,3,1063,2021-01-01
2021-01-01T17-13-40-943592_1,3,1063,2021-01-01
2021-01-01T17-13-40-943592_2,1,1033,2021-01-01
2021-01-01T17-13-40-943592_3,1,1048,2021-01-01
2021-01-01T17-13-40-943592_4,1,1086,2021-01-01
2021-01-01T17-13-40-943592_5,1,1076,2021-01-01
2021-01-01T17-13-40-943592_6,2,1046,2021-01-01
2021-01-01T17-13-40-944590_6,2,1046,2021-01-01
2021-01-01T17-13-40-944590_7,1,1016,2021-01-01
2021-01-01T17-13-40-944590_8,2,1089,2021-01-01
2021-01-01T17-13-40-944590_9,3,1086,2021-01-01
2021-01-01T17-13-40-944590_10,3,1029,2021-01-01
2021-01-01T17-13-40-945590_10,3,1029,2021-01-01
2021-01-01T17-13-40-945590_11,1,1024,2021-01-01
2021-01-01T17-13-40-945590_12,3,1004,2021-01-01
2021-01-01T17-13-40-950587_12,3,1004,2021-01-01
2021-01-01T17-13-40-950587_13,2,1092,2021-01-01
2021-01-01T17-13-40-955676_13,2,1092,2021-01-01
2021-01-01T17-13-40-956675_13,2,1092,2021-01-01
2021-01-01T17-13-40-956675_14,2,1066,2021-01-01
2021-01-01T17-13-40-956675_15,1,1028,2021-01-01
2021-01-01T17-13-40-956675_16,2,1011,2021-01-01
2021-01-01T17-13-40-956675_17,3,1006,2021-01-01
2021-01-01T17-13-40-956675_18,3,1075,2021-01-01
2021-01-01T17-13-40-957678_18,3,1075,2021-01-01
2021-01-01T17-13-40-957678_19,1,1068,2021-01-01
2021-01-01T17-13-40-957678_20,1,1047,2021-01-01
2021-01-01T17-13-40-958676_21,1,1076,2021-01-01
2021-01-01T17-13-40-958676_22,2,1012,2021-01-01
2021-01-01T17-13-40-958676_23,2,1002,2021-01-01
2021-01-01T17-13-40-959676_24,3,1005,2021-01-01
2021-01-01T17-13-40-959676_25,3,1031,2021-01-01
2021-01-01T17-13-40-959676_26,2,1084,2021-01-01
2021-01-01T17-13-40-959676_27,3,1083,2021-01-01
2021-01-01T17-13-40-959676_28,2,1094,2021-01-01
2021-01-01T17-13-40-960750_28,2,1094,2021-01-01
2021-01-01T17-13-40-960750_29,1,1059,2021-01-01
2021-01-01T17-13-40-960750_30,1,1059,2021-01-01
2021-01-01T17-13-40-960750_31,1,1007,2021-01-01
2021-01-01T17-13-40-960750_32,2,1019,2021-01-01
2021-01-01T17-13-40-961750_32,2,1019,2021-01-01
2021-01-01T17-13-40-961750_33,2,1015,2021-01-01
2021-01-01T17-13-40-961750_34,3,1071,2021-01-01
2021-01-01T17-13-40-961750_35,3,1059,2021-01-01
2021-01-01T17-13-40-961750_36,2,1043,2021-01-01
2021-01-01T17-13-40-962749_36,2,1043,2021-01-01
2021-01-01T17-13-40-962749_37,1,1096,2021-01-01
2021-01-01T17-13-40-962749_1,2,1020,2021-01-01
2021-01-01T17-13-40-962749_2,1,1083,2021-01-01
2021-01-01T17-13-40-962749_3,1,1054,2021-01-01
2021-01-01T17-13-40-962749_4,2,1062,2021-01-01
2021-01-01T17-13-40-963748_4,2,1062,2021-01-01
2021-01-01T17-13-40-963748_5,2,1021,2021-01-01
2021-01-01T17-13-40-963748_6,3,1008,2021-01-01
2021-01-01T17-13-40-963748_7,3,1057,2021-01-01
2021-01-01T17-13-40-963748_8,2,1038,2021-01-01
2021-01-01T17-13-40-964748_8,2,1038,2021-01-01
