symbol,date,open,high,low,close,volume,ma_7,ma_14,ma_21,ma_28
BEL,2023-08-04,122.96857810468458,124.67241821935988,122.18967679528592,124.23428344726562,10589274,124.64459882463727,123.7996303013393,123.42061433337983,122.37397112165179
BEL,2023-08-07,125.06187247927622,125.79208973570208,123.26067139905652,125.15924072265624,8339894,124.8254154750279,123.90047127859934,123.6292481195359,122.72690990992955
BEL,2023-08-08,125.3052580030755,126.57097068114813,124.23427435217329,125.7433853149414,12505272,124.68632507324219,124.05694525582452,123.9143796648298,123.01899637494769
BEL,2023-08-09,126.37625765331718,128.90766832484397,125.59735634811403,128.22613525390625,13111006,124.82541329520089,124.45334897722519,124.11374046688988,123.22589111328125
BEL,2023-08-10,128.1287834776221,129.63788713345352,125.69472615362706,125.98680114746094,11116731,124.6793692452567,124.76282174246651,124.1948750813802,123.42235374450684
BEL,2023-08-11,126.76571648727028,129.73526972234552,126.13286745553836,128.56692504882812,10967883,125.61126708984375,125.18356759207589,124.49855368477958,123.77007620675224
BEL,2023-08-14,128.46955065829573,128.46955065829573,126.03549318141891,127.05780029296876,8529502,126.42493874686105,125.4234973362514,124.65386999221076,124.07433346339634
BEL,2023-08-16,127.30120482837816,128.4208653145559,126.03549198119391,127.83670043945312,7062446,126.93956974574498,125.79208428519112,124.84627678280785,124.30035318647113
BEL,2023-08-17,128.57026294011123,128.71698577757562,125.4403697594743,125.88050842285156,7162118,127.04260798863002,125.93401173182896,124.9478501819429,124.48258808680943
BEL,2023-08-18,125.44037176722036,126.76080270299435,123.97323291614175,124.36447143554688,8997702,126.84562029157367,125.76597268240792,124.98650360107422,124.64718982151577
BEL,2023-08-21,124.41336439904435,126.85859567624456,124.36446425085256,126.41845703125,5063202,126.58738054547992,125.7063969203404,125.16469283331008,124.73215048653739
BEL,2023-08-22,126.85859133610488,130.77096124577352,126.51626792371292,130.37973022460938,20596242,127.2149418422154,125.94715554373605,125.58019510904948,124.94989177158901
BEL,2023-08-23,131.01546230180998,132.43369317033003,129.89066211200202,130.47750854492188,19426832,127.48788234165737,126.54957471575055,125.95167250860305,125.24588584899902
BEL,2023-08-24,132.09139652793567,132.53153517275925,130.67316537261203,131.45562744140625,17543374,128.11614336286272,127.27054105486188,126.32104601178851,125.51943833487374
BEL,2023-08-25,134.2431699186343,134.9278315526263,130.13518519017802,130.47750854492188,33919926,128.49340166364397,127.71648570469448,126.69252341134208,125.75805800301688
BEL,2023-08-28,133.11840995921352,133.41182580209602,131.65127104676594,131.94468688964844,13346571,129.3597128731864,128.2011604309082,127.07591211228143,126.05081585475376
BEL,2023-08-29,132.33592537159163,132.87387926050414,131.16221729319662,131.60235595703125,11118400,130.39369637625558,128.61965833391463,127.30854724702381,126.33830179486957
BEL,2023-08-30,132.53154089723947,132.53154089723947,131.3089252063055,131.60235595703125,12555619,131.1342533656529,128.8608169555664,127.51568240211124,126.65708296639579
BEL,2023-08-31,131.60233685225393,132.0913830576324,129.3038137171727,130.2819061279297,14954352,131.12027849469865,129.16761016845703,127.67152986072358,126.96521595546177
BEL,2023-09-01,131.11332306037562,135.36801714429964,130.96660020778614,134.830078125,23415545,131.74207414899553,129.61497824532645,128.28040786016555,127.39927291870117
BEL,2023-09-04,136.44390139706667,139.23147094379874,136.15047066722536,137.4709014892578,28262276,132.60139901297433,130.35877118791853,129.04749370756605,127.89113426208496
BEL,2023-09-05,138.2044649847813,138.79131149504522,136.15046488759208,136.63951110839844,11695197,133.481685093471,130.9875433785575,129.63821883428665,128.3898138318743
BEL,2023-09-06,137.42201876312456,137.6665419281835,134.7322639474762,135.2702178955078,10151022,133.9567609514509,131.65823691231864,130.11969393775576,128.7961243220738
BEL,2023-09-07,135.4168860880171,137.91102462464036,134.58551652547948,136.78622436523438,18438943,134.6973135811942,132.5455049787249,130.64554341634116,129.1557388305664
BEL,2023-09-08,137.47090538519518,141.13875230089138,137.12856703659395,140.16065979003906,16579557,135.91992841448103,133.52709089006697,131.21385410853796,129.6167439052037
BEL,2023-09-11,141.18767531784832,143.9263227074724,139.9161519300892,141.52999877929688,19902175,137.52679879324776,134.32353864397322,131.9540063767206,130.13534709385462
BEL,2023-09-12,141.43218410147193,141.77450752813735,130.6731664012758,131.2111053466797,48752780,137.00980268205916,134.37593841552734,132.07991972423736,130.46275656563895
BEL,2023-09-13,132.0425014259133,133.94977901716362,130.37974698545167,132.87388610839844,19282289,136.35308619907923,134.47724260602678,132.35687619163878,130.87389183044434
BEL,2023-09-14,134.97677819822482,135.66144003027063,132.53154670912656,133.80307006835938,13197189,135.9478803362165,134.71478271484375,132.64098903111048,131.21563420976912
BEL,2023-09-15,134.48772718813797,135.17238899619414,132.1403110106573,132.72715759277344,9651337,135.58458600725447,134.77067347935267,132.96701994396392,131.48591695513045
BEL,2023-09-18,141.82342210044274,141.82342210044274,135.95486670318306,136.83514404296875,51859825,135.5915745326451,135.14444405691964,133.5608614966983,131.88205119541712
BEL,2023-09-20,136.9329565114461,137.03077173590026,133.26510946203237,133.90086364746094,19080613,134.69731794084822,135.30862317766463,133.91716657366072,132.08472006661552
BEL,2023-09-21,133.9986643341685,134.97675677456388,131.65124844702206,132.28700256347656,9531884,133.37688991001673,135.45184435163225,134.00798906598772,132.30972726004464
BEL,2023-09-22,131.21110380790105,133.90085820140598,131.1133035119325,133.06948852539062,12604969,133.64237322126115,135.32608795166016,134.1314166841053,132.4705330984933
BEL,2023-09-25,133.31400640841045,133.85196025085347,130.6731597290163,133.60743713378906,14984591,133.7471662248884,135.0501262119838,134.233883812314,132.70444869995117
BEL,2023-09-26,133.6074598636495,135.27021435766082,132.92278307978378,134.6344451904297,12315581,133.86593409946985,134.90690721784318,134.4318331763858,132.94722529820032
BEL,2023-09-27,134.3898991687898,134.53662199373244,132.72714495765325,133.60743713378906,8713378,133.99168831961495,134.7881371634347,134.5110117594401,133.22318703787667
BEL,2023-09-28,133.90086238577405,134.97677014660076,131.6512614896035,132.09140014648438,22012674,133.3140106201172,134.45279257638114,134.53429957798548,133.49914877755302
BEL,2023-09-29,133.02060179206364,135.61254137188456,132.7760786270047,135.2702178955078,8504659,133.50963265555245,134.10347529820032,134.7089596702939,133.81528309413366
BEL,2023-10-03,134.87895885726215,137.51982072459222,134.1942970460873,136.15048217773438,19010910,134.06155831473214,133.71922411237443,134.98841567266555,134.02138137817383
BEL,2023-10-04,134.9767666402115,136.101567059077,133.55853548287888,135.8081512451172,14912053,134.45279584612166,134.0475845336914,135.03499058314733,134.21176147460938
BEL,2023-10-05,136.443898664068,138.2533756914228,135.07457518491225,135.90594482421875,15996620,134.7811540876116,134.26416015625,134.96046883719308,134.3707013811384
BEL,2023-10-06,135.95486450195312,137.42200332751378,135.61252613951916,135.95486450195312,4987359,134.96978541782923,134.41785975864954,134.92786661783853,134.56632123674666
BEL,2023-10-09,133.21618535947465,134.5855237097886,132.09138504002573,132.7760467529297,10489249,134.85101536342077,134.42135184151786,134.80909656343005,134.59601266043526
BEL,2023-10-10,134.3899094913792,137.9110486173705,133.50963217213527,136.88404846191406,15593722,135.53567940848214,134.42484501429968,134.81375485374815,134.78464453560966
BEL,2023-10-11,136.8840702400051,137.42202420935655,134.48774611235962,134.73226928710938,10778916,135.45882960728235,134.4842311314174,134.55526006789435,134.89642715454102
BEL,2023-10-12,134.9278554186119,135.66142478289342,134.19428605433038,135.17237854003906,7567439,135.31910051618303,134.6903294154576,134.2525162469773,135.07108688354492
BEL,2023-10-13,133.31401184132707,135.17238163694756,133.31401184132707,134.43881225585938,8303230,135.12348066057478,134.78813825334822,134.40621657598587,135.0571131025042
BEL,2023-10-16,133.99867679417935,134.87895410258625,133.55853813997592,134.38990783691406,7785480,134.90690394810267,134.84402901785714,134.47840808686755,134.9470776149205
BEL,2023-10-17,134.48772457704632,135.85704816657312,134.48772457704632,135.5147247314453,6076896,134.84402683803015,134.9069061279297,134.55991545177642,134.90690667288644
BEL,2023-10-18,135.71033112963246,135.9059466400531,133.41180783979632,134.04757690429688,6806231,135.02567400251115,134.93834468296595,134.62279256184897,134.86324092320032
BEL,2023-10-19,133.02056483804745,134.19427271936442,132.09138005385924,133.9986572265625,7775836,134.6134752546038,135.07457733154297,134.48772176106772,134.76368495396204
BEL,2023-10-20,133.70524100166313,133.90085651564476,130.57534800443574,131.260009765625,8982112,134.11743818010603,134.7881338936942,134.3619668143136,134.44580459594727
BEL,2023-10-23,131.35783123256584,132.9227703433583,128.52135390914768,129.79287719726562,19333777,133.34893798828125,134.33401925223214,134.24319893973214,134.0266216823033
BEL,2023-10-25,129.5972525689021,131.7001454143684,126.41845203419318,128.3257293701172,10225867,132.47564043317522,133.799560546875,134.0173056466239,133.9235725402832
BEL,2023-10-26,127.1520297563544,127.34764527877032,124.21775214659236,126.02722930908205,18167694,131.2809720720564,133.0939380100795,133.6563433692569,133.67904908316476
BEL,2023-10-27,126.41847786881112,129.93961745817185,126.41847786881112,129.30384826660156,8761931,130.3937040056501,132.61886542184013,133.40250542050316,133.51836259024483
BEL,2023-10-30,130.57535737310602,131.01549604227105,127.93451043360774,129.05931091308594,9052085,129.68109457833427,132.35338429042272,133.18592798142205,133.3873680659703
BEL,2023-10-31,129.5972564296472,130.7220568364035,127.88559455227448,130.33082580566406,8098744,129.15711866106307,131.88529695783342,133.10209110804968,133.15507098606653
BEL,2023-11-01,130.8198816268267,131.60235867005704,129.1571272377799,129.49945068359375,10431945,128.90561022077287,131.51152420043945,132.82729266938708,132.99787766592843
BEL,2023-11-02,130.770958310883,132.0424814878899,130.37972729849923,131.79795837402344,4885035,129.19205038888114,131.27049418858118,132.62002963111513,132.9804118020194
BEL,2023-11-03,132.18921782865485,133.9986952304021,131.79798673209257,132.97169494628906,9154983,129.85575975690568,131.16570009504045,132.48496028355189,132.97691917419434
BEL,2023-11-06,133.94978333107315,134.97678358236254,133.02059831305294,134.6344451904297,7070089,131.08536202566964,131.183167048863,132.4244126819429,133.01359803336007
BEL,2023-11-07,134.53663426326312,135.90595787390126,133.70524961962053,135.0256805419922,8587321,131.90276663643974,131.14823532104492,132.38016582670667,133.0275707244873
BEL,2023-11-08,134.73226391207112,138.057772986195,134.68335629417027,137.32420349121094,9755483,133.08346557617188,131.38228007725306,132.59674471900576,133.1603123801095
BEL,2023-11-09,136.884041431615,136.884041431615,134.5855330274138,134.9278564453125,5481774,133.7401842389788,131.44865145002092,132.5035927182152,133.26161439078194
BEL,2023-11-10,134.48772354592705,136.05267757153726,134.0475848901328,135.75924682617188,5781314,134.63444083077567,131.7700255257743,132.55249641055153,133.27907970973425
BEL,2023-11-13,136.10157520365937,141.0409456691646,136.00377490132263,140.2584686279297,20245049,135.84308515276228,132.5175677708217,132.79469117664155,133.42579351152693
BEL,2023-11-15,141.3343842750742,142.21466166753748,139.3781990255922,139.91615295410156,11440473,136.83515058244978,133.34545516967773,133.05551692417689,133.57250785827637
BEL,2023-11-16,140.11175208663397,141.1876598176606,139.08475196601896,139.4759979248047,11453235,137.52680097307478,134.3060814993722,133.29771169026694,133.70000975472587
BEL,2023-11-17,139.72052183382533,143.29055354623225,138.6935217074662,142.89932250976562,13496261,138.651606968471,135.27718680245536,133.64935920352028,133.94802611214774
BEL,2023-11-20,143.19271673903015,143.5350550377126,140.01391654228354,140.69859313964844,7741502,139.1336626325335,136.10856410435267,133.96607426234655,134.2309741973877
BEL,2023-11-21,140.99205912909008,141.38330517043914,139.13368893734102,139.72055053710938,9972235,139.8183332170759,136.77925872802734,134.23854537237258,134.33227784293038
BEL,2023-11-22,140.1117552156873,140.30737073719513,137.07966239653953,138.742431640625,7445272,140.2445024762835,137.43947165352958,134.594851175944,134.4754979269845
BEL,2023-11-23,138.74242667721057,139.4270884402484,136.0526723103063,136.2971954345703,13138745,139.67860630580358,137.76084572928292,134.90458061581566,134.51566995893205
BEL,2023-11-24,136.88403787168693,139.03583831575662,134.34100641033427,137.27528381347656,19614754,139.30133928571428,138.06824493408203,135.33074987502326,134.61697251456124
BEL,2023-11-28,138.5468217733737,138.69354462967846,137.32420592671664,138.20449829101562,8595693,139.11969648088728,138.32324872698103,135.9106198265439,134.753207887922
BEL,2023-11-29,138.93805673284993,139.52490333779815,137.4220102188435,137.9110565185547,14680789,138.40708705357142,138.5293470110212,136.32048688616072,134.83879116603308
BEL,2023-11-30,137.91105704821172,143.1438584450218,137.666533897417,142.70370483398438,27591484,138.6935315813337,138.9135971069336,136.97021993001303,135.14793859209334
BEL,2023-12-01,144.7088034010852,147.00732707962206,143.53509521557012,144.21975708007812,34466616,139.3362753731864,139.57730429513114,137.63159760974702,135.51297787257604
BEL,2023-12-04,148.67006503891017,154.04957397123914,148.27883399545294,150.1861114501953,51416976,140.97108677455358,140.60779462541853,138.61667669387091,136.1889100755964
BEL,2023-12-05,150.33282888974492,151.7021674776609,146.66498165793018,148.67007446289062,29109123,142.73864092145647,141.20862361363,139.42011079334077,136.86309569222587
BEL,2023-12-06,149.25692472424797,153.7072337566782,148.523355333253,152.72914123535156,26688698,144.9463348388672,142.12383706229073,140.3609415690104,137.73464611598425
BEL,2023-12-07,158.2553741260267,158.2553741260267,154.7831426642958,156.83714294433594,51346222,147.60814121791296,143.3639188494001,141.418212890625,138.83500017438615
BEL,2023-12-08,157.81524828898566,158.7933408970996,153.8539702412225,155.27220153808594,22869782,150.0883047921317,144.24769592285156,142.38233293805803,139.76244136265345
BEL,2023-12-11,156.29919128356315,159.6736075704412,155.66342217620434,157.71742248535156,22941648,152.23312159946985,145.46332659040178,143.35343860444567,140.78594534737724
BEL,2023-12-12,158.8911294288367,159.2334677861117,156.49480570143504,157.27728271484375,16306341,154.0984824044364,146.7173788888114,144.41769699823288,141.74831880841936
BEL,2023-12-13,156.69043992567853,160.30937975456655,155.9079628188761,159.2823944091797,16804086,155.39795139857702,148.1845190865653,145.53784688313803,142.81199537004744
BEL,2023-12-14,159.52688827169152,160.74950386260113,159.03784203532766,160.40716552734375,13887946,157.0746786934989,149.90665980747767,146.49730864025298,143.8337527683803
BEL,2023-12-15,162.3633572079296,166.4713427788914,161.629787822954,165.34654235839844,39766631,158.87716456821985,151.91174970354353,147.70827956426712,144.98999731881278
BEL,2023-12-18,167.98739526369653,170.53044186049013,165.73777941645724,168.9165802001953,35901409,160.60279846191406,154.1054698399135,149.11021205357142,146.21435928344727
BEL,2023-12-19,169.11218830222148,170.5793270610881,167.35163373118735,169.2589111328125,14732129,162.60089983258928,156.34460231236048,150.3654305594308,147.43697466169084
BEL,2023-12-20,169.94356916624335,172.4377079863903,162.51006031492432,163.58596801757812,24511237,163.43926348005022,157.83619253976005,151.45530555361793,148.3748948233468
BEL,2023-12-21,161.3852669568385,168.08520673666786,160.45608204107944,166.91148376464844,22646625,164.8155779157366,159.4570301600865,152.75011189778647,149.5171672276088
BEL,2023-12-22,168.18301131200738,171.4107197181349,165.68887231979485,170.9705810546875,19640046,166.48531886509485,160.94163513183594,154.2847856794085,150.77471487862724
BEL,2023-12-26,174.1004658144835,180.45806709422587,174.1004658144835,177.96392822265625,52736391,168.99342782156808,163.0340532575335,156.26891581217447,152.12133843558175
BEL,2023-12-27,179.96901263354934,180.8492898777152,175.17636554952375,176.25225830078125,26206240,170.5513872419085,164.71427590506417,158.12496221633185,153.41905648367745
BEL,2023-12-28,177.5238016651373,180.2135562358212,176.83913985022852,178.697509765625,20453485,171.94866289411272,166.2757306780134,160.0532008579799,154.81982476370675
BEL,2023-12-29,178.94202666271073,181.1427348710033,177.13256442393032,180.1646423339844,19305150,173.50662449428015,168.0537621634347,162.06527637300036,156.15072904314314
BEL,2024-01-01,180.75150070994343,182.9033012693877,180.40916235808547,180.8982086181641,18008785,175.97980172293526,169.70953260149275,163.88406226748512,157.58642959594727
BEL,2024-01-02,181.92520805650685,182.12082357489197,175.81212982880166,178.1595458984375,22790965,177.58666774204798,171.2011228288923,165.500242687407,158.95925085885185
BEL,2024-01-03,178.3551788330078,180.65368732403144,176.64351690533792,178.3551788330078,18738690,178.64161028180803,172.56346457345145,166.8416268484933,160.37399183000838
BEL,2024-01-04,178.50187995798404,183.5390503267216,178.50187995798404,182.80548095703125,25403124,179.33326067243303,174.16334424700057,168.46712239583334,162.03500202723913
BEL,2024-01-05,183.587974270763,184.51715923680905,180.01794232376733,181.87631225585935,22023938,180.1366969517299,175.3440420968192,169.85508292061942,163.62789590018136
BEL,2024-01-08,182.65877471761684,183.3923440939928,179.18654335120246,179.57778930664062,11472441,180.262451171875,176.10555703299386,170.93797084263392,165.1055134364537
BEL,2024-01-09,180.84930524025484,182.60987480264748,180.16464344502097,180.6047821044922,11550790,180.32532828194755,176.91597638811385,172.144284202939,166.63028935023718
BEL,2024-01-10,180.3602431759601,181.92519707761315,178.0617348557587,181.53396606445312,8701594,180.41615077427454,178.1979762486049,173.27840532575334,168.0170843941825
BEL,2024-01-11,182.90331018456055,183.53906438384803,179.7734169524002,180.31137084960935,10942508,180.72355433872767,179.15511104038782,174.37526666550409,169.30607060023718
BEL,2024-01-12,181.28947304391457,181.43618096707627,179.0887646494352,179.47999572753906,8853157,180.88424246651786,179.76292637416296,175.33705720447358,170.35228075299943
BEL,2024-01-15,180.84930387025184,185.7397665484577,180.066841781345,184.51715087890625,24570393,181.12876674107142,180.23101370675224,176.48515174502418,171.63253348214286
BEL,2024-01-16,184.76168816418053,186.0821191582344,181.04494818367573,182.70770263671875,16471601,181.2475367954799,180.6921168736049,177.31187366303942,172.70319638933455
BEL,2024-01-17,182.21865488872032,184.3704556300043,179.7734233816911,181.5828857421875,16350370,181.53397914341517,180.8982151576451,177.91503106980096,173.58697291782923
BEL,2024-01-18,181.5828872247521,184.85950344072725,176.05666994354976,184.0770263671875,24831623,182.03001403808594,181.17767116001673,178.6206556047712,174.6157166617257
BEL,2024-01-19,185.8375869973647,189.456526496096,185.8375869973647,187.6470642089844,22303305,182.90331377301897,181.65973227364677,179.76642209007628,175.68463243756975
BEL,2024-01-23,190.97257777129693,191.2171009182512,180.3602672236776,183.00112915039065,26628471,183.28756495884485,182.00555964878626,180.5325956798735,176.60334123883928
BEL,2024-01-24,182.70769534965356,186.0332041231059,179.9690331644237,185.10401916503903,14742783,184.09099687848772,182.4876196725028,181.2056165422712,177.52554212297713
BEL,2024-01-25,186.57114378340276,187.793759404526,184.17482015090263,185.5441436767578,12592882,184.23771013532365,182.68323843819755,181.56657918294272,178.42329134259904
BEL,2024-01-29,185.8375724632642,189.4565116789632,183.44124885587613,186.7178497314453,28919512,184.81058829171317,183.02906254359655,182.06494067964098,179.18655232020788
BEL,2024-01-30,187.79378562042209,188.1361240119296,182.90332245322355,183.7835998535156,20894159,185.1249760219029,183.32947758265905,182.30713544573103,179.71751730782645
BEL,2024-01-31,184.07700834764316,184.9573005658932,180.80040737692764,181.827392578125,23757415,184.80359976632255,183.41680690220423,182.38631402878534,180.16639164515905
BEL,2024-02-01,183.5879570563722,184.2726188132337,177.57269422354403,179.3821563720703,27835431,183.6228986467634,183.2631062098912,182.31412106468565,180.73054122924805
BEL,2024-02-02,180.94710870754423,183.6368630261699,179.8223083259217,180.55587768554688,27710061,183.27357700892858,183.28057098388672,182.42823210216704,181.21784101213728
BEL,2024-02-05,182.9032939064609,182.9032939064609,174.8829385489399,177.57269287109375,23880364,182.19767325265067,183.1443350655692,182.3909708658854,181.45363071986608
BEL,2024-02-06,178.4040836188693,179.52889905946796,176.7413291898415,179.08876037597656,12134363,181.27547563825334,182.7565928867885,182.21398417154947,181.49380329677038
BEL,2024-02-07,180.11572979314622,180.11572979314622,175.71431349701115,177.7194061279297,14192151,179.98998369489397,182.40028599330358,182.01603626069567,181.54620143345423
BEL,2024-02-08,178.2084639584764,183.0011265247212,177.76832528517545,180.7515106201172,29094709,179.55682809012276,182.34090205601282,182.0719277518136,181.61955860682897
BEL,2024-02-09,182.12603434997217,182.3223936549072,173.28973079660426,177.36424255371094,21081134,178.9192352294922,181.86141749790735,181.91761634463356,181.51954432896204
BEL,2024-02-12,177.9533195053374,179.7696766210656,170.49154673633635,171.47335815429688,19640568,177.7894069126674,180.7061527797154,181.43853977748327,181.18294252668107
BEL,2024-02-13,171.5715517513996,173.68244038702684,168.6261173865687,173.38790893554688,13961795,176.76541137695312,180.01949419294084,181.10885111490884,181.01252692086356
BEL,2024-02-14,174.02609561630803,178.8369661739888,172.11156610789445,178.29698181152344,23449380,176.86888122558594,179.5332772391183,181.0525171189081,181.01044845581055
BEL,2024-02-15,179.67152975783944,182.91151115956,179.27881109513373,182.56787109375,17335763,177.36589704241072,179.32068634033203,180.95969427199591,181.00196238926478
BEL,2024-02-16,185.56238717470845,186.9369173835003,183.45149828665183,184.8751220703125,29843059,178.38814217703683,179.1890629359654,181.06290472121466,181.10906273978097
BEL,2024-02-19,186.4950958807021,188.99871826171875,184.87511285953224,185.31692504882807,25343215,179.04034423828125,179.29858616420202,181.24071611676897,181.31403187343054
BEL,2024-02-20,185.6605468027403,187.96779466699755,182.86237824382337,187.18234252929688,17809897,180.44292994907923,179.68108258928572,181.38858831496466,181.548944745745
BEL,2024-02-21,187.8205380921536,189.04780243543576,183.5987457550121,185.267822265625,17870782,182.41356767926897,180.10148729596818,181.27529107956659,181.6822967529297
BEL,2024-02-22,186.2987365722656,192.43505859375,185.2678314764053,191.20779418945312,31992371,184.95926557268416,180.86233847481864,181.6660846528553,182.07145472935267
BEL,2024-02-23,192.72958467428785,203.23496386833264,192.38594468490768,201.56588745117188,76179371,188.28339494977678,182.57613808768136,182.44998314267113,182.86023657662528
BEL,2024-02-26,201.9095338024199,203.1367982067168,199.111379949376,200.53500366210935,27013630,190.8501281738281,184.10801260811942,183.16383361816406,183.43230274745397
BEL,2024-02-27,199.8477266019646,205.1985960874192,199.40591443917552,201.614990234375,28877205,193.24153791155132,185.81484004429407,183.87322126116072,184.10756301879883
BEL,2024-02-28,202.44954526492944,205.19862069149733,197.7859402492136,201.9095458984375,38996363,195.6119123186384,187.32612827845983,184.73636154901413,184.83351516723633
BEL,2024-02-29,201.71316237732464,202.15497454008144,196.116840026146,201.3695373535156,24059731,197.63865443638392,189.04079219273157,185.66693987165178,185.45110484531946
BEL,2024-03-01,202.20408342385755,204.26589364788293,201.0750061467159,201.86045837402344,12949604,200.00903102329798,191.2112993512835,186.73733520507812,185.95872606549943
BEL,2024-03-04,204.1677064404507,209.076764133086,202.5968169675605,205.78770446777344,34272251,202.09187534877233,193.52557046072823,187.93885076613654,186.77253232683455
BEL,2024-03-05,207.16224672220216,209.8622286107617,206.03316937948875,206.9167938232422,24964592,202.85629054478235,195.56984274727958,189.33618890671502,187.55155999319894
BEL,2024-03-06,207.94770510379135,209.56768829201323,201.8604760270174,206.62225341796875,26236957,203.72589765276228,197.2880129132952,190.64730762300036,188.3043496268136
BEL,2024-03-07,207.6040495772267,212.85674737047657,207.30950311551317,211.2858428955078,41484038,205.1074480329241,199.17449297223772,192.24570937383743,189.18177795410156
BEL,2024-03-11,212.51311063158104,212.51311063158104,208.04586500651664,208.68405151367188,22800967,206.07523454938615,200.84357343401228,193.5758303687686,190.07107979910714
BEL,2024-03-12,207.1622314453125,207.5058714710176,197.83502197265625,200.53500366210935,34719550,205.95601545061385,201.7973349434989,194.67919994535902,190.7392087663923
BEL,2024-03-13,200.3877314395029,201.860448676987,184.7769197334189,186.83872985839844,41620003,203.810054234096,201.90954262869698,195.410884312221,191.0055149623326
BEL,2024-03-14,185.5623779296875,193.56413585320115,182.8623962402344,191.69869995117188,34622781,201.7973393031529,201.9446073259626,196.28282674153647,191.40347290039062
BEL,2024-03-15,193.1714046343086,193.1714046343086,175.84243836863715,185.41510009765625,88781999,198.72566877092635,200.79097965785436,196.62178475516183,191.68355887276786
BEL,2024-03-18,186.54418628868797,188.5078093022531,183.6478453399303,186.4459991455078,22999225,195.84334673200334,199.7846221923828,196.80645751953125,191.9463174002511
BEL,2024-03-19,186.5441705745025,188.9496055672388,181.1933013095372,182.02783203125,27819341,191.66363089425224,198.38553946358817,196.6708722795759,192.10018975394112
BEL,2024-03-20,183.50055855421212,184.53146359847824,179.1805940597928,184.04055786132807,16235947,188.14313180106026,197.1091831752232,196.61009288969495,192.2176557268415
BEL,2024-03-21,186.54419250583803,193.9077790521211,186.54419250583803,193.2696075439453,43152810,187.10521806989397,196.53061676025388,196.89996265229723,192.78570447649275
BEL,2024-03-22,193.61446189397495,196.02848143990775,189.91952941508237,194.5997772216797,31321524,188.2139391217913,196.0119966779436,197.3443414597284,193.61164801461356
BEL,2024-03-26,194.10709703595336,197.555700282785,193.07251305496047,196.4718475341797,25723863,188.89581734793526,195.34657832554404,197.59501066662017,194.43607439313615
BEL,2024-03-27,197.0630751452339,200.9550678724084,195.0924443937816,196.52114868164065,37817130,190.4823957170759,194.6040322440011,197.3547850109282,195.08693749564034
BEL,2024-03-28,197.5557155940432,199.477077402104,196.07774265942444,198.54103088378903,17425093,192.21025739397322,194.02680206298825,197.25983392624627,195.65740748814173
BEL,2024-04-01,201.98964664809012,209.62584060673743,200.75800246121156,208.0000762939453,45840349,195.9205780029297,193.79210444859092,197.56388564336868,196.48329871041435
BEL,2024-04-02,210.61114841996277,219.38044870285972,209.4780418224679,217.7546844482422,93873385,200.73688180106026,194.44000680106024,198.31841605050224,197.64179011753626
BEL,2024-04-03,218.44440502919568,222.1393375061263,215.63626536755964,218.24734497070312,47658754,204.3051300048828,195.70517403738836,199.12212117513022,198.75125449044364
BEL,2024-04-04,220.2179779978377,220.61209811906932,215.04507247439855,217.06497192382807,18279026,207.51444353376115,197.86419132777618,199.8461456298828,199.8868669782366
BEL,2024-04-05,217.11422524102164,222.68125048936872,215.5377147988912,221.20327758789065,25365958,211.04750497000558,199.9716611589704,200.5802205403646,200.9581342424665
BEL,2024-04-08,222.23787306840825,222.38566435227835,218.83853822692785,220.26724243164065,16422350,214.43980407714844,202.46109989711212,201.21595618838356,201.62603977748327
BEL,2024-04-09,221.49888533990728,225.5386691018393,217.9517441996913,224.7996826171875,29048035,218.1910400390625,205.20064871651783,202.08154805501303,202.49263545445032
BEL,2024-04-10,225.6372132348233,229.43068331401247,223.1739248807313,225.3908843994141,37218693,220.6754411969866,208.29800959995814,202.75321669805618,203.34177453177315
BEL,2024-04-12,227.9034305753344,231.94321426107675,227.16444410461975,230.0711212158203,57174716,222.4349321637835,211.58590698242188,203.77164858863466,204.34754507882255
BEL,2024-04-15,226.62253647351773,234.50505948129228,222.6812749696305,231.00718688964844,51676313,224.2577667236328,214.2814483642578,205.2227049328032,205.40603256225586
BEL,2024-04-16,229.08581926756636,233.47046957563617,226.6225308883452,230.02186584472656,32508661,226.10875156947546,216.8115975516183,207.27904474167596,206.41179711478097
BEL,2024-04-18,232.14029570050369,233.91385125097963,225.8342686236693,227.7556304931641,18623078,227.04480198451452,219.04615347726008,208.99604143415178,207.19636590140206
BEL,2024-04-19,225.19380645399096,231.0564292641987,222.38565193945155,229.87405395507807,27227241,228.41720363071985,221.42850385393413,211.1131344749814,208.01626804896765
BEL,2024-04-22,232.53440215927887,232.68219343489977,228.88873869169137,229.87405395507807,17549094,229.1421138218471,223.6665769304548,213.18113708496094,208.84668949672155
BEL,2024-04-23,230.81012333867372,232.63296277060437,228.34683493591308,230.90866088867188,19202860,229.93036760602678,225.3029044015067,215.50879560198103,209.54750442504883
BEL,2024-04-24,231.7954249634047,235.6381486301009,230.6623183791713,233.02706909179688,33392337,230.35264587402344,226.39378901890345,217.84148661295572,210.41689790998186
BEL,2024-04-25,232.9285257759623,236.5249355625839,231.992479268522,234.1109161376953,16197834,230.79603576660156,227.5269012451172,219.78631083170572,211.6160376412528
BEL,2024-04-26,234.9977121714052,238.1014495258191,234.4065169445077,235.44110107421875,20473627,231.5702122279576,228.8394818987165,221.73113577706474,213.35183661324638
