DATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,SHARES TRADED,TURNOVER (₹ Cr)
2023-06-23,TCS,2999.3898246945273,3010.600456074895,2973.308441549502,2979.9794921875,1119505.0,333.61019414013674
2023-06-26,TCS,2969.4629782485863,2977.7088224045283,2939.81467394158,2955.240966796875,1978803.0,584.7839690820557
2023-06-27,TCS,2966.6839118331172,2973.7716202061024,2948.431716890738,2962.375732421875,863542.0,255.81358647270508
2023-06-28,TCS,2972.242812355477,2993.506162547034,2958.7156816452284,2979.145263671875,1575872.0,469.4751604953125
2023-06-30,TCS,2983.3609896661364,3066.746855836929,2977.8946733632847,3059.56640625,2672406.0,817.6403621460937
2023-07-03,TCS,3070.7310329464513,3074.9003264457365,3028.5284723972923,3031.817626953125,1687264.0,511.54767365234375
2023-07-04,TCS,3048.2165999535164,3071.3793400747436,3036.4499732116597,3065.681396484375,1656681.0,507.88561216091307
2023-07-05,TCS,3076.0114586041195,3084.350043883468,3062.113816471872,3075.965087890625,1453008.0,446.94018804257814
2023-07-06,TCS,3063.5501909386862,3083.8406595588453,3059.334527255893,3078.698486328125,1848238.0,569.0167532974122
2023-07-07,TCS,3059.334402954166,3110.199684589253,3059.334402954166,3084.581787109375,1789326.0,551.9322390801269
2023-07-10,TCS,3080.412670096129,3080.412670096129,3025.238980370586,3031.492919921875,1407431.0,426.66171117785643
2023-07-11,TCS,3052.8493652895645,3052.8493652895645,3021.1627797878978,3031.91015625,1110172.0,336.5941761984375
2023-07-12,TCS,3039.8316859801516,3047.429019608131,3011.2489999836316,3020.32861328125,1515240.0,457.6522727988281
2023-07-13,TCS,3042.6575935366886,3119.974776122977,3032.2343603066984,3095.0517578125,4585146.0,1419.1264187126953
2023-07-14,TCS,3117.704626199795,3265.8072677930727,3105.66000208669,3256.356689453125,6306101.0,2053.491417571704
2023-07-17,TCS,3252.0491675187036,3289.0168154392363,3221.5207170120716,3235.093994140625,2743228.0,887.4600427358398
2023-07-18,TCS,3220.5476611275017,3265.0201259531977,3210.356054604946,3239.865478515625,2600090.0,842.3941832033692
2023-07-19,TCS,3242.7838313695074,3258.3956097228456,3192.42794053721,3215.034912109375,2405370.0,773.3348526540527
2023-07-20,TCS,3207.649828777992,3231.6157541053626,3191.8117167460496,3217.124755859375,1715404.0,551.8668674700195
2023-07-21,TCS,3162.086290650304,3190.743301408389,3120.2849419514946,3128.87744140625,3770223.0,1179.6565693770997
2023-07-24,TCS,3140.6746314391708,3170.818002760362,3132.407344389984,3153.447265625,1680132.0,529.8207661289063
2023-07-25,TCS,3156.0020424597774,3164.641033805337,3139.9316997265273,3157.53466796875,1272980.0,401.94784816308595
2023-07-26,TCS,3158.649818156021,3177.6926576909354,3144.3908207651316,3147.456298828125,1066803.0,335.77158219587403
2023-07-27,TCS,3153.632989545926,3169.1458889102455,3144.4367836891192,3155.4443359375,1701769.0,536.9837352124024
2023-07-28,TCS,3144.3903763886888,3152.47192520402,3094.228757385738,3116.894287109375,2599831.0,810.3398391349854
2023-07-31,TCS,3125.2546433386306,3183.0798446211247,3122.003427202266,3178.24951171875,2743678.0,872.0093263813477
2023-08-01,TCS,3172.258069660684,3214.0594205054076,3172.258069660684,3206.674560546875,1956167.0,627.2790955081299
2023-08-02,TCS,3190.7899244338078,3201.4260004622265,3170.957642026737,3196.084716796875,1914899.0,612.0179428109619
2023-08-03,TCS,3176.9024561267456,3189.21063084712,3128.59867609207,3158.277587890625,2026351.0,639.9778948499755
2023-08-04,TCS,3159.485492720518,3224.277587720079,3159.485492720518,3198.77880859375,2248493.0,719.2431759671387
2023-08-07,TCS,3208.4391110234615,3240.068842182521,3196.641887374026,3236.399658203125,1853889.0,599.9925725946533
2023-08-08,TCS,3236.399919632617,3241.8804503952497,3210.901141336807,3223.906005859375,1634225.0,526.8587792425537
2023-08-09,TCS,3218.6111506830484,3220.5619711755417,3181.593866924947,3216.3818359375,1794589.0,577.2083462573243
2023-08-10,TCS,3204.770008770933,3218.61080881872,3186.2381232080143,3197.431640625,1096701.0,350.6626477705078
2023-08-11,TCS,3193.7163741820514,3220.236829119453,3171.3293364816013,3203.65576171875,1679974.0,538.2058384637695
2023-08-14,TCS,3196.131602615329,3209.415189858368,3168.5427532870895,3204.63134765625,1190425.0,381.48732720336915
2023-08-16,TCS,3204.770170086617,3219.6328723246997,3191.0221251590224,3212.572998046875,1328445.0,426.7726536390381
2023-08-17,TCS,3209.4151379764926,3214.802913522075,3170.586278504093,3191.533447265625,1843241.0,588.2765302871338
2023-08-18,TCS,3167.6132225589963,3167.6132225589963,3117.9160649616633,3127.7626953125,2526749.0,790.3071262618164
2023-08-21,TCS,3135.1013352464674,3167.3812675130794,3132.314578504026,3159.85693359375,1375579.0,434.6632840855957
2023-08-22,TCS,3158.323967324431,3168.5420742775395,3125.8583001353277,3141.74267578125,1222012.0,383.9247250716797
2023-08-23,TCS,3147.1773115068418,3160.1821764304236,3136.0302844294856,3156.69873046875,1330046.0,419.8554519665039
2023-08-24,TCS,3165.75543087226,3170.446516407415,3137.9808480590923,3146.94482421875,1152881.0,362.8052895890137
2023-08-25,TCS,3135.1011349979294,3145.133503987289,3112.110393341278,3140.953369140625,1158046.0,363.73684853198245
2023-08-28,TCS,3152.7508133982506,3152.7508133982506,3121.2605527357937,3135.6123046875,1037485.0,325.31507319287107
2023-08-29,TCS,3140.7212722469335,3148.6170828467652,3125.8120786392947,3136.16943359375,944517.0,296.2165344909668
2023-08-30,TCS,3156.4664040334264,3165.8485755841652,3142.579111915721,3149.91748046875,1188200.0,374.27319502929686
2023-08-31,TCS,3159.2532391652235,3174.487418701091,3105.979648519252,3118.195068359375,3417652.0,1065.6905611768555
2023-09-01,TCS,3126.741001486648,3148.1061360779117,3118.1949930075107,3139.002685546875,1277950.0,401.1488481994629
2023-09-04,TCS,3137.888061684127,3188.839354347761,3130.5032017453473,3175.50927734375,1828332.0,580.5885228064453
2023-09-05,TCS,3176.902652296802,3201.9834627096716,3163.1081158549873,3185.588134765625,1501842.0,478.42500554926755
2023-09-06,TCS,3189.907535196781,3199.103741686018,3156.5594370607423,3186.098876953125,1314818.0,418.9140153197754
2023-09-07,TCS,3186.9349513089087,3214.059337353484,3179.039140798069,3209.64697265625,1885092.0,605.0479830978516
2023-09-08,TCS,3209.6465173802394,3218.7034752109194,3190.882403949935,3197.245361328125,1518917.0,485.6350332492432
2023-09-11,TCS,3215.9169656012573,3237.932296351562,3200.1253456084146,3233.2412109375,1783604.0,576.6821956792969
2023-09-12,TCS,3243.785140980505,3334.7262201689637,3235.424869998596,3326.273193359375,4476016.0,1488.8452033847657
2023-09-13,TCS,3317.26215028344,3333.7504596439576,3293.0172779174695,3314.2431640625,1754929.0,581.6261441665039
2023-09-14,TCS,3316.2872366378338,3341.9717556173255,3293.575213025077,3306.998046875,2604721.0,861.3807259654296
2023-09-15,TCS,3314.243274416184,3350.935569707804,3309.2269764561156,3342.52880859375,2952897.0,987.0143291310059
2023-09-18,TCS,3325.5761535614656,3362.036220389306,3321.11729748375,3349.82080078125,1395753.0,467.5522432152832
2023-09-20,TCS,3325.52964476678,3367.3309950501616,3325.52964476678,3349.72802734375,1649396.0,552.5028009388672
2023-09-21,TCS,3333.472111558681,3348.7527827829417,3277.2260243157334,3330.453125,2004073.0,667.4471185578125
2023-09-22,TCS,3329.2451265027385,3375.4588388474685,3311.6421598212573,3347.498291015625,1989083.0,665.8451943188232
2023-09-25,TCS,3346.430510265966,3362.686591856432,3305.697323680257,3322.88232421875,1238778.0,411.63135198310545
2023-09-26,TCS,3314.0109239214776,3339.4167179671663,3284.656998043239,3330.82421875,1726062.0,574.9209112664063
2023-09-27,TCS,3334.819143242111,3357.1131987958183,3302.9571768225646,3334.1689453125,1541134.0,513.8401123365235
2023-09-28,TCS,3344.1081258394006,3346.709144183534,3276.6222567368527,3285.35400390625,1755753.0,576.827014842041
2023-09-29,TCS,3285.7720140406323,3314.80073078161,3256.3718204401093,3277.783447265625,2243791.0,735.4660998923584
2023-10-03,TCS,3282.984905211429,3282.984905211429,3232.730532250144,3264.08154296875,1948148.0,635.8913929771485
2023-10-04,TCS,3238.4901251841598,3295.8043780585294,3230.129854777585,3286.282958984375,1788138.0,587.6327437712403
2023-10-05,TCS,3301.37771461772,3366.4020365150864,3298.776696384458,3334.215087890625,2990768.0,997.1863789980468
2023-10-06,TCS,3335.7482567210136,3376.5742029768076,3320.932043461095,3363.9873046875,2075691.0,698.2598172454102
2023-10-09,TCS,3385.9553998398633,3417.4921466485025,3372.9040457952465,3379.731689453125,4233074.0,1430.6654341600097
2023-10-10,TCS,3381.311194805018,3388.6960545006336,3345.362079715791,3370.95361328125,1848148.0,623.0021178478515
2023-10-11,TCS,3390.553443594174,3390.553443594174,3348.752099769041,3353.3037109375,2426417.0,813.6513130381836
2023-10-12,TCS,3320.8853185860926,3333.5649718150416,3286.608299299206,3290.741943359375,4241281.0,1395.6961280273194
2023-10-13,TCS,3279.0836028382487,3322.742789618248,3274.439008499951,3317.030029296875,2890357.0,958.7400964388428
2023-10-16,TCS,3312.5247424765194,3320.5598001135572,3268.958537503607,3273.556640625,1671104.0,547.0453596375
2023-10-17,TCS,3279.083780529412,3282.9387033243615,3254.32818207953,3257.76513671875,1672065.0,544.7195063327637
2023-10-18,TCS,3261.434137513778,3272.302442885238,3236.353328139562,3239.372314453125,1408245.0,456.1829864967041
2023-10-19,TCS,3231.223615410734,3238.0689271624133,3214.832247438286,3218.32470703125,1514545.0,487.4297593410644
2023-10-20,TCS,3213.4347140416057,3259.16273477458,3207.5209532330896,3254.552734375,1481211.0,482.0679310236328
2023-10-23,TCS,3234.4829267293885,3240.0242499313185,3167.7071513441997,3175.94921875,1106272.0,351.3463694125
2023-10-25,TCS,3157.6490493920073,3189.7796767932823,3145.262414223449,3157.276611328125,1518537.0,479.4441353536377
2023-10-26,TCS,3136.7405251390774,3142.0024058676267,3101.3036615496458,3107.590087890625,1984471.0,616.6922409306396
2023-10-27,TCS,3119.9302305469437,3131.1061000295,3107.8230386075074,3120.81494140625,1108851.0,346.05187685932617
2023-10-30,TCS,3119.930229639093,3150.524263288147,3104.796239719202,3146.51953125,910972.0,286.6391190421875
2023-10-31,TCS,3165.5650829081633,3165.5650829081633,3119.976893370138,3137.392578125,999811.0,313.67996109277345
2023-11-01,TCS,3124.587219335214,3140.0472649317667,3083.609026294752,3101.909423828125,1563475.0,484.9757836419678
2023-11-02,TCS,3113.5971840186144,3144.0979943996585,3113.5971840186144,3129.336669921875,1245384.0,389.72258193339843
2023-11-03,TCS,3149.732529726521,3155.2272412387383,3114.621718793595,3120.768310546875,1402598.0,437.7183390836426
2023-11-06,TCS,3143.213096467994,3159.325019444616,3128.311938084739,3148.1025390625,1099852.0,346.24468737929686
2023-11-07,TCS,3146.0071156404942,3170.361105826031,3134.8312466684147,3138.9755859375,1191144.0,373.89719353359374
2023-11-08,TCS,3139.907272278595,3168.312609208247,3138.137850435721,3149.313720703125,992899.0,312.6950443972412
2023-11-09,TCS,3157.2762132454977,3158.579973678366,3112.5261256846,3117.55517578125,2112352.0,658.5373910671875
2023-11-10,TCS,3108.754652895078,3117.5556054640406,3094.1795460261487,3104.51708984375,1338557.0,415.5573082229981
2023-11-13,TCS,3125.5181025923366,3125.5181025923366,3098.509751884596,3102.747314453125,1030990.0,319.89014537280275
2023-11-15,TCS,3150.757229249606,3178.603680948949,3125.5649102414236,3170.501220703125,2059802.0,653.0604755406738
2023-11-16,TCS,3194.482275686725,3286.9626306205105,3179.720725473167,3257.6259765625,3951984.0,1287.4085737359376
2023-11-17,TCS,3257.626697192936,3282.4463523893537,3252.6906421657363,3261.91064453125,2021292.0,659.3273890505859
2023-11-20,TCS,3251.4797282683567,3291.200542556456,3251.4797282683567,3277.8828125,1475621.0,483.6912713664062
2023-11-21,TCS,3277.8827416982326,3295.996918736589,3260.560052355792,3269.128173828125,1807236.0,590.8086124356445
2023-11-22,TCS,3259.6289676526717,3290.0365583585913,3242.027062176816,3287.708251953125,1798051.0,591.1467110132569
2023-11-23,TCS,3287.5680295163634,3300.606542947873,3259.628357877414,3267.311767578125,2729804.0,891.9120732381836
2023-11-24,TCS,3254.2738349066776,3263.8665026893573,3215.856779547187,3219.67529296875,1989733.0,640.629417970459
2023-11-28,TCS,3219.675036815199,3242.1663837595383,3197.2300740959413,3231.82861328125,1689195.0,545.9188734411621
2023-11-29,TCS,3241.933273440279,3276.3922022300785,3237.0904424364394,3272.43408203125,1441634.0,471.76522354150393
2023-11-30,TCS,3259.1163570597796,3275.135057994798,3241.9335030426573,3248.080322265625,3266235.0,1060.8993631395263
2023-12-01,TCS,3259.628456286476,3275.414325764336,3250.361843721189,3270.478271484375,1172141.0,383.34616716159667
2023-12-04,TCS,3301.212417878817,3304.146220363931,3257.7663114500283,3271.223876953125,1625213.0,531.6435570734619
2023-12-05,TCS,3295.0189667313125,3295.0189667313125,3262.2364605867833,3289.05859375,1377656.0,453.119130603125
2023-12-06,TCS,3289.989790276004,3364.728417171479,3283.051256098317,3356.579345703125,1896572.0,636.5994402838867
2023-12-07,TCS,3357.4176932901005,3381.213029212423,3345.0310582673073,3366.6376953125,1967653.0,662.4374761094726
2023-12-08,TCS,3383.494574372215,3394.670444147185,3354.670189052335,3377.627197265625,1641155.0,554.3209762928467
2023-12-11,TCS,3374.0879070544743,3402.120802867414,3366.7305508802906,3392.71435546875,1102503.0,374.0477755047363
2023-12-12,TCS,3389.0357047671787,3444.4027776512853,3381.631736937403,3419.9091796875,2236866.0,764.987856713086
2023-12-13,TCS,3393.3202772695595,3399.3272621622086,3318.302201392863,3346.754150390625,3850968.0,1288.8243137021484
2023-12-14,TCS,3380.700330256408,3425.403805697815,3378.4652474337913,3415.39208984375,3290396.0,1123.7992470853515
2023-12-15,TCS,3414.8801739559026,3628.385857623635,3414.8801739559026,3595.836181640625,8531230.0,3067.690550789795
2023-12-18,TCS,3593.1355937363787,3659.1662710789706,3567.104946763213,3594.159912109375,2521612.0,906.3076764293945
2023-12-19,TCS,3580.934925794031,3590.341373765734,3529.7121895342984,3554.11279296875,2004435.0,712.3988076174317
2023-12-20,TCS,3564.403684666202,3631.0398484080574,3507.872459996768,3520.4453125,2586083.0,910.4163775085938
2023-12-21,TCS,3498.27996242007,3545.26513467688,3486.2659937315334,3527.3837890625,1517562.0,535.3023597697265
2023-12-22,TCS,3539.025457533832,3581.819680420596,3503.635202958494,3561.377197265625,2413058.0,859.3809736879394
2023-12-26,TCS,3557.512531080164,3570.6906542039846,3529.852069465564,3534.88134765625,1285231.0,454.313908932959
2023-12-27,TCS,3538.093966340341,3555.9753117984196,3509.2229705634127,3549.4560546875,1293976.0,459.2910947820312
2023-12-28,TCS,3561.377336856761,3574.415852211362,3531.6682392482426,3538.932373046875,1682889.0,595.5630362344482
2023-12-29,TCS,3531.574657515115,3560.073214846418,3506.8013899069297,3532.87841796875,1574996.0,556.4269376787109
2024-01-01,TCS,3529.712285492124,3568.8278306083957,3513.879802945062,3549.36328125,825907.0,293.1443979527344
2024-01-02,TCS,3549.3634298706984,3549.3634298706984,3508.524845464829,3523.37939453125,1344068.0,473.5661496048828
2024-01-03,TCS,3508.29173242333,3512.8087373367534,3433.83254667766,3438.209716796875,1803075.0,619.9349985113525
2024-01-04,TCS,3447.5228181063812,3463.58813008378,3400.258204607658,3414.97314453125,3598144.0,1228.756513015625
2024-01-05,TCS,3422.6103328983795,3490.364047651674,3422.4707254669115,3481.1904296875,1963127.0,683.4018924661133
2024-01-08,TCS,3481.190030173045,3482.9130676229634,3420.188410832366,3425.683349609375,1067805.0,365.79618091296385
2024-01-09,TCS,3455.1598780853456,3494.648088677372,3429.8279514524115,3436.48681640625,1370944.0,471.123098203125
2024-01-10,TCS,3436.5800896371293,3473.1344984496654,3434.717444602096,3458.047119140625,1292227.0,446.85818546257326
2024-01-11,TCS,3468.244645562298,3513.879443530223,3452.4121646346503,3479.00146484375,1777909.0,618.5348015358886
2024-01-12,TCS,3583.7288487280734,3637.0470599000287,3559.142026578151,3616.138916015625,6813450.0,2463.838169732666
2024-01-15,TCS,3688.037303396224,3692.693916153037,3618.188112044023,3635.697021484375,2801505.0,1018.5423384173585
2024-01-16,TCS,3631.2262899610105,3631.2262899610105,3590.760374343459,3596.115478515625,1432672.0,515.2053954835937
2024-01-17,TCS,3556.7201034584054,3641.4238268785593,3550.7131196931964,3617.81494140625,3458696.0,1251.2922066582032
2024-01-18,TCS,3630.2949273227173,3640.3532553051646,3596.7673189636566,3634.5791015625,2239110.0,813.8222412099609
2024-01-19,TCS,3699.6634019644803,3717.059837136614,3671.5760158450357,3697.834716796875,2941975.0,1087.8937290948486
2024-01-23,TCS,3657.4617018928593,3689.253392795468,3603.772039730458,3618.30810546875,2618854.0,947.5820655239257
2024-01-24,TCS,3638.70542557381,3642.12834296067,3568.932402810829,3602.881103515625,2657709.0,957.5409534743408
2024-01-25,TCS,3601.0989006696973,3620.8867962936347,3543.7049366365304,3573.33984375,2205154.0,787.9764649804688
2024-01-29,TCS,3564.430891857951,3582.436811190723,3545.7216145125103,3564.618408203125,1646747.0,587.0024669853271
2024-01-30,TCS,3570.6673355072853,3608.5080891700763,3551.4891523141855,3564.196533203125,1411621.0,503.12946743967285
2024-01-31,TCS,3574.183827241903,3595.565955397303,3560.3511204494907,3578.638427734375,2459358.0,880.1153046355957
2024-02-01,TCS,3582.436989907515,3662.057029330496,3568.4167652804376,3614.463134765625,2363107.0,854.1363135006592
2024-02-02,TCS,3634.063205902369,3736.612663128637,3631.2028376276817,3719.638427734375,2826510.0,1051.3595212375487
2024-02-05,TCS,3735.300087307631,3771.8747052852855,3715.6999348975555,3726.203369140625,1691523.0,630.2958701578857
2024-02-06,TCS,3748.4294655539775,3891.820633736524,3741.864790482955,3878.78515625,4474396.0,1735.5220787984374
2024-02-07,TCS,3894.7277698637645,3896.603391231385,3820.593789517031,3829.4560546875,2124267.0,813.4787124922851
2024-02-08,TCS,3835.6458733260915,3899.417002760364,3831.9415667460817,3877.00341796875,2345173.0,909.2243736728027
2024-02-09,TCS,3879.300567921934,3924.503225662895,3845.0237708866407,3876.628173828125,2100596.0,814.3229635430664
2024-02-12,TCS,3873.1582239962727,3900.917512535836,3850.2285690197773,3864.436767578125,1013716.0,391.74413822822265
2024-02-13,TCS,3868.890906690215,3910.6701855786464,3827.6739478271575,3891.445068359375,1257415.0,489.31614006311037
2024-02-14,TCS,3851.588722467118,3858.9973357555955,3797.6646047310915,3845.117919921875,1391283.0,534.9647194982666
2024-02-15,TCS,3871.2826692770527,3888.444422362778,3829.081186690457,3848.025146484375,1091582.0,420.0434985449707
2024-02-16,TCS,3857.4498528668705,3889.9920672478725,3845.1177337734257,3871.563720703125,1307556.0,506.2286372387695
2024-02-19,TCS,3866.640258482223,3871.5637647018066,3802.8224229354896,3848.58740234375,772291.0,297.2229413543457
2024-02-20,TCS,3828.2373627684356,3843.148462143892,3760.6211159582745,3779.98681640625,1193648.0,451.1973703429687
2024-02-21,TCS,3763.4346602864093,3810.6535246443304,3733.0496825963114,3743.271728515625,1885939.0,705.958214040503
2024-02-22,TCS,3724.0463538039667,3840.287946278356,3724.0463538039667,3832.92626953125,2982052.0,1142.9985447908202
2024-02-23,TCS,3873.1581442686033,3873.1581442686033,3794.7570791114713,3800.102783203125,2538072.0,964.4934471169922
2024-02-26,TCS,3785.004223439635,3798.1335740660365,3735.0658005213595,3752.227783203125,1379284.0,517.5387745727539
2024-02-27,TCS,3750.3047523909354,3867.5310824856756,3750.3047523909354,3849.14990234375,2960475.0,1139.5312057141114
2024-02-28,TCS,3840.8976823678586,3896.509674983892,3834.7080400231876,3862.795654296875,1939225.0,749.0829902703857
2024-02-29,TCS,3844.0863254782985,3880.754817970432,3811.778790417747,3840.428955078125,3772719.0,1448.8859286973388
2024-03-01,TCS,3851.7760560015763,3882.536061925083,3832.644581510238,3839.72509765625,2043265.0,784.5575901662597
2024-03-04,TCS,3849.712918034811,3861.8105844645606,3822.4225351204777,3826.924072265625,1749271.0,669.4327298816162
2024-03-05,TCS,3809.386993519725,3811.2626148853183,3732.4865175304053,3762.59033203125,2070859.0,779.1794052399903
2024-03-06,TCS,3745.662745858388,3818.765041667535,3712.2765944807757,3811.5439453125,1744204.0,664.8110195589844
2024-03-07,TCS,3812.2002319116023,3867.5310593858417,3786.5979557802916,3853.0888671875,2688905.0,1036.0589920424804
2024-03-11,TCS,3834.707809455719,3894.7276920199565,3834.707809455719,3865.98388671875,2304068.0,890.7489761904297
2024-03-12,TCS,3865.984229655007,3966.8927577504023,3864.764800933032,3931.537109375,4039801.0,1588.2627545990235
2024-03-13,TCS,3943.493961270788,3977.255146194866,3874.9399080779876,3890.9765625,2837260.0,1103.971216171875
2024-03-14,TCS,3895.1497744818453,3962.2499424114544,3831.8942638327107,3945.93212890625,2919608.0,1152.057501101172
2024-03-15,TCS,3931.865103264559,3975.3794267322946,3917.2351652419898,3956.857666015625,3373143.0,1334.7046738116944
2024-03-18,TCS,3953.106408331295,3990.1499296240027,3861.76374108121,3894.2587890625,1526904.0,594.6159322054688
2024-03-19,TCS,3799.305894869941,3805.636117588947,3719.920304502826,3729.954833984375,8931209.0,3331.3006182874756
2024-03-20,TCS,3738.113180569138,3768.123120804515,3713.9176204628307,3723.9521484375,1817913.0,676.9821022022461
2024-03-21,TCS,3741.9116546616547,3759.120343748554,3702.476668668117,3725.875,3829582.0,1426.854383425
2024-03-22,TCS,3654.6483605203457,3693.098599879169,3615.260310445454,3667.683837890625,5852485.0,2146.5064645997313
2024-03-26,TCS,3634.0165571732955,3701.257540323518,3630.6872833100233,3636.361083984375,3440925.0,1251.2445762908935
2024-03-27,TCS,3646.677238477006,3652.7730085811854,3591.2525294851544,3602.037353515625,1968575.0,709.0880683197022
2024-03-28,TCS,3610.6647591136507,3671.5285767596242,3601.6616855799075,3635.2353515625,4311783.0,1567.434598986621
2024-04-01,TCS,3655.304582916496,3688.6907341711717,3646.254801582969,3673.169921875,1569676.0,576.5686670289062
2024-04-02,TCS,3648.0836677291272,3666.6993019354495,3632.140885633653,3642.269287109375,2142666.0,780.4166564333497
2024-04-03,TCS,3611.509094088183,3733.424488071944,3611.509094088183,3701.8203125,3973090.0,1470.7665265390624
2024-04-04,TCS,3728.6417382256623,3778.111256202073,3690.5198221169708,3754.337890625,3394637.0,1274.4614314017579
2024-04-05,TCS,3730.610939757806,3753.1183964079287,3714.199252617092,3731.783203125,1636819.0,610.825365075586
2024-04-08,TCS,3735.300320958678,3781.862534405873,3713.7306731098083,3725.500244140625,2302538.0,857.8105881143066
2024-04-09,TCS,3736.237416122381,3766.106775201305,3680.9535272551757,3701.116455078125,1876992.0,694.696597725
2024-04-10,TCS,3710.3542591400274,3742.052307422326,3674.3424188992844,3736.847412109375,2101965.0,785.4722470594483
2024-04-12,TCS,3724.0460679227617,3763.762440285618,3700.131896496917,3752.555419921875,4354821.0,1634.17071463396
2024-04-15,TCS,3752.555521752734,3811.450077595125,3675.326950485817,3696.099365234375,4200329.0,1552.4833350675538
2024-04-16,TCS,3659.3376421051544,3684.3771439928046,3622.622441866501,3631.95361328125,3051420.0,1108.2615894638673
2024-04-18,TCS,3635.704595429841,3691.2229435040135,3610.571222685582,3621.824951171875,3476284.0,1259.049212855957
2024-04-19,TCS,3599.3176775438415,3612.962869820078,3564.5248069516724,3588.25146484375,2957749.0,1061.3147181890138
2024-04-22,TCS,3598.379760081903,3636.8299998951316,3574.934491903105,3624.263427734375,1728883.0,626.592742773169
2024-04-23,TCS,3635.9388098818245,3652.7724651814333,3620.5118705508353,3633.73486328125,1807586.0,656.8288266579102
2024-04-24,TCS,3648.083452943258,3655.585938193527,3586.6099186323313,3592.799560546875,1317312.0,473.2837974703125
2024-04-25,TCS,3574.1840392334375,3632.7502707587055,3573.9965228878514,3612.63427734375,2856271.0,1031.866251998291
2024-04-26,TCS,3615.400944510773,3635.7046841917695,3566.07223748283,3583.703125,2039178.0,730.780857103125
2024-04-29,TCS,3599.3174341023114,3636.6423454168485,3581.6865473099597,3629.514892578125,1110693.0,403.12767845822754
2024-04-30,TCS,3631.2030581143713,3640.3467125091584,3573.058794270598,3583.04638671875,2203078.0,789.373066755957
2024-05-02,TCS,3543.0955870607045,3630.35891420508,3543.0955870607045,3623.0439453125,2491044.0,902.5161881707031
2024-05-03,TCS,3648.224242496259,3651.459872612422,3561.430044438285,3604.381591796875,2962234.0,1067.7021700194823
2024-05-06,TCS,3613.384093927626,3694.9266764690838,3613.384093927626,3677.2021484375,2053831.0,755.2351765727539
2024-05-07,TCS,3686.346699307951,3739.9894307070917,3670.122526848597,3731.502197265625,2062112.0,769.4775459007813
2024-05-08,TCS,3714.6681858171114,3736.5192209369857,3693.66131770256,3729.626220703125,1247685.0,465.33986911779783
2024-05-09,TCS,3715.6058295864877,3724.0461255143723,3666.8866116609574,3713.917724609375,1726486.0,641.2026956689941
2024-05-10,TCS,3716.1687445881325,3726.484662213695,3643.441479536376,3651.740966796875,1672489.0,610.7496597817138
2024-05-13,TCS,3642.925840662716,3709.0414982162547,3629.327584853832,3702.289306640625,931326.0,344.80382907963866
2024-05-14,TCS,3691.2230172569975,3700.413608162642,3650.803283386374,3658.587158203125,1058317.0,387.1944985508057
2024-05-15,TCS,3661.6816503123987,3682.7354534258484,3634.485141704623,3639.080322265625,1115021.0,405.76509800129395
2024-05-16,TCS,3675.637702384871,3693.0187445265583,3630.67337116967,3684.942138671875,2599399.0,957.8634910321533
2024-05-17,TCS,3701.992923226846,3702.9375501529057,3617.9211268075583,3621.794189453125,2765804.0,1001.7172856366211
2024-05-21,TCS,3618.487832180219,3631.8542103330115,3599.0757035999536,3608.66357421875,1908117.0,688.5752313247558
2024-05-22,TCS,3622.644183451547,3628.548101612322,3606.160490071024,3619.810302734375,1311168.0,474.6179435015625
2024-05-23,TCS,3628.2645114562283,3688.7679082914883,3613.6700725144915,3677.857421875,2095742.0,770.7840269035156
2024-05-24,TCS,3663.4990864307915,3668.7418115804035,3631.429050950218,3636.341064453125,1309452.0,476.1614079530273
2024-05-27,TCS,3641.5370822700047,3691.933024930954,3628.6430159784018,3634.02734375,1841538.0,669.2199446554688
2024-05-28,TCS,3644.370544047232,3655.706066734782,3617.9209911096164,3627.272705078125,1801993.0,653.6320023641846
2024-05-29,TCS,3635.774643725855,3635.774643725855,3589.582477254128,3593.0302734375,1568095.0,563.4212806625976
2024-05-30,TCS,3567.8558516313005,3584.2922676744465,3509.714018991741,3529.220703125,2919230.0,1030.2606953183595
2024-05-31,TCS,3532.904510318457,3542.1618998121,3451.430442400017,3467.677978515625,10956800.0,3799.4654075
2024-06-03,TCS,3526.103050659108,3543.814803588551,3491.340737451897,3497.8115234375,2156773.0,754.3985452838867
2024-06-04,TCS,3495.1194153242764,3537.627624429572,3392.6274000370645,3509.288818359375,3395997.0,1191.7534299281983
2024-06-05,TCS,3510.2337143515874,3574.2794671048623,3495.1196832887176,3538.99755859375,2799670.0,990.8025294868164
2024-06-06,TCS,3571.63435096414,3627.2727837806888,3534.321587974697,3618.298828125,4328036.0,1566.0127586882813
2024-06-07,TCS,3624.8168128885063,3698.2142761529285,3624.8168128885063,3678.329833984375,4552445.0,1674.5394261072997
2024-06-10,TCS,3679.3217405498876,3689.6180814133613,3629.161960387638,3645.03173828125,1734661.0,632.2894400158691
2024-06-11,TCS,3632.0904200618043,3665.1050839975637,3628.3119124726636,3638.79736328125,1419898.0,516.672109852832
2024-06-12,TCS,3659.862538168497,3677.9050050406395,3615.512349289223,3619.479736328125,2177001.0,787.9611005466064
2024-06-13,TCS,3643.236896058969,3674.598461482482,3638.7026410361236,3663.404541015625,1932323.0,707.8880852908935
