tran_id,store_id,member_id,tran_dt
2021-05-25T13-58-07-467486_22,1,36,2021-05-25
2021-05-25T13-58-07-467486_23,3,57,2021-05-25
2021-05-26T13-58-07-468485_1,2,82,2021-05-26
2021-05-26T13-58-07-468485_2,2,57,2021-05-26
2021-05-26T13-58-07-468485_3,3,34,2021-05-26
2021-05-26T13-58-07-469483_3,3,34,2021-05-26
2021-05-26T13-58-07-469483_4,2,17,2021-05-26
2021-05-26T13-58-07-469483_5,3,4,2021-05-26
2021-05-26T13-58-07-469483_6,1,98,2021-05-26
2021-05-26T13-58-07-470483_6,1,98,2021-05-26
2021-05-26T13-58-07-470483_7,1,1,2021-05-26
2021-05-26T13-58-07-471482_8,1,97,2021-05-26
2021-05-26T13-58-07-471482_9,1,42,2021-05-26
2021-05-26T13-58-07-471482_10,2,68,2021-05-26
2021-05-26T13-58-07-472481_11,3,78,2021-05-26
2021-05-26T13-58-07-472481_12,1,100,2021-05-26
2021-05-26T13-58-07-472481_13,2,64,2021-05-26
2021-05-26T13-58-07-472481_14,1,73,2021-05-26
2021-05-26T13-58-07-472481_15,2,18,2021-05-26
2021-05-26T13-58-07-472481_16,2,56,2021-05-26
2021-05-26T13-58-07-472481_17,3,12,2021-05-26
2021-05-26T13-58-07-473481_17,3,12,2021-05-26
2021-05-26T13-58-07-473481_18,3,54,2021-05-26
2021-05-26T13-58-07-473481_19,2,70,2021-05-26
2021-05-26T13-58-07-473481_20,2,2,2021-05-26
2021-05-26T13-58-07-473481_23,2,39,2021-05-26
2021-05-26T13-58-07-473481_24,1,13,2021-05-26
2021-05-26T13-58-07-473481_25,1,43,2021-05-26
2021-05-26T13-58-07-474480_25,1,43,2021-05-26
2021-05-26T13-58-07-474480_26,1,83,2021-05-26
2021-05-26T13-58-07-474480_27,3,11,2021-05-26
2021-05-26T13-58-07-474480_29,3,23,2021-05-26
2021-05-26T13-58-07-474480_30,3,60,2021-05-26
2021-05-26T13-58-07-474480_31,1,6,2021-05-26
2021-05-27T13-58-07-474480_1,3,16,2021-05-27
2021-05-27T13-58-07-474480_3,3,92,2021-05-27
2021-05-27T13-58-07-475479_3,3,92,2021-05-27
2021-05-27T13-58-07-475479_4,2,64,2021-05-27
2021-05-27T13-58-07-475479_5,3,84,2021-05-27
2021-05-27T13-58-07-476480_5,3,84,2021-05-27
2021-05-27T13-58-07-476480_6,2,45,2021-05-27
2021-05-27T13-58-07-476480_7,1,5,2021-05-27
2021-05-27T13-58-07-476480_8,3,3,2021-05-27
2021-05-27T13-58-07-476480_9,3,48,2021-05-27
2021-05-27T13-58-07-476480_10,3,22,2021-05-27
2021-05-27T13-58-07-477479_10,3,22,2021-05-27
2021-05-27T13-58-07-477479_11,2,17,2021-05-27
2021-05-27T13-58-07-477479_12,3,79,2021-05-27
2021-05-27T13-58-07-477479_15,1,51,2021-05-27
2021-05-27T13-58-07-477479_16,2,46,2021-05-27
2021-05-27T13-58-07-477479_17,2,88,2021-05-27
2021-05-27T13-58-07-477479_18,1,2,2021-05-27
2021-05-27T13-58-07-477479_19,3,49,2021-05-27
2021-05-27T13-58-07-477479_20,1,30,2021-05-27
2021-05-27T13-58-07-477479_21,1,90,2021-05-27
2021-05-27T13-58-07-477479_22,1,4,2021-05-27
2021-05-27T13-58-07-478478_22,1,4,2021-05-27
2021-05-27T13-58-07-478478_23,1,50,2021-05-27
2021-05-27T13-58-07-478478_24,3,61,2021-05-27
2021-05-27T13-58-07-478478_25,2,21,2021-05-27
2021-05-28T13-58-07-478478_1,1,49,2021-05-28
2021-05-28T13-58-07-478478_2,1,85,2021-05-28
2021-05-28T13-58-07-479478_2,1,85,2021-05-28
2021-05-28T13-58-07-479478_3,1,86,2021-05-28
2021-05-28T13-58-07-479478_4,3,14,2021-05-28
2021-05-28T13-58-07-479478_5,2,24,2021-05-28
2021-05-28T13-58-07-479478_6,1,47,2021-05-28
2021-05-28T13-58-07-479478_7,1,95,2021-05-28
2021-05-28T13-58-07-479478_8,2,43,2021-05-28
2021-05-28T13-58-07-480478_8,2,43,2021-05-28
2021-05-28T13-58-07-480478_9,2,12,2021-05-28
2021-05-28T13-58-07-480478_10,1,60,2021-05-28
2021-05-28T13-58-07-480478_11,2,1,2021-05-28
2021-05-28T13-58-07-480478_13,2,55,2021-05-28
2021-05-28T13-58-07-480478_14,2,44,2021-05-28
2021-05-28T13-58-07-480478_15,3,68,2021-05-28
2021-05-28T13-58-07-481476_15,3,68,2021-05-28
2021-05-28T13-58-07-481476_16,3,27,2021-05-28
2021-05-28T13-58-07-481476_17,2,74,2021-05-28
2021-05-28T13-58-07-481476_18,2,81,2021-05-28
2021-05-28T13-58-07-482477_19,3,31,2021-05-28
2021-05-28T13-58-07-482477_20,2,42,2021-05-28
2021-05-28T13-58-07-482477_22,1,37,2021-05-28
2021-05-28T13-58-07-482477_23,2,28,2021-05-28
2021-05-28T13-58-07-482477_24,1,9,2021-05-28
2021-05-28T13-58-07-482477_25,3,70,2021-05-28
2021-05-28T13-58-07-482477_26,1,10,2021-05-28
2021-05-28T13-58-07-483475_26,1,10,2021-05-28
2021-05-28T13-58-07-483475_29,1,80,2021-05-28
2021-05-28T13-58-07-483475_31,3,98,2021-05-28
2021-05-28T13-58-07-483475_32,2,34,2021-05-28
2021-05-28T13-58-07-483475_33,3,45,2021-05-28
2021-05-28T13-58-07-483475_35,2,97,2021-05-28
2021-05-28T13-58-07-483475_36,1,78,2021-05-28
2021-05-28T13-58-07-483475_37,2,36,2021-05-28
2021-05-28T13-58-07-484476_37,2,36,2021-05-28
2021-05-28T13-58-07-484476_38,1,4,2021-05-28
2021-05-29T13-58-07-484476_1,1,13,2021-05-29
2021-05-29T13-58-07-484476_2,1,24,2021-05-29
2021-05-29T13-58-07-484476_3,1,82,2021-05-29
2021-05-29T13-58-07-484476_4,3,89,2021-05-29
2021-05-29T13-58-07-484476_5,3,22,2021-05-29
2021-05-29T13-58-07-484476_6,2,40,2021-05-29
2021-05-29T13-58-07-484476_7,2,8,2021-05-29
2021-05-29T13-58-07-484476_8,3,49,2021-05-29
2021-05-29T13-58-07-485475_8,3,49,2021-05-29
2021-05-29T13-58-07-485475_9,1,33,2021-05-29
2021-05-29T13-58-07-485475_10,1,12,2021-05-29
2021-05-29T13-58-07-486474_10,1,12,2021-05-29
2021-05-29T13-58-07-486474_11,3,30,2021-05-29
2021-05-29T13-58-07-486474_13,3,87,2021-05-29
2021-05-29T13-58-07-486474_14,3,56,2021-05-29
2021-05-29T13-58-07-487474_14,3,56,2021-05-29
2021-05-29T13-58-07-487474_15,2,20,2021-05-29
2021-05-29T13-58-07-487474_16,3,4,2021-05-29
2021-05-29T13-58-07-487474_17,3,7,2021-05-29
2021-05-29T13-58-07-487474_18,1,36,2021-05-29
2021-05-29T13-58-07-487474_20,3,64,2021-05-29
2021-05-29T13-58-07-488472_20,3,64,2021-05-29
2021-05-29T13-58-07-488472_21,1,53,2021-05-29
2021-05-29T13-58-07-488472_22,3,91,2021-05-29
2021-05-29T13-58-07-488472_23,3,77,2021-05-29
2021-05-29T13-58-07-489472_24,2,83,2021-05-29
2021-05-29T13-58-07-489472_25,3,25,2021-05-29
2021-05-29T13-58-07-489472_26,3,26,2021-05-29
2021-05-29T13-58-07-489472_27,1,85,2021-05-29
2021-05-30T13-58-07-489472_1,3,14,2021-05-30
2021-05-30T13-58-07-489472_2,3,22,2021-05-30
2021-05-30T13-58-07-490471_2,3,22,2021-05-30
2021-05-30T13-58-07-490471_3,2,31,2021-05-30
2021-05-30T13-58-07-490471_4,3,4,2021-05-30
2021-05-30T13-58-07-490471_5,3,84,2021-05-30
2021-05-30T13-58-07-491471_6,3,16,2021-05-30
2021-05-30T13-58-07-491471_7,1,81,2021-05-30
2021-05-30T13-58-07-491471_8,3,32,2021-05-30
2021-05-30T13-58-07-492471_8,3,32,2021-05-30
2021-05-30T13-58-07-493471_9,3,77,2021-05-30
2021-05-30T13-58-07-493471_10,1,34,2021-05-30
2021-05-30T13-58-07-494470_10,1,34,2021-05-30
2021-05-30T13-58-07-494470_11,3,72,2021-05-30
2021-05-30T13-58-07-494470_12,1,29,2021-05-30
2021-05-30T13-58-07-495469_12,1,29,2021-05-30
2021-05-30T13-58-07-495469_13,1,11,2021-05-30
2021-05-30T13-58-07-495469_14,2,62,2021-05-30
2021-05-30T13-58-07-495469_15,2,56,2021-05-30
2021-05-30T13-58-07-495469_16,1,35,2021-05-30
2021-05-30T13-58-07-496469_16,1,35,2021-05-30
2021-05-30T13-58-07-496469_17,2,1,2021-05-30
2021-05-30T13-58-07-496469_18,2,68,2021-05-30
2021-05-30T13-58-07-497468_18,2,68,2021-05-30
2021-05-30T13-58-07-497468_20,3,50,2021-05-30
2021-05-30T13-58-07-498467_20,3,50,2021-05-30
2021-05-30T13-58-07-498467_21,3,85,2021-05-30
2021-05-31T13-58-07-498467_1,2,1,2021-05-31
2021-05-31T13-58-07-498467_2,3,30,2021-05-31
2021-05-31T13-58-07-498467_3,3,65,2021-05-31
2021-05-31T13-58-07-498467_4,1,71,2021-05-31
2021-05-31T13-58-07-498467_5,1,12,2021-05-31
2021-05-31T13-58-07-498467_7,2,34,2021-05-31
2021-05-31T13-58-07-499466_8,3,84,2021-05-31
2021-05-31T13-58-07-499466_9,3,3,2021-05-31
2021-05-31T13-58-07-499466_10,1,6,2021-05-31
2021-05-31T13-58-07-499466_11,3,55,2021-05-31
2021-05-31T13-58-07-499466_12,1,72,2021-05-31
2021-05-31T13-58-07-499466_13,1,46,2021-05-31
2021-05-31T13-58-07-500467_13,1,46,2021-05-31
2021-05-31T13-58-07-500467_14,2,28,2021-05-31
2021-05-31T13-58-07-500467_15,3,54,2021-05-31
2021-05-31T13-58-07-500467_16,1,36,2021-05-31
2021-05-31T13-58-07-500467_17,3,29,2021-05-31
2021-05-31T13-58-07-500467_19,1,42,2021-05-31
2021-05-31T13-58-07-501466_20,3,79,2021-05-31
2021-05-31T13-58-07-501466_21,2,51,2021-05-31
2021-05-31T13-58-07-501466_22,1,60,2021-05-31
2021-05-31T13-58-07-501466_24,1,25,2021-05-31
2021-05-31T13-58-07-501466_25,3,37,2021-05-31
2021-05-31T13-58-07-501466_26,2,22,2021-05-31
2021-05-31T13-58-07-501466_27,3,97,2021-05-31
2021-05-31T13-58-07-501466_28,1,9,2021-05-31
2021-05-31T13-58-07-502465_28,1,9,2021-05-31
2021-05-31T13-58-07-502465_29,2,24,2021-05-31
2021-05-31T13-58-07-502465_34,2,56,2021-05-31
2021-05-31T13-58-07-502465_36,1,19,2021-05-31
2021-05-31T13-58-07-502465_37,1,99,2021-05-31
2021-05-31T13-58-07-502465_38,2,15,2021-05-31
2021-05-31T13-58-07-502465_39,3,10,2021-05-31
2021-06-01T13-58-07-502465_1,3,95,2021-06-01
2021-06-01T13-58-07-503465_1,3,95,2021-06-01
2021-06-01T13-58-07-503465_2,3,87,2021-06-01
2021-06-01T13-58-07-503465_3,2,91,2021-06-01
2021-06-01T13-58-07-503465_4,3,83,2021-06-01
2021-06-01T13-58-07-503465_5,2,97,2021-06-01
2021-06-01T13-58-07-503465_6,1,1,2021-06-01
2021-06-01T13-58-07-503465_7,1,49,2021-06-01
2021-06-01T13-58-07-503465_8,3,43,2021-06-01
2021-06-01T13-58-07-504464_8,3,43,2021-06-01
2021-06-01T13-58-07-504464_9,1,89,2021-06-01
2021-06-01T13-58-07-504464_10,1,50,2021-06-01
2021-06-01T13-58-07-504464_11,2,77,2021-06-01
2021-06-01T13-58-07-504464_12,1,74,2021-06-01
2021-06-01T13-58-07-504464_13,3,67,2021-06-01
2021-06-01T13-58-07-505464_13,3,67,2021-06-01
2021-06-01T13-58-07-505464_14,2,39,2021-06-01
2021-06-01T13-58-07-505464_15,1,3,2021-06-01
2021-06-01T13-58-07-505464_16,2,22,2021-06-01
2021-06-01T13-58-07-505464_17,2,92,2021-06-01
2021-06-01T13-58-07-505464_19,2,33,2021-06-01
2021-06-01T13-58-07-505464_20,1,59,2021-06-01
2021-06-01T13-58-07-505464_23,3,47,2021-06-01
2021-06-01T13-58-07-506463_23,3,47,2021-06-01
2021-06-01T13-58-07-506463_25,1,7,2021-06-01
2021-06-01T13-58-07-506463_26,2,57,2021-06-01
2021-06-01T13-58-07-506463_27,2,29,2021-06-01
2021-06-01T13-58-07-506463_29,1,23,2021-06-01
2021-06-01T13-58-07-506463_30,3,28,2021-06-01
2021-06-01T13-58-07-506463_31,3,62,2021-06-01
2021-06-01T13-58-07-507462_31,3,62,2021-06-01
2021-06-02T13-58-07-507462_1,3,8,2021-06-02
2021-06-02T13-58-07-507462_2,2,73,2021-06-02
2021-06-02T13-58-07-507462_3,1,18,2021-06-02
2021-06-02T13-58-07-507462_4,1,20,2021-06-02
2021-06-02T13-58-07-507462_5,1,19,2021-06-02
2021-06-02T13-58-07-507462_6,3,5,2021-06-02
2021-06-02T13-58-07-507462_8,3,46,2021-06-02
2021-06-02T13-58-07-508462_9,3,54,2021-06-02
2021-06-02T13-58-07-508462_10,2,23,2021-06-02
2021-06-02T13-58-07-508462_11,3,65,2021-06-02
2021-06-02T13-58-07-509463_12,3,47,2021-06-02
2021-06-02T13-58-07-509463_13,1,26,2021-06-02
2021-06-02T13-58-07-510461_13,1,26,2021-06-02
2021-06-02T13-58-07-510461_14,2,41,2021-06-02
2021-06-02T13-58-07-510461_15,3,37,2021-06-02
2021-06-02T13-58-07-511459_16,3,60,2021-06-02
2021-06-02T13-58-07-511459_17,3,59,2021-06-02
2021-06-02T13-58-07-511459_18,1,86,2021-06-02
2021-06-02T13-58-07-512459_18,1,86,2021-06-02
2021-06-02T13-58-07-512459_19,3,58,2021-06-02
2021-06-02T13-58-07-512459_21,3,25,2021-06-02
2021-06-02T13-58-07-512459_23,1,76,2021-06-02
2021-06-02T13-58-07-512459_25,3,44,2021-06-02
2021-06-02T13-58-07-512459_26,1,1,2021-06-02
2021-06-02T13-58-07-513460_28,3,39,2021-06-02
2021-06-02T13-58-07-513460_30,2,83,2021-06-02
2021-06-02T13-58-07-513460_31,1,6,2021-06-02
2021-06-02T13-58-07-513460_32,3,69,2021-06-02
2021-06-03T13-58-07-513460_1,1,45,2021-06-03
2021-06-03T13-58-07-514459_2,2,37,2021-06-03
2021-06-03T13-58-07-514459_3,2,60,2021-06-03
2021-06-03T13-58-07-514459_4,1,65,2021-06-03
2021-06-03T13-58-07-514459_5,1,62,2021-06-03
2021-06-03T13-58-07-515457_6,2,83,2021-06-03
2021-06-03T13-58-07-515457_7,2,29,2021-06-03
2021-06-03T13-58-07-515457_8,1,68,2021-06-03
2021-06-03T13-58-07-515457_9,3,100,2021-06-03
2021-06-03T13-58-07-515457_10,2,92,2021-06-03
2021-06-03T13-58-07-516458_10,2,92,2021-06-03
2021-06-03T13-58-07-516458_11,2,90,2021-06-03
2021-06-03T13-58-07-516458_12,1,88,2021-06-03
2021-06-03T13-58-07-516458_13,1,75,2021-06-03
2021-06-03T13-58-07-516458_14,1,28,2021-06-03
2021-06-03T13-58-07-516458_15,3,16,2021-06-03
2021-06-03T13-58-07-517457_15,3,16,2021-06-03
2021-06-03T13-58-07-517457_16,3,47,2021-06-03
2021-06-03T13-58-07-517457_17,2,69,2021-06-03
2021-06-03T13-58-07-517457_18,3,81,2021-06-03
2021-06-03T13-58-07-517457_19,1,13,2021-06-03
2021-06-03T13-58-07-517457_20,3,49,2021-06-03
2021-06-03T13-58-07-518456_20,3,49,2021-06-03
2021-06-03T13-58-07-518456_21,3,91,2021-06-03
2021-06-03T13-58-07-518456_22,3,51,2021-06-03
2021-06-04T13-58-07-518456_1,2,19,2021-06-04
2021-06-04T13-58-07-518456_2,3,70,2021-06-04
2021-06-04T13-58-07-518456_3,2,3,2021-06-04
2021-06-04T13-58-07-518456_4,1,34,2021-06-04
2021-06-04T13-58-07-519455_4,1,34,2021-06-04
2021-06-04T13-58-07-519455_6,2,56,2021-06-04
2021-06-04T13-58-07-519455_7,2,52,2021-06-04
2021-06-04T13-58-07-519455_8,3,11,2021-06-04
2021-06-04T13-58-07-519455_9,3,41,2021-06-04
2021-06-04T13-58-07-519455_10,1,1,2021-06-04
2021-06-04T13-58-07-520454_10,1,1,2021-06-04
2021-06-04T13-58-07-520454_11,3,94,2021-06-04
2021-06-04T13-58-07-520454_12,2,37,2021-06-04
2021-06-04T13-58-07-520454_13,2,50,2021-06-04
2021-06-04T13-58-07-520454_14,1,82,2021-06-04
2021-06-04T13-58-07-520454_16,1,33,2021-06-04
2021-06-04T13-58-07-520454_17,1,4,2021-06-04
2021-06-04T13-58-07-521454_19,2,30,2021-06-04
2021-06-04T13-58-07-521454_20,1,59,2021-06-04
2021-06-04T13-58-07-521454_21,2,71,2021-06-04
2021-06-04T13-58-07-521454_22,2,43,2021-06-04
2021-06-04T13-58-07-521454_23,1,29,2021-06-04
2021-06-04T13-58-07-521454_24,3,83,2021-06-04
2021-06-04T13-58-07-521454_26,1,10,2021-06-04
2021-06-04T13-58-07-522455_26,1,10,2021-06-04
2021-06-04T13-58-07-522455_29,2,87,2021-06-04
2021-06-04T13-58-07-522455_30,1,86,2021-06-04
2021-06-04T13-58-07-522455_33,1,16,2021-06-04
2021-06-05T13-58-07-522455_1,1,100,2021-06-05
2021-06-05T13-58-07-522455_2,3,3,2021-06-05
2021-06-05T13-58-07-522455_3,1,92,2021-06-05
2021-06-05T13-58-07-522455_4,1,68,2021-06-05
2021-06-05T13-58-07-523452_4,1,68,2021-06-05
2021-06-05T13-58-07-523452_5,1,57,2021-06-05
2021-06-05T13-58-07-523452_6,1,10,2021-06-05
2021-06-05T13-58-07-523452_7,1,22,2021-06-05
2021-06-05T13-58-07-523452_8,2,90,2021-06-05
2021-06-05T13-58-07-524454_9,3,98,2021-06-05
2021-06-05T13-58-07-524454_10,3,50,2021-06-05
2021-06-05T13-58-07-524454_11,2,94,2021-06-05
2021-06-05T13-58-07-524454_12,1,49,2021-06-05
2021-06-05T13-58-07-524454_13,2,93,2021-06-05
2021-06-05T13-58-07-524454_14,2,40,2021-06-05
2021-06-05T13-58-07-524454_16,3,15,2021-06-05
2021-06-05T13-58-07-525454_16,3,15,2021-06-05
2021-06-05T13-58-07-525454_17,3,5,2021-06-05
2021-06-05T13-58-07-526452_17,3,5,2021-06-05
2021-06-05T13-58-07-526452_21,3,17,2021-06-05
2021-06-05T13-58-07-526452_22,3,41,2021-06-05
2021-06-05T13-58-07-526452_23,2,29,2021-06-05
2021-06-05T13-58-07-527450_23,2,29,2021-06-05
2021-06-05T13-58-07-527450_24,3,77,2021-06-05
2021-06-05T13-58-07-528451_24,3,77,2021-06-05
2021-06-05T13-58-07-528451_25,2,55,2021-06-05
2021-06-05T13-58-07-529449_25,2,55,2021-06-05
2021-06-05T13-58-07-530448_25,2,55,2021-06-05
2021-06-05T13-58-07-530448_26,2,59,2021-06-05
2021-06-05T13-58-07-530448_28,1,51,2021-06-05
2021-06-05T13-58-07-531448_28,1,51,2021-06-05
2021-06-05T13-58-07-531448_29,1,7,2021-06-05
2021-06-05T13-58-07-531448_30,3,67,2021-06-05
2021-06-05T13-58-07-531448_31,2,48,2021-06-05
2021-06-05T13-58-07-532447_31,2,48,2021-06-05
2021-06-05T13-58-07-532447_33,1,6,2021-06-05
2021-06-05T13-58-07-532447_34,2,78,2021-06-05
2021-06-05T13-58-07-532447_37,3,88,2021-06-05
2021-06-06T13-58-07-532447_1,1,10,2021-06-06
2021-06-06T13-58-07-532447_2,3,89,2021-06-06
2021-06-06T13-58-07-532447_3,2,92,2021-06-06
2021-06-06T13-58-07-533446_3,2,92,2021-06-06
2021-06-06T13-58-07-533446_4,1,81,2021-06-06
2021-06-06T13-58-07-533446_5,2,56,2021-06-06
2021-06-06T13-58-07-533446_6,1,75,2021-06-06
2021-06-06T13-58-07-533446_7,2,94,2021-06-06
2021-06-06T13-58-07-533446_8,1,43,2021-06-06
2021-06-06T13-58-07-534446_8,1,43,2021-06-06
2021-06-06T13-58-07-534446_9,2,50,2021-06-06
2021-06-06T13-58-07-534446_10,3,6,2021-06-06
2021-06-06T13-58-07-534446_11,3,33,2021-06-06
2021-06-06T13-58-07-534446_12,1,63,2021-06-06
2021-06-06T13-58-07-534446_13,1,77,2021-06-06
2021-06-06T13-58-07-535445_13,1,77,2021-06-06
2021-06-06T13-58-07-535445_14,3,80,2021-06-06
2021-06-06T13-58-07-535445_15,3,51,2021-06-06
2021-06-06T13-58-07-535445_16,3,30,2021-06-06
2021-06-06T13-58-07-535445_17,1,79,2021-06-06
2021-06-06T13-58-07-535445_18,3,39,2021-06-06
2021-06-06T13-58-07-535445_19,2,23,2021-06-06
2021-06-06T13-58-07-535445_21,1,74,2021-06-06
2021-06-06T13-58-07-536444_21,1,74,2021-06-06
2021-06-06T13-58-07-536444_22,3,28,2021-06-06
2021-06-06T13-58-07-536444_23,2,70,2021-06-06
2021-06-06T13-58-07-536444_26,2,93,2021-06-06
2021-06-06T13-58-07-536444_27,2,2,2021-06-06
2021-06-06T13-58-07-536444_28,2,65,2021-06-06
2021-06-06T13-58-07-537443_28,2,65,2021-06-06
2021-06-06T13-58-07-537443_29,1,9,2021-06-06
2021-06-07T13-58-07-537443_1,2,16,2021-06-07
2021-06-07T13-58-07-537443_2,3,87,2021-06-07
2021-06-07T13-58-07-537443_3,2,3,2021-06-07
2021-06-07T13-58-07-537443_4,2,55,2021-06-07
2021-06-07T13-58-07-537443_5,1,25,2021-06-07
2021-06-07T13-58-07-537443_6,3,38,2021-06-07
2021-06-07T13-58-07-538443_6,3,38,2021-06-07
2021-06-07T13-58-07-538443_7,3,29,2021-06-07
2021-06-07T13-58-07-538443_9,2,42,2021-06-07
2021-06-07T13-58-07-538443_10,2,1,2021-06-07
2021-06-07T13-58-07-538443_11,1,9,2021-06-07
2021-06-07T13-58-07-538443_12,2,18,2021-06-07
2021-06-07T13-58-07-539442_12,2,18,2021-06-07
2021-06-07T13-58-07-539442_13,2,68,2021-06-07
2021-06-07T13-58-07-539442_14,3,59,2021-06-07
2021-06-07T13-58-07-539442_15,2,92,2021-06-07
2021-06-07T13-58-07-539442_16,1,7,2021-06-07
2021-06-07T13-58-07-539442_18,3,96,2021-06-07
2021-06-07T13-58-07-539442_19,1,66,2021-06-07
2021-06-07T13-58-07-539442_20,1,40,2021-06-07
2021-06-07T13-58-07-540442_20,1,40,2021-06-07
2021-06-07T13-58-07-540442_21,2,48,2021-06-07
2021-06-07T13-58-07-540442_22,1,37,2021-06-07
2021-06-07T13-58-07-540442_23,3,69,2021-06-07
2021-06-07T13-58-07-541442_24,3,64,2021-06-07
2021-06-07T13-58-07-541442_25,1,35,2021-06-07
2021-06-07T13-58-07-541442_26,2,54,2021-06-07
2021-06-07T13-58-07-541442_27,2,73,2021-06-07
2021-06-07T13-58-07-541442_29,3,13,2021-06-07
2021-06-07T13-58-07-541442_31,3,95,2021-06-07
2021-06-07T13-58-07-542441_33,1,22,2021-06-07
2021-06-07T13-58-07-543441_34,1,72,2021-06-07
2021-06-07T13-58-07-543441_36,2,11,2021-06-07
2021-06-07T13-58-07-543441_37,2,51,2021-06-07
2021-06-07T13-58-07-543441_39,3,76,2021-06-07
2021-06-07T13-58-07-543441_40,1,50,2021-06-07
2021-06-08T13-58-07-543441_1,3,90,2021-06-08
2021-06-08T13-58-07-543441_2,1,15,2021-06-08
2021-06-08T13-58-07-543441_3,3,8,2021-06-08
2021-06-08T13-58-07-543441_4,1,26,2021-06-08
2021-06-08T13-58-07-544440_4,1,26,2021-06-08
2021-06-08T13-58-07-544440_5,1,52,2021-06-08
2021-06-08T13-58-07-544440_6,2,39,2021-06-08
2021-06-08T13-58-07-544440_7,3,36,2021-06-08
2021-06-08T13-58-07-544440_8,1,10,2021-06-08
2021-06-08T13-58-07-544440_9,3,75,2021-06-08
2021-06-08T13-58-07-544440_10,1,56,2021-06-08
2021-06-08T13-58-07-544440_11,1,60,2021-06-08
2021-06-08T13-58-07-545439_11,1,60,2021-06-08
2021-06-08T13-58-07-545439_12,1,28,2021-06-08
2021-06-08T13-58-07-545439_13,2,16,2021-06-08
2021-06-08T13-58-07-545439_14,2,89,2021-06-08
2021-06-08T13-58-07-545439_15,2,62,2021-06-08
2021-06-08T13-58-07-545439_16,2,46,2021-06-08
2021-06-08T13-58-07-545439_17,1,32,2021-06-08
2021-06-08T13-58-07-546439_19,3,98,2021-06-08
2021-06-08T13-58-07-546439_20,1,61,2021-06-08
2021-06-09T13-58-07-546439_1,2,50,2021-06-09
2021-06-09T13-58-07-546439_2,3,99,2021-06-09
2021-06-09T13-58-07-546439_3,3,56,2021-06-09
2021-06-09T13-58-07-546439_4,2,89,2021-06-09
2021-06-09T13-58-07-547438_4,2,89,2021-06-09
2021-06-09T13-58-07-547438_5,2,9,2021-06-09
2021-06-09T13-58-07-547438_6,2,85,2021-06-09
2021-06-09T13-58-07-547438_8,2,61,2021-06-09
2021-06-09T13-58-07-547438_9,3,77,2021-06-09
2021-06-09T13-58-07-547438_10,2,100,2021-06-09
2021-06-09T13-58-07-548437_10,2,100,2021-06-09
2021-06-09T13-58-07-548437_11,3,49,2021-06-09
2021-06-09T13-58-07-548437_12,3,13,2021-06-09
2021-06-09T13-58-07-548437_13,2,37,2021-06-09
2021-06-09T13-58-07-548437_14,1,91,2021-06-09
2021-06-09T13-58-07-548437_16,2,80,2021-06-09
2021-06-09T13-58-07-549437_16,2,80,2021-06-09
2021-06-09T13-58-07-549437_17,3,14,2021-06-09
2021-06-09T13-58-07-549437_18,3,57,2021-06-09
2021-06-09T13-58-07-549437_19,3,33,2021-06-09
2021-06-09T13-58-07-549437_20,1,68,2021-06-09
2021-06-09T13-58-07-549437_21,1,63,2021-06-09
2021-06-09T13-58-07-549437_22,2,73,2021-06-09
2021-06-09T13-58-07-549437_23,2,6,2021-06-09
2021-06-09T13-58-07-549437_24,2,65,2021-06-09
2021-06-09T13-58-07-550436_24,2,65,2021-06-09
2021-06-09T13-58-07-550436_25,1,75,2021-06-09
2021-06-09T13-58-07-550436_26,3,83,2021-06-09
2021-06-09T13-58-07-550436_27,1,22,2021-06-09
2021-06-09T13-58-07-550436_28,1,25,2021-06-09
2021-06-10T13-58-07-550436_1,1,36,2021-06-10
2021-06-10T13-58-07-550436_2,1,38,2021-06-10
2021-06-10T13-58-07-551435_3,1,86,2021-06-10
2021-06-10T13-58-07-551435_4,2,20,2021-06-10
2021-06-10T13-58-07-551435_5,2,67,2021-06-10
2021-06-10T13-58-07-551435_6,3,94,2021-06-10
2021-06-10T13-58-07-551435_7,3,63,2021-06-10
2021-06-10T13-58-07-551435_8,1,49,2021-06-10
2021-06-10T13-58-07-551435_9,3,85,2021-06-10
2021-06-10T13-58-07-551435_10,2,52,2021-06-10
2021-06-10T13-58-07-552435_10,2,52,2021-06-10
2021-06-10T13-58-07-552435_11,1,90,2021-06-10
2021-06-10T13-58-07-552435_12,1,28,2021-06-10
2021-06-10T13-58-07-552435_14,3,80,2021-06-10
2021-06-10T13-58-07-552435_15,2,76,2021-06-10
2021-06-10T13-58-07-552435_16,2,55,2021-06-10
2021-06-10T13-58-07-553434_16,2,55,2021-06-10
2021-06-10T13-58-07-553434_17,2,47,2021-06-10
2021-06-10T13-58-07-553434_18,3,44,2021-06-10
2021-06-10T13-58-07-553434_19,2,26,2021-06-10
2021-06-10T13-58-07-553434_20,2,7,2021-06-10
2021-06-10T13-58-07-553434_21,2,54,2021-06-10
2021-06-10T13-58-07-553434_22,1,6,2021-06-10
2021-06-10T13-58-07-554434_22,1,6,2021-06-10
2021-06-10T13-58-07-554434_23,2,29,2021-06-10
2021-06-10T13-58-07-554434_24,3,68,2021-06-10
2021-06-10T13-58-07-554434_25,2,5,2021-06-10
2021-06-10T13-58-07-554434_26,3,27,2021-06-10
