tran_id,product_id,qty,amt,tran_dt
2021-10-23T07-03-24-909762_10,37,225,605.25,2021-10-23
2021-10-23T07-03-24-909762_11,62,1724,11206.0,2021-10-23
2021-10-23T07-03-24-909762_11,15,1784,5316.32,2021-10-23
2021-10-23T07-03-24-909762_11,29,1899,5032.35,2021-10-23
2021-10-23T07-03-24-909762_11,52,1991,1732.17,2021-10-23
2021-10-23T07-03-24-909762_11,18,1613,6258.44,2021-10-23
2021-10-24T07-03-24-909762_1,93,138,826.62,2021-10-24
2021-10-24T07-03-24-909762_1,21,41,122.59,2021-10-24
2021-10-24T07-03-24-909762_1,96,37,101.75,2021-10-24
2021-10-24T07-03-24-909762_1,82,93,743.07,2021-10-24
2021-10-24T07-03-24-909762_1,24,100,280.0,2021-10-24
2021-10-24T07-03-24-909762_1,18,91,353.08,2021-10-24
2021-10-24T07-03-24-909762_1,6,60,119.4,2021-10-24
2021-10-24T07-03-24-909762_2,11,1658,8273.42,2021-10-24
2021-10-24T07-03-24-909762_2,39,1659,4562.25,2021-10-24
2021-10-24T07-03-24-909762_2,57,1769,3520.31,2021-10-24
2021-10-24T07-03-24-909762_2,38,1871,6548.5,2021-10-24
2021-10-24T07-03-24-909762_2,19,1682,5802.9,2021-10-24
2021-10-24T07-03-24-909762_2,50,1911,4968.6,2021-10-24
2021-10-24T07-03-24-909762_2,21,1645,4918.55,2021-10-24
2021-10-24T07-03-24-909762_2,5,1894,3314.5,2021-10-24
2021-10-24T07-03-24-909762_2,40,1672,6002.48,2021-10-24
2021-10-24T07-03-24-909762_3,72,155,595.2,2021-10-24
2021-10-24T07-03-24-909762_4,21,2,5.98,2021-10-24
2021-10-24T07-03-24-909762_4,45,10,9.9,2021-10-24
2021-10-24T07-03-24-909762_4,82,1,7.99,2021-10-24
2021-10-24T07-03-24-909762_4,20,2,2.78,2021-10-24
2021-10-24T07-03-24-909762_4,31,3,7.47,2021-10-24
2021-10-24T07-03-24-909762_4,85,8,39.92,2021-10-24
2021-10-24T07-03-24-909762_4,47,10,25.0,2021-10-24
2021-10-24T07-03-24-909762_6,7,132,198.0,2021-10-24
2021-10-24T07-03-24-909762_6,25,110,258.5,2021-10-24
2021-10-24T07-03-24-909762_6,95,122,364.78,2021-10-24
2021-10-24T07-03-24-909762_6,96,142,390.5,2021-10-24
2021-10-24T07-03-24-909762_6,88,137,546.63,2021-10-24
2021-10-24T07-03-24-909762_7,45,22,21.78,2021-10-24
2021-10-24T07-03-24-909762_7,56,72,114.48,2021-10-24
2021-10-24T07-03-24-909762_7,64,51,227.46,2021-10-24
2021-10-24T07-03-24-909762_7,13,77,229.46,2021-10-24
2021-10-24T07-03-24-909762_7,22,40,111.6,2021-10-24
2021-10-24T07-03-24-909762_7,50,29,75.4,2021-10-24
2021-10-24T07-03-24-909762_7,61,20,25.8,2021-10-24
2021-10-24T07-03-24-909762_7,32,45,139.05,2021-10-24
2021-10-24T07-03-24-909762_7,8,15,28.35,2021-10-24
2021-10-24T07-03-24-909762_7,17,26,117.0,2021-10-24
2021-10-24T07-03-24-909762_8,69,81,323.19,2021-10-24
2021-10-24T07-03-24-909762_8,59,128,357.12,2021-10-24
2021-10-24T07-03-24-909762_8,74,41,38.95,2021-10-24
2021-10-24T07-03-24-909762_8,29,120,318.0,2021-10-24
2021-10-24T07-03-24-909762_8,22,79,220.41,2021-10-24
2021-10-24T07-03-24-909762_8,70,109,381.5,2021-10-24
2021-10-24T07-03-24-909762_8,31,113,281.37,2021-10-24
2021-10-24T07-03-24-909762_9,22,557,1554.03,2021-10-24
2021-10-24T07-03-24-909762_9,64,514,2292.44,2021-10-24
2021-10-24T07-03-24-909762_9,45,541,535.59,2021-10-24
2021-10-24T07-03-24-909762_9,17,552,2484.0,2021-10-24
2021-10-24T07-03-24-909762_9,27,542,1165.3,2021-10-24
2021-10-24T07-03-24-909762_10,6,1907,3794.93,2021-10-24
2021-10-24T07-03-24-909762_10,62,1759,11433.5,2021-10-24
2021-10-24T07-03-24-909762_10,73,1968,7852.32,2021-10-24
2021-10-24T07-03-24-909762_10,43,1720,6862.8,2021-10-24
2021-10-24T07-03-24-909762_10,34,1863,3707.37,2021-10-24
2021-10-24T07-03-24-909762_10,60,1924,3828.76,2021-10-24
2021-10-24T07-03-24-909762_11,9,11,32.89,2021-10-24
2021-10-24T07-03-24-909762_12,55,1,0.78,2021-10-24
2021-10-24T07-03-24-909762_12,5,10,17.5,2021-10-24
2021-10-24T07-03-24-909762_13,7,233,349.5,2021-10-24
2021-10-24T07-03-24-909762_16,29,112,296.8,2021-10-24
2021-10-24T07-03-24-909762_16,80,113,562.74,2021-10-24
2021-10-24T07-03-24-909762_16,8,103,194.67,2021-10-24
2021-10-24T07-03-24-909762_17,51,1725,4295.25,2021-10-24
2021-10-24T07-03-24-909762_17,34,1729,3440.71,2021-10-24
2021-10-24T07-03-24-910762_17,40,1807,6487.13,2021-10-24
2021-10-24T07-03-24-910762_18,55,587,457.86,2021-10-24
2021-10-24T07-03-24-910762_19,81,214,768.26,2021-10-24
2021-10-24T07-03-24-910762_19,43,216,861.84,2021-10-24
2021-10-24T07-03-24-910762_20,3,11,26.95,2021-10-24
2021-10-24T07-03-24-910762_20,9,13,38.87,2021-10-24
2021-10-24T07-03-24-910762_20,24,13,36.4,2021-10-24
2021-10-24T07-03-24-910762_20,47,13,32.5,2021-10-24
2021-10-24T07-03-24-910762_20,99,14,69.86,2021-10-24
2021-10-24T07-03-24-910762_20,93,14,83.86,2021-10-24
2021-10-24T07-03-24-910762_20,20,14,19.46,2021-10-24
2021-10-24T07-03-24-910762_20,16,13,40.82,2021-10-24
2021-10-24T07-03-24-910762_20,77,11,6.49,2021-10-24
2021-10-24T07-03-24-910762_21,57,197,392.03,2021-10-24
2021-10-24T07-03-24-910762_21,79,188,671.16,2021-10-24
2021-10-24T07-03-24-910762_21,35,199,415.91,2021-10-24
2021-10-24T07-03-24-910762_21,77,192,113.28,2021-10-24
2021-10-24T07-03-24-910762_21,61,161,207.69,2021-10-24
2021-10-24T07-03-24-910762_23,60,10,19.9,2021-10-24
2021-10-24T07-03-24-910762_23,9,13,38.87,2021-10-24
2021-10-24T07-03-24-910762_23,6,14,27.86,2021-10-24
2021-10-24T07-03-24-910762_25,41,110,262.9,2021-10-24
2021-10-24T07-03-24-910762_25,15,144,429.12,2021-10-24
2021-10-24T07-03-24-910762_25,98,122,608.78,2021-10-24
2021-10-24T07-03-24-910762_25,40,143,513.37,2021-10-24
2021-10-24T07-03-24-910762_25,68,150,388.5,2021-10-24
2021-10-24T07-03-24-910762_25,53,142,140.58,2021-10-24
2021-10-24T07-03-24-910762_26,27,61,131.15,2021-10-24
2021-10-24T07-03-24-910762_26,83,74,15.54,2021-10-24
2021-10-24T07-03-24-910762_26,73,139,554.61,2021-10-24
2021-10-24T07-03-24-910762_26,74,120,114.0,2021-10-24
2021-10-24T07-03-24-910762_26,85,64,319.36,2021-10-24
2021-10-24T07-03-24-910762_26,72,117,449.28,2021-10-24
2021-10-24T07-03-24-910762_28,61,3,3.87,2021-10-24
2021-10-24T07-03-24-910762_28,78,1,3.8,2021-10-24
2021-10-24T07-03-24-910762_29,97,32,191.68,2021-10-24
2021-10-24T07-03-24-910762_29,86,66,85.14,2021-10-24
2021-10-24T07-03-24-910762_29,33,18,107.82,2021-10-24
2021-10-24T07-03-24-910762_29,73,49,195.51,2021-10-24
2021-10-24T07-03-24-910762_29,65,52,415.48,2021-10-24
2021-10-24T07-03-24-910762_30,51,7,17.43,2021-10-24
2021-10-24T07-03-24-910762_30,63,2,7.58,2021-10-24
2021-10-24T07-03-24-910762_30,86,3,3.87,2021-10-24
2021-10-24T07-03-24-910762_30,81,10,35.9,2021-10-24
2021-10-24T07-03-24-910762_30,26,6,17.88,2021-10-24
2021-10-24T07-03-24-910762_30,68,6,15.54,2021-10-24
2021-10-24T07-03-24-910762_30,55,1,0.78,2021-10-24
2021-10-24T07-03-24-910762_30,7,3,4.5,2021-10-24
2021-10-24T07-03-24-910762_30,35,4,8.36,2021-10-24
2021-10-24T07-03-24-910762_31,61,118,152.22,2021-10-24
2021-10-24T07-03-24-910762_31,45,135,133.65,2021-10-24
2021-10-24T07-03-24-910762_31,34,141,280.59,2021-10-24
2021-10-24T07-03-24-910762_31,96,129,354.75,2021-10-24
2021-10-24T07-03-24-910762_31,44,111,165.39,2021-10-24
2021-10-24T07-03-24-910762_31,28,128,369.92,2021-10-24
2021-10-24T07-03-24-910762_31,57,149,296.51,2021-10-24
2021-10-24T07-03-24-910762_34,23,218,826.22,2021-10-24
2021-10-24T07-03-24-910762_34,51,240,597.6,2021-10-24
2021-10-24T07-03-24-910762_34,92,215,535.35,2021-10-24
2021-10-24T07-03-24-910762_34,55,213,166.14,2021-10-24
2021-10-24T07-03-24-910762_34,12,229,412.2,2021-10-24
2021-10-24T07-03-24-910762_34,58,238,535.5,2021-10-24
2021-10-24T07-03-24-910762_34,40,223,800.57,2021-10-24
2021-10-25T07-03-24-910762_1,32,184,568.56,2021-10-25
2021-10-25T07-03-24-910762_1,33,157,940.43,2021-10-25
2021-10-25T07-03-24-910762_1,84,172,430.0,2021-10-25
2021-10-25T07-03-24-910762_1,27,161,346.15,2021-10-25
2021-10-25T07-03-24-910762_1,1,172,258.0,2021-10-25
2021-10-25T07-03-24-910762_1,12,152,273.6,2021-10-25
2021-10-25T07-03-24-910762_1,77,195,115.05,2021-10-25
2021-10-25T07-03-24-910762_1,75,177,1555.83,2021-10-25
2021-10-25T07-03-24-910762_1,100,193,384.07,2021-10-25
2021-10-25T07-03-24-910762_2,51,1980,4930.2,2021-10-25
2021-10-25T07-03-24-910762_2,69,1756,7006.44,2021-10-25
2021-10-25T07-03-24-910762_2,64,1852,8259.92,2021-10-25
2021-10-25T07-03-24-910762_2,31,1624,4043.76,2021-10-25
2021-10-25T07-03-24-910762_2,84,1760,4400.0,2021-10-25
2021-10-25T07-03-24-910762_2,11,1705,8507.95,2021-10-25
2021-10-25T07-03-24-910762_3,25,189,444.15,2021-10-25
2021-10-25T07-03-24-910762_3,60,185,368.15,2021-10-25
2021-10-25T07-03-24-910762_3,37,188,505.72,2021-10-25
2021-10-25T07-03-24-910762_3,92,193,480.57,2021-10-25
2021-10-25T07-03-24-910762_3,30,187,579.7,2021-10-25
2021-10-25T07-03-24-910762_4,55,176,137.28,2021-10-25
2021-10-25T07-03-24-910762_4,24,176,492.8,2021-10-25
2021-10-25T07-03-24-911902_4,20,195,271.05,2021-10-25
2021-10-25T07-03-24-911902_4,36,172,411.08,2021-10-25
2021-10-25T07-03-24-911902_5,61,10,12.9,2021-10-25
2021-10-25T07-03-24-911902_5,55,6,4.68,2021-10-25
2021-10-25T07-03-24-911902_6,32,67,207.03,2021-10-25
2021-10-25T07-03-24-911902_6,79,57,203.49,2021-10-25
2021-10-25T07-03-24-911902_6,49,71,283.29,2021-10-25
2021-10-25T07-03-24-911902_6,55,64,49.92,2021-10-25
2021-10-25T07-03-24-911902_6,67,30,75.0,2021-10-25
2021-10-25T07-03-24-911902_6,16,59,185.26,2021-10-25
2021-10-25T07-03-24-911902_6,7,58,87.0,2021-10-25
2021-10-25T07-03-24-911902_6,58,34,76.5,2021-10-25
2021-10-25T07-03-24-911902_6,53,17,16.83,2021-10-25
2021-10-25T07-03-24-911902_7,73,1891,7545.09,2021-10-25
2021-10-25T07-03-24-911902_7,23,1895,7182.05,2021-10-25
2021-10-25T07-03-24-911902_8,69,580,2314.2,2021-10-25
2021-10-25T07-03-24-911902_8,39,574,1578.5,2021-10-25
2021-10-25T07-03-24-911902_8,19,554,1911.3,2021-10-25
2021-10-25T07-03-24-911902_8,98,559,2789.41,2021-10-25
2021-10-25T07-03-24-911902_9,7,13,19.5,2021-10-25
2021-10-25T07-03-24-911902_9,98,10,49.9,2021-10-25
2021-10-25T07-03-24-911902_9,46,13,8.97,2021-10-25
2021-10-25T07-03-24-911902_9,82,14,111.86,2021-10-25
2021-10-25T07-03-24-911902_9,97,12,71.88,2021-10-25
2021-10-25T07-03-24-911902_9,4,13,38.87,2021-10-25
2021-10-25T07-03-24-911902_9,60,10,19.9,2021-10-25
2021-10-25T07-03-24-911902_10,73,6,23.94,2021-10-25
2021-10-25T07-03-24-911902_10,18,8,31.04,2021-10-25
2021-10-25T07-03-24-911902_10,4,10,29.9,2021-10-25
2021-10-25T07-03-24-911902_11,27,1758,3779.7,2021-10-25
2021-10-25T07-03-24-911902_11,31,1871,4658.79,2021-10-25
2021-10-25T07-03-24-911902_11,39,1643,4518.25,2021-10-25
2021-10-25T07-03-24-911902_11,12,1604,2887.2,2021-10-25
2021-10-25T07-03-24-911902_11,78,1650,6270.0,2021-10-25
2021-10-25T07-03-24-911902_11,60,1662,3307.38,2021-10-25
2021-10-25T07-03-24-911902_11,11,1684,8403.16,2021-10-25
2021-10-25T07-03-24-911902_12,48,3,7.17,2021-10-25
2021-10-25T07-03-24-911902_12,99,9,44.91,2021-10-25
2021-10-25T07-03-24-911902_12,37,3,8.07,2021-10-25
2021-10-25T07-03-24-911902_12,10,8,14.32,2021-10-25
2021-10-25T07-03-24-911902_12,50,1,2.6,2021-10-25
2021-10-25T07-03-24-911902_12,78,4,15.2,2021-10-25
2021-10-25T07-03-24-911902_12,93,9,53.91,2021-10-25
2021-10-25T07-03-24-911902_12,8,7,13.23,2021-10-25
2021-10-25T07-03-24-911902_12,16,4,12.56,2021-10-25
2021-10-25T07-03-24-911902_13,11,235,1172.65,2021-10-25
2021-10-25T07-03-24-911902_13,34,222,441.78,2021-10-25
2021-10-25T07-03-24-911902_13,35,230,480.7,2021-10-25
2021-10-25T07-03-24-911902_13,15,225,670.5,2021-10-25
2021-10-25T07-03-24-911902_13,27,232,498.8,2021-10-25
2021-10-25T07-03-24-911902_14,57,193,384.07,2021-10-25
2021-10-25T07-03-24-911902_14,39,200,550.0,2021-10-25
2021-10-25T07-03-24-911902_14,7,200,300.0,2021-10-25
2021-10-25T07-03-24-911902_14,68,195,505.05,2021-10-25
2021-10-25T07-03-24-911902_14,24,193,540.4,2021-10-25
2021-10-25T07-03-24-911902_14,34,187,372.13,2021-10-25
2021-10-25T07-03-24-911902_15,44,194,289.06,2021-10-25
2021-10-25T07-03-24-911902_15,37,150,403.5,2021-10-25
2021-10-25T07-03-24-911902_15,13,154,458.92,2021-10-25
2021-10-25T07-03-24-911902_15,87,170,1698.3,2021-10-25
2021-10-25T07-03-24-911902_15,27,171,367.65,2021-10-25
2021-10-25T07-03-24-911902_15,80,177,881.46,2021-10-25
2021-10-25T07-03-24-911902_15,9,187,559.13,2021-10-25
2021-10-25T07-03-24-911902_15,30,200,620.0,2021-10-25
2021-10-25T07-03-24-911902_15,40,156,560.04,2021-10-25
2021-10-25T07-03-24-911902_15,42,190,74.1,2021-10-25
2021-10-25T07-03-24-911902_16,24,125,350.0,2021-10-25
2021-10-25T07-03-24-911902_16,74,125,118.75,2021-10-25
2021-10-25T07-03-24-911902_16,16,139,436.46,2021-10-25
2021-10-25T07-03-24-911902_16,6,147,292.53,2021-10-25
2021-10-25T07-03-24-911902_16,8,146,275.94,2021-10-25
2021-10-25T07-03-24-911902_16,65,120,958.8,2021-10-25
2021-10-25T07-03-24-911902_16,4,141,421.59,2021-10-25
2021-10-25T07-03-24-911902_16,64,143,637.78,2021-10-25
2021-10-25T07-03-24-912909_17,40,3,10.77,2021-10-25
2021-10-25T07-03-24-912909_17,90,9,8.91,2021-10-25
2021-10-25T07-03-24-912909_17,62,9,58.5,2021-10-25
2021-10-25T07-03-24-912909_17,13,2,5.96,2021-10-25
2021-10-25T07-03-24-912909_17,1,3,4.5,2021-10-25
2021-10-25T07-03-24-912909_17,44,9,13.41,2021-10-25
2021-10-25T07-03-24-912909_17,64,9,40.14,2021-10-25
2021-10-25T07-03-24-912909_17,51,3,7.47,2021-10-25
2021-10-25T07-03-24-912909_17,4,4,11.96,2021-10-25
2021-10-25T07-03-24-912909_18,70,236,826.0,2021-10-25
2021-10-25T07-03-24-912909_18,84,213,532.5,2021-10-25
2021-10-25T07-03-24-912909_19,35,2,4.18,2021-10-25
2021-10-25T07-03-24-912909_19,16,2,6.28,2021-10-25
2021-10-25T07-03-24-912909_19,55,10,7.8,2021-10-25
2021-10-25T07-03-24-912909_19,61,3,3.87,2021-10-25
2021-10-25T07-03-24-912909_19,52,5,4.35,2021-10-25
2021-10-25T07-03-24-912909_19,42,10,3.9,2021-10-25
2021-10-25T07-03-24-912909_19,46,8,5.52,2021-10-25
2021-10-25T07-03-24-912909_20,50,2,5.2,2021-10-25
2021-10-25T07-03-24-912909_20,82,8,63.92,2021-10-25
2021-10-25T07-03-24-912909_21,47,1650,4125.0,2021-10-25
2021-10-25T07-03-24-912909_21,68,1741,4509.19,2021-10-25
2021-10-25T07-03-24-912909_21,64,1825,8139.5,2021-10-25
2021-10-25T07-03-24-912909_21,16,1633,5127.62,2021-10-25
2021-10-25T07-03-24-912909_22,71,11,72.49,2021-10-25
2021-10-25T07-03-24-912909_22,47,11,27.5,2021-10-25
2021-10-25T07-03-24-912909_22,62,13,84.5,2021-10-25
2021-10-25T07-03-24-912909_22,72,11,42.24,2021-10-25
2021-10-25T07-03-24-912909_22,32,12,37.08,2021-10-25
2021-10-25T07-03-24-912909_22,49,13,51.87,2021-10-25
2021-10-25T07-03-24-912909_22,21,12,35.88,2021-10-25
2021-10-25T07-03-24-912909_22,17,13,58.5,2021-10-25
2021-10-25T07-03-24-912909_22,12,13,23.4,2021-10-25
2021-10-25T07-03-24-912909_22,22,12,33.48,2021-10-25
2021-10-25T07-03-24-912909_23,70,1,3.5,2021-10-25
2021-10-25T07-03-24-912909_23,60,5,9.95,2021-10-25
2021-10-25T07-03-24-912909_23,59,6,16.74,2021-10-25
2021-10-25T07-03-24-912909_23,26,9,26.82,2021-10-25
2021-10-25T07-03-24-912909_23,81,4,14.36,2021-10-25
2021-10-25T07-03-24-912909_23,24,6,16.8,2021-10-25
2021-10-25T07-03-24-912909_23,53,3,2.97,2021-10-25
2021-10-25T07-03-24-912909_23,46,6,4.14,2021-10-25
2021-10-25T07-03-24-912909_23,66,6,23.94,2021-10-25
2021-10-25T07-03-24-912909_26,38,5,17.5,2021-10-25
2021-10-25T07-03-24-912909_26,75,4,35.16,2021-10-25
2021-10-25T07-03-24-912909_26,58,5,11.25,2021-10-25
2021-10-25T07-03-24-912909_26,17,8,36.0,2021-10-25
2021-10-25T07-03-24-912909_26,62,5,32.5,2021-10-25
2021-10-25T07-03-24-912909_26,23,6,22.74,2021-10-25
2021-10-25T07-03-24-912909_26,65,7,55.93,2021-10-25
2021-10-25T07-03-24-912909_26,28,5,14.45,2021-10-25
2021-10-25T07-03-24-913911_26,49,5,19.95,2021-10-25
2021-10-25T07-03-24-913911_26,36,6,14.34,2021-10-25
2021-10-25T07-03-24-913911_28,60,23,45.77,2021-10-25
2021-10-25T07-03-24-913911_28,11,32,159.68,2021-10-25
2021-10-25T07-03-24-913911_28,15,17,50.66,2021-10-25
2021-10-25T07-03-24-913911_28,92,61,151.89,2021-10-25
2021-10-25T07-03-24-913911_28,10,65,116.35,2021-10-25
2021-10-25T07-03-24-913911_28,23,26,98.54,2021-10-25
2021-10-25T07-03-24-913911_28,87,77,769.23,2021-10-25
2021-10-25T07-03-24-913911_28,6,71,141.29,2021-10-25
2021-10-25T07-03-24-913911_28,28,53,153.17,2021-10-25
2021-10-25T07-03-24-913911_29,92,10,24.9,2021-10-25
2021-10-25T07-03-24-913911_29,11,14,69.86,2021-10-25
2021-10-25T07-03-24-913911_30,90,92,91.08,2021-10-25
2021-10-25T07-03-24-913911_30,33,87,521.13,2021-10-25
2021-10-25T07-03-24-913911_30,76,104,59.28,2021-10-25
2021-10-25T07-03-24-913911_30,84,116,290.0,2021-10-25
2021-10-25T07-03-24-913911_30,30,55,170.5,2021-10-25
2021-10-25T07-03-24-913911_30,19,121,417.45,2021-10-25
2021-10-25T07-03-24-913911_31,80,12,59.76,2021-10-25
2021-10-25T07-03-24-913911_31,15,14,41.72,2021-10-25
2021-10-25T07-03-24-913911_31,87,10,99.9,2021-10-25
2021-10-25T07-03-24-913911_31,4,11,32.89,2021-10-25
2021-10-25T07-03-24-913911_31,30,13,40.3,2021-10-25
2021-10-25T07-03-24-913911_31,54,12,10.2,2021-10-25
2021-10-25T07-03-24-914446_31,61,13,16.77,2021-10-25
2021-10-25T07-03-24-914446_31,22,10,27.9,2021-10-25
2021-10-25T07-03-24-914446_32,69,64,255.36,2021-10-25
2021-10-25T07-03-24-914446_32,78,68,258.4,2021-10-25
2021-10-25T07-03-24-914446_32,17,100,450.0,2021-10-25
2021-10-25T07-03-24-914446_32,94,109,216.91,2021-10-25
2021-10-25T07-03-24-914446_34,5,1617,2829.75,2021-10-25
2021-10-25T07-03-24-914446_34,6,1729,3440.71,2021-10-25
2021-10-25T07-03-24-914446_34,57,1727,3436.73,2021-10-25
2021-10-25T07-03-24-914446_34,81,1887,6774.33,2021-10-25
2021-10-25T07-03-24-914446_34,89,1681,4673.18,2021-10-25
2021-10-25T07-03-24-914446_34,8,1699,3211.11,2021-10-25
2021-10-25T07-03-24-914446_34,92,1936,4820.64,2021-10-25
2021-10-25T07-03-24-914446_34,88,1960,7820.4,2021-10-25
2021-10-25T07-03-24-914446_35,9,4,11.96,2021-10-25
2021-10-25T07-03-24-914446_35,75,10,87.9,2021-10-25
2021-10-25T07-03-24-914446_35,39,6,16.5,2021-10-25
2021-10-25T07-03-24-914446_35,56,7,11.13,2021-10-25
2021-10-25T07-03-24-914446_37,36,6,14.34,2021-10-25
2021-10-25T07-03-24-914446_37,88,5,19.95,2021-10-25
2021-10-25T07-03-24-914446_37,87,9,89.91,2021-10-25
2021-10-25T07-03-24-914446_37,35,7,14.63,2021-10-25
2021-10-25T07-03-24-914446_37,2,10,12.5,2021-10-25
2021-10-25T07-03-24-914446_37,75,2,17.58,2021-10-25
2021-10-25T07-03-24-914446_37,17,3,13.5,2021-10-25
2021-10-25T07-03-24-914446_37,9,6,17.94,2021-10-25
2021-10-25T07-03-24-914446_37,96,9,24.75,2021-10-25
2021-10-25T07-03-24-914446_38,16,33,103.62,2021-10-25
2021-10-25T07-03-24-914446_38,52,47,40.89,2021-10-25
2021-10-25T07-03-24-914446_38,12,33,59.4,2021-10-25
2021-10-25T07-03-24-914446_38,47,23,57.5,2021-10-25
2021-10-25T07-03-24-914446_38,70,35,122.5,2021-10-25
2021-10-25T07-03-24-914446_38,29,18,47.7,2021-10-25
2021-10-25T07-03-24-914446_38,23,52,197.08,2021-10-25
2021-10-25T07-03-24-914446_38,53,23,22.77,2021-10-25
2021-10-25T07-03-24-914446_40,40,232,832.88,2021-10-25
2021-10-25T07-03-24-914446_40,63,223,845.17,2021-10-25
2021-10-25T07-03-24-914446_40,71,220,1449.8,2021-10-25
2021-10-25T07-03-24-914446_40,98,224,1117.76,2021-10-25
2021-10-25T07-03-24-914446_40,96,233,640.75,2021-10-25
2021-10-25T07-03-24-914446_40,37,226,607.94,2021-10-25
2021-10-25T07-03-24-914446_40,2,216,270.0,2021-10-25
2021-10-25T07-03-24-914446_40,85,239,1192.61,2021-10-25
2021-10-25T07-03-24-914446_40,100,212,421.88,2021-10-25
2021-10-25T07-03-24-914446_40,91,223,1494.1,2021-10-25
2021-10-26T07-03-24-914446_1,86,220,283.8,2021-10-26
2021-10-26T07-03-24-914446_1,34,222,441.78,2021-10-26
2021-10-26T07-03-24-914446_1,92,222,552.78,2021-10-26
2021-10-26T07-03-24-914446_1,29,227,601.55,2021-10-26
2021-10-26T07-03-24-914446_1,64,230,1025.8,2021-10-26
2021-10-26T07-03-24-914446_1,67,240,600.0,2021-10-26
2021-10-26T07-03-24-914446_1,23,238,902.02,2021-10-26
2021-10-26T07-03-24-914446_2,6,1729,3440.71,2021-10-26
2021-10-26T07-03-24-914446_2,30,1933,5992.3,2021-10-26
2021-10-26T07-03-24-914446_2,40,1658,5952.22,2021-10-26
2021-10-26T07-03-24-914446_2,15,1672,4982.56,2021-10-26
2021-10-26T07-03-24-914446_2,77,1949,1149.91,2021-10-26
2021-10-26T07-03-24-914446_2,9,1850,5531.5,2021-10-26
2021-10-26T07-03-24-914446_2,23,1986,7526.94,2021-10-26
2021-10-26T07-03-24-914446_2,55,1996,1556.88,2021-10-26
2021-10-26T07-03-24-914446_2,8,1919,3626.91,2021-10-26
2021-10-26T07-03-24-914446_3,2,21,26.25,2021-10-26
2021-10-26T07-03-24-915534_3,41,58,138.62,2021-10-26
2021-10-26T07-03-24-915534_3,38,68,238.0,2021-10-26
2021-10-26T07-03-24-915534_3,4,77,230.23,2021-10-26
2021-10-26T07-03-24-915534_3,19,63,217.35,2021-10-26
2021-10-26T07-03-24-915534_3,40,40,143.6,2021-10-26
2021-10-26T07-03-24-915534_4,88,170,678.3,2021-10-26
2021-10-26T07-03-24-915534_4,63,159,602.61,2021-10-26
2021-10-26T07-03-24-915534_4,56,166,263.94,2021-10-26
2021-10-26T07-03-24-915534_4,69,195,778.05,2021-10-26
2021-10-26T07-03-24-915534_5,98,12,59.88,2021-10-26
2021-10-26T07-03-24-915534_5,53,10,9.9,2021-10-26
2021-10-26T07-03-24-915534_5,95,14,41.86,2021-10-26
2021-10-26T07-03-24-915534_5,31,12,29.88,2021-10-26
2021-10-26T07-03-24-915534_5,40,12,43.08,2021-10-26
2021-10-26T07-03-24-915534_5,1,10,15.0,2021-10-26
2021-10-26T07-03-24-915534_5,86,13,16.77,2021-10-26
2021-10-26T07-03-24-915534_5,47,11,27.5,2021-10-26
2021-10-26T07-03-24-915534_6,74,12,11.4,2021-10-26
2021-10-26T07-03-24-915534_6,57,10,19.9,2021-10-26
2021-10-26T07-03-24-915534_7,58,122,274.5,2021-10-26
2021-10-26T07-03-24-915534_7,53,96,95.04,2021-10-26
2021-10-26T07-03-24-915534_7,69,131,522.69,2021-10-26
2021-10-26T07-03-24-915534_7,45,59,58.41,2021-10-26
2021-10-26T07-03-24-915534_7,100,35,69.65,2021-10-26
2021-10-26T07-03-24-915534_8,90,129,127.71,2021-10-26
2021-10-26T07-03-24-915534_8,86,136,175.44,2021-10-26
2021-10-26T07-03-24-915534_8,88,125,498.75,2021-10-26
2021-10-26T07-03-24-915534_8,50,130,338.0,2021-10-26
2021-10-26T07-03-24-915534_8,17,115,517.5,2021-10-26
2021-10-26T07-03-24-915534_8,63,136,515.44,2021-10-26
2021-10-26T07-03-24-915534_8,25,140,329.0,2021-10-26
2021-10-26T07-03-24-915534_8,93,150,898.5,2021-10-26
2021-10-26T07-03-24-915534_8,33,131,784.69,2021-10-26
2021-10-26T07-03-24-915534_9,75,150,1318.5,2021-10-26
2021-10-26T07-03-24-915534_9,42,145,56.55,2021-10-26
2021-10-26T07-03-24-915534_9,80,122,607.56,2021-10-26
2021-10-26T07-03-24-915534_10,28,175,505.75,2021-10-26
2021-10-26T07-03-24-915534_10,88,155,618.45,2021-10-26
2021-10-26T07-03-24-915534_10,8,161,304.29,2021-10-26
2021-10-26T07-03-24-915534_10,39,169,464.75,2021-10-26
2021-10-26T07-03-24-915534_10,40,179,642.61,2021-10-26
2021-10-26T07-03-24-915534_10,22,199,555.21,2021-10-26
2021-10-26T07-03-24-915534_10,25,193,453.55,2021-10-26
2021-10-26T07-03-24-915534_11,33,1835,10991.65,2021-10-26
2021-10-26T07-03-24-915534_11,11,1982,9890.18,2021-10-26
2021-10-26T07-03-24-915534_11,30,1680,5208.0,2021-10-26
2021-10-26T07-03-24-916146_11,100,1897,3775.03,2021-10-26
2021-10-26T07-03-24-916146_12,46,12,8.28,2021-10-26
2021-10-26T07-03-24-916146_12,38,11,38.5,2021-10-26
2021-10-26T07-03-24-916146_12,90,10,9.9,2021-10-26
