tran_id,store_id,member_id,tran_dt
2021-04-28T11-53-13-839655_25,3,1040,4/28/2021
2021-04-28T11-53-13-839655_26,3,1093,4/28/2021
2021-04-28T11-53-13-839655_28,2,1050,4/28/2021
2021-04-28T11-53-13-839655_30,2,1047,4/28/2021
2021-04-28T11-53-13-839655_33,2,1045,4/28/2021
2021-04-28T11-53-13-839655_34,3,1061,4/28/2021
2021-04-28T11-53-13-840655_34,3,1061,4/28/2021
2021-04-28T11-53-13-840655_35,1,1051,4/28/2021
2021-04-28T11-53-13-840655_37,1,1057,4/28/2021
2021-04-28T11-53-13-840655_40,3,1059,4/28/2021
2021-04-28T11-53-13-840655_41,3,1066,4/28/2021
2021-04-28T11-53-13-840655_43,1,1043,4/28/2021
2021-04-29T11-53-13-840655_1,2,1011,4/29/2021
2021-04-29T11-53-13-841655_1,2,1011,4/29/2021
2021-04-29T11-53-13-841655_2,2,1023,4/29/2021
2021-04-29T11-53-13-841655_3,3,1077,4/29/2021
2021-04-29T11-53-13-841655_4,1,1064,4/29/2021
2021-04-29T11-53-13-841655_5,2,1016,4/29/2021
2021-04-29T11-53-13-841655_6,3,1081,4/29/2021
2021-04-29T11-53-13-842655_7,1,1018,4/29/2021
2021-04-29T11-53-13-842754_7,1,1018,4/29/2021
2021-04-29T11-53-13-842754_8,3,1047,4/29/2021
2021-04-29T11-53-13-842754_9,1,1001,4/29/2021
2021-04-29T11-53-13-842754_10,2,1088,4/29/2021
2021-04-29T11-53-13-842754_11,2,1094,4/29/2021
2021-04-29T11-53-13-842754_12,1,1042,4/29/2021
2021-04-29T11-53-13-843775_13,2,1055,4/29/2021
2021-04-29T11-53-13-843775_14,2,1002,4/29/2021
2021-04-29T11-53-13-843775_15,3,1025,4/29/2021
2021-04-29T11-53-13-843775_16,1,1031,4/29/2021
2021-04-29T11-53-13-843775_17,1,1069,4/29/2021
2021-04-29T11-53-13-843775_18,3,1093,4/29/2021
2021-04-29T11-53-13-843775_19,3,1098,4/29/2021
2021-04-29T11-53-13-844775_19,3,1098,4/29/2021
2021-04-29T11-53-13-844775_20,1,1020,4/29/2021
2021-04-29T11-53-13-844775_21,3,1029,4/29/2021
2021-04-29T11-53-13-844775_22,2,1092,4/29/2021
2021-04-29T11-53-13-844775_23,3,1071,4/29/2021
2021-04-29T11-53-13-844775_24,1,1059,4/29/2021
2021-04-29T11-53-13-844775_25,2,1074,4/29/2021
2021-04-29T11-53-13-844775_26,1,1043,4/29/2021
2021-04-29T11-53-13-845775_26,1,1043,4/29/2021
2021-04-30T11-53-13-845775_1,1,1077,4/30/2021
2021-04-30T11-53-13-845775_2,2,1080,4/30/2021
2021-04-30T11-53-13-845775_3,3,1088,4/30/2021
2021-04-30T11-53-13-845775_4,3,1031,4/30/2021
2021-04-30T11-53-13-845775_5,3,1034,4/30/2021
2021-04-30T11-53-13-845775_6,3,1043,4/30/2021
2021-04-30T11-53-13-846775_6,3,1043,4/30/2021
2021-04-30T11-53-13-846775_7,3,1037,4/30/2021
2021-04-30T11-53-13-846775_8,2,1089,4/30/2021
2021-04-30T11-53-13-846775_11,1,1075,4/30/2021
2021-04-30T11-53-13-846775_12,1,1026,4/30/2021
2021-04-30T11-53-13-846775_13,1,1040,4/30/2021
2021-04-30T11-53-13-847775_13,1,1040,4/30/2021
2021-04-30T11-53-13-847876_13,1,1040,4/30/2021
2021-04-30T11-53-13-847876_14,1,1058,4/30/2021
2021-04-30T11-53-13-847876_15,3,1086,4/30/2021
2021-04-30T11-53-13-847876_16,2,1082,4/30/2021
2021-04-30T11-53-13-847876_17,2,1100,4/30/2021
2021-04-30T11-53-13-847876_18,2,1029,4/30/2021
2021-04-30T11-53-13-848899_18,2,1029,4/30/2021
2021-04-30T11-53-13-848899_19,3,1061,4/30/2021
2021-04-30T11-53-13-848899_21,3,1099,4/30/2021
2021-04-30T11-53-13-848899_23,1,1050,4/30/2021
2021-04-30T11-53-13-848899_24,3,1054,4/30/2021
2021-04-30T11-53-13-848899_25,2,1027,4/30/2021
2021-04-30T11-53-13-848899_27,2,1003,4/30/2021
2021-04-30T11-53-13-849897_28,1,1052,4/30/2021
2021-04-30T11-53-13-849897_31,3,1057,4/30/2021
2021-04-30T11-53-13-849897_32,2,1056,4/30/2021
2021-04-30T11-53-13-849897_35,3,1051,4/30/2021
2021-04-30T11-53-13-849897_39,3,1072,4/30/2021
2021-04-30T11-53-13-849897_40,2,1001,4/30/2021
2021-04-30T11-53-13-850897_40,2,1001,4/30/2021
2021-04-30T11-53-13-850897_41,1,1044,4/30/2021
2021-04-30T11-53-13-850897_43,3,1062,4/30/2021
2021-04-30T11-53-13-850897_45,1,1007,4/30/2021
2021-04-30T11-53-13-850897_47,1,1055,4/30/2021
2021-05-01T11-53-13-850897_1,2,1021,5/1/2021
2021-05-01T11-53-13-850897_2,2,1067,5/1/2021
2021-05-01T11-53-13-851898_3,2,1046,5/1/2021
2021-05-01T11-53-13-851898_4,1,1081,5/1/2021
2021-05-02T11-53-13-851898_1,3,1059,5/2/2021
2021-05-02T11-53-13-851898_2,1,1078,5/2/2021
2021-05-02T11-53-13-852897_2,1,1078,5/2/2021
2021-05-02T11-53-13-852897_3,3,1029,5/2/2021
2021-05-02T11-53-13-852897_4,3,1006,5/2/2021
2021-05-02T11-53-13-852897_6,2,1041,5/2/2021
2021-05-02T11-53-13-852897_7,2,1094,5/2/2021
2021-05-02T11-53-13-852897_9,3,1036,5/2/2021
2021-05-02T11-53-13-852897_10,1,1087,5/2/2021
2021-05-02T11-53-13-853897_10,1,1087,5/2/2021
2021-05-02T11-53-13-853897_11,2,1035,5/2/2021
2021-05-02T11-53-13-853897_13,1,1057,5/2/2021
2021-05-02T11-53-13-853897_14,2,1085,5/2/2021
2021-05-02T11-53-13-853897_15,3,1046,5/2/2021
2021-05-02T11-53-13-853897_16,1,1003,5/2/2021
2021-05-02T11-53-13-853897_17,1,1053,5/2/2021
2021-05-02T11-53-13-853897_18,3,1045,5/2/2021
2021-05-02T11-53-13-854875_18,3,1045,5/2/2021
2021-05-02T11-53-13-854875_19,2,1009,5/2/2021
2021-05-02T11-53-13-854875_20,2,1028,5/2/2021
2021-05-02T11-53-13-854875_21,2,1052,5/2/2021
2021-05-02T11-53-13-854875_22,1,1066,5/2/2021
2021-05-02T11-53-13-854875_23,2,1038,5/2/2021
2021-05-03T11-53-13-854875_1,3,1006,5/3/2021
2021-05-03T11-53-13-854875_2,1,1095,5/3/2021
2021-05-03T11-53-13-855897_2,1,1095,5/3/2021
2021-05-03T11-53-13-855897_3,3,1053,5/3/2021
2021-05-03T11-53-13-855897_4,1,1081,5/3/2021
2021-05-03T11-53-13-855897_5,3,1099,5/3/2021
2021-05-03T11-53-13-855897_6,3,1021,5/3/2021
2021-05-03T11-53-13-855897_7,3,1084,5/3/2021
2021-05-03T11-53-13-856897_8,2,1089,5/3/2021
2021-05-03T11-53-13-856897_9,2,1043,5/3/2021
2021-05-03T11-53-13-856897_10,3,1029,5/3/2021
2021-05-03T11-53-13-856897_11,3,1047,5/3/2021
2021-05-04T11-53-13-856897_1,3,1038,5/4/2021
2021-05-04T11-53-13-856897_2,2,1067,5/4/2021
2021-05-04T11-53-13-856897_3,1,1055,5/4/2021
2021-05-04T11-53-13-856897_4,2,1032,5/4/2021
2021-05-04T11-53-13-857897_4,2,1032,5/4/2021
2021-05-04T11-53-13-858005_4,2,1032,5/4/2021
2021-05-04T11-53-13-858005_5,1,1007,5/4/2021
2021-05-04T11-53-13-858005_6,3,1097,5/4/2021
2021-05-04T11-53-13-858005_7,2,1058,5/4/2021
2021-05-05T11-53-13-858005_1,1,1049,5/5/2021
2021-05-05T11-53-13-859028_1,1,1049,5/5/2021
2021-05-05T11-53-13-859028_2,2,1013,5/5/2021
2021-05-05T11-53-13-859028_4,1,1016,5/5/2021
2021-05-05T11-53-13-859028_5,3,1079,5/5/2021
2021-05-05T11-53-13-859028_6,1,1019,5/5/2021
2021-05-05T11-53-13-859028_7,2,1057,5/5/2021
2021-05-05T11-53-13-859028_8,2,1017,5/5/2021
2021-05-05T11-53-13-859028_9,2,1007,5/5/2021
2021-05-05T11-53-13-860027_9,2,1007,5/5/2021
2021-05-05T11-53-13-860027_10,3,1001,5/5/2021
2021-05-05T11-53-13-860027_11,3,1034,5/5/2021
2021-05-05T11-53-13-860027_12,1,1022,5/5/2021
2021-05-05T11-53-13-860027_13,3,1047,5/5/2021
2021-05-06T11-53-13-860027_1,2,1077,5/6/2021
2021-05-06T11-53-13-860027_2,2,1064,5/6/2021
2021-05-06T11-53-13-861027_2,2,1064,5/6/2021
2021-05-06T11-53-13-861027_3,1,1036,5/6/2021
2021-05-06T11-53-13-861027_4,1,1048,5/6/2021
2021-05-06T11-53-13-861027_5,2,1038,5/6/2021
2021-05-06T11-53-13-861027_6,2,1052,5/6/2021
2021-05-06T11-53-13-862028_6,2,1052,5/6/2021
2021-05-06T11-53-13-862028_7,1,1086,5/6/2021
2021-05-06T11-53-13-862028_8,1,1012,5/6/2021
2021-05-06T11-53-13-862028_9,3,1026,5/6/2021
2021-05-06T11-53-13-862028_10,2,1053,5/6/2021
2021-05-06T11-53-13-862028_11,1,1043,5/6/2021
2021-05-06T11-53-13-862028_12,2,1051,5/6/2021
2021-05-06T11-53-13-862028_13,3,1080,5/6/2021
2021-05-06T11-53-13-863027_13,3,1080,5/6/2021
2021-05-06T11-53-13-863027_14,3,1042,5/6/2021
2021-05-06T11-53-13-863027_15,2,1031,5/6/2021
2021-05-06T11-53-13-863027_16,1,1002,5/6/2021
2021-05-06T11-53-13-863027_17,1,1004,5/6/2021
2021-05-06T11-53-13-863027_18,1,1068,5/6/2021
2021-05-06T11-53-13-863027_19,3,1079,5/6/2021
2021-05-06T11-53-13-864027_19,3,1079,5/6/2021
2021-05-06T11-53-13-864027_20,1,1055,5/6/2021
2021-05-06T11-53-13-864027_21,2,1099,5/6/2021
2021-05-06T11-53-13-864027_22,1,1092,5/6/2021
2021-05-06T11-53-13-864027_23,3,1085,5/6/2021
2021-05-06T11-53-13-865027_24,3,1019,5/6/2021
2021-05-06T11-53-13-865027_25,3,1071,5/6/2021
2021-05-06T11-53-13-865027_27,1,1005,5/6/2021
2021-05-06T11-53-13-865027_28,1,1065,5/6/2021
2021-05-06T11-53-13-865027_30,3,1088,5/6/2021
2021-05-06T11-53-13-865027_31,2,1087,5/6/2021
2021-05-06T11-53-13-865027_32,2,1020,5/6/2021
2021-05-06T11-53-13-866027_32,2,1020,5/6/2021
2021-05-06T11-53-13-866027_33,3,1094,5/6/2021
2021-05-06T11-53-13-866027_34,2,1058,5/6/2021
2021-05-07T11-53-13-866027_1,3,1005,5/7/2021
2021-05-07T11-53-13-866027_2,1,1073,5/7/2021
2021-05-07T11-53-13-866027_3,2,1075,5/7/2021
2021-05-07T11-53-13-866027_4,2,1020,5/7/2021
2021-05-07T11-53-13-867027_5,3,1063,5/7/2021
2021-05-07T11-53-13-867027_6,1,1018,5/7/2021
2021-05-07T11-53-13-867027_7,3,1038,5/7/2021
2021-05-07T11-53-13-867027_8,2,1078,5/7/2021
2021-05-07T11-53-13-867027_9,2,1037,5/7/2021
2021-05-07T11-53-13-867027_11,3,1100,5/7/2021
2021-05-07T11-53-13-867027_12,1,1058,5/7/2021
2021-05-07T11-53-13-868029_12,1,1058,5/7/2021
2021-05-07T11-53-13-868127_12,1,1058,5/7/2021
2021-05-07T11-53-13-868127_14,3,1061,5/7/2021
2021-05-08T11-53-13-868127_1,1,1034,5/8/2021
2021-05-08T11-53-13-868127_2,1,1010,5/8/2021
2021-05-08T11-53-13-868127_3,2,1065,5/8/2021
2021-05-08T11-53-13-869150_3,2,1065,5/8/2021
2021-05-08T11-53-13-869150_4,3,1030,5/8/2021
2021-05-08T11-53-13-869150_5,1,1083,5/8/2021
2021-05-08T11-53-13-869150_6,2,1084,5/8/2021
2021-05-08T11-53-13-869150_7,2,1003,5/8/2021
2021-05-08T11-53-13-869150_8,2,1077,5/8/2021
2021-05-08T11-53-13-869150_9,3,1017,5/8/2021
2021-05-08T11-53-13-869150_10,3,1032,5/8/2021
2021-05-08T11-53-13-870149_10,3,1032,5/8/2021
2021-05-08T11-53-13-870149_11,3,1059,5/8/2021
2021-05-08T11-53-13-870149_12,2,1058,5/8/2021
2021-05-08T11-53-13-870149_13,1,1047,5/8/2021
2021-05-08T11-53-13-870149_15,2,1006,5/8/2021
2021-05-08T11-53-13-870149_16,3,1045,5/8/2021
2021-05-08T11-53-13-871149_16,3,1045,5/8/2021
2021-05-08T11-53-13-871149_17,2,1091,5/8/2021
2021-05-08T11-53-13-871149_18,3,1071,5/8/2021
2021-05-08T11-53-13-871149_19,2,1041,5/8/2021
2021-05-08T11-53-13-871149_21,2,1086,5/8/2021
2021-05-08T11-53-13-871149_22,3,1001,5/8/2021
2021-05-08T11-53-13-871149_24,3,1097,5/8/2021
2021-05-08T11-53-13-872149_27,1,1025,5/8/2021
2021-05-09T11-53-13-872149_1,3,1077,5/9/2021
2021-05-09T11-53-13-872149_3,3,1003,5/9/2021
2021-05-09T11-53-13-872149_4,2,1098,5/9/2021
2021-05-09T11-53-13-872149_5,1,1019,5/9/2021
2021-05-09T11-53-13-872149_6,1,1058,5/9/2021
2021-05-09T11-53-13-872149_7,3,1032,5/9/2021
2021-05-09T11-53-13-872149_8,2,1062,5/9/2021
2021-05-09T11-53-13-873149_8,2,1062,5/9/2021
2021-05-09T11-53-13-873208_8,2,1062,5/9/2021
2021-05-09T11-53-13-873246_9,3,1016,5/9/2021
2021-05-09T11-53-13-873246_10,3,1087,5/9/2021
2021-05-09T11-53-13-873246_11,2,1065,5/9/2021
2021-05-09T11-53-13-873246_12,3,1073,5/9/2021
2021-05-09T11-53-13-873246_13,3,1061,5/9/2021
2021-05-09T11-53-13-873246_15,1,1051,5/9/2021
2021-05-09T11-53-13-874268_15,1,1051,5/9/2021
2021-05-09T11-53-13-874268_16,1,1010,5/9/2021
2021-05-09T11-53-13-874268_17,1,1064,5/9/2021
2021-05-09T11-53-13-874268_18,1,1059,5/9/2021
2021-05-09T11-53-13-874268_19,2,1017,5/9/2021
2021-05-09T11-53-13-874268_20,3,1088,5/9/2021
2021-05-09T11-53-13-874268_21,2,1095,5/9/2021
2021-05-09T11-53-13-874268_22,3,1001,5/9/2021
2021-05-09T11-53-13-874268_23,2,1041,5/9/2021
2021-05-09T11-53-13-875267_23,2,1041,5/9/2021
2021-05-09T11-53-13-875267_24,1,1029,5/9/2021
2021-05-09T11-53-13-875267_25,1,1076,5/9/2021
2021-05-09T11-53-13-875267_26,3,1024,5/9/2021
2021-05-09T11-53-13-875267_27,2,1034,5/9/2021
2021-05-09T11-53-13-875267_29,2,1056,5/9/2021
2021-05-09T11-53-13-876267_29,2,1056,5/9/2021
2021-05-10T11-53-13-876267_1,2,1026,5/10/2021
2021-05-10T11-53-13-876267_2,2,1075,5/10/2021
2021-05-10T11-53-13-876267_3,2,1089,5/10/2021
2021-05-10T11-53-13-876267_4,3,1032,5/10/2021
2021-05-10T11-53-13-876267_5,2,1012,5/10/2021
2021-05-10T11-53-13-876267_6,1,1010,5/10/2021
2021-05-10T11-53-13-876267_7,2,1078,5/10/2021
2021-05-10T11-53-13-877267_7,2,1078,5/10/2021
2021-05-10T11-53-13-877267_8,2,1045,5/10/2021
2021-05-10T11-53-13-877267_9,1,1064,5/10/2021
2021-05-10T11-53-13-877267_10,3,1070,5/10/2021
2021-05-10T11-53-13-877267_11,1,1015,5/10/2021
2021-05-10T11-53-13-877267_12,3,1044,5/10/2021
2021-05-10T11-53-13-877267_13,2,1086,5/10/2021
2021-05-10T11-53-13-878267_13,2,1086,5/10/2021
2021-05-10T11-53-13-878364_13,2,1086,5/10/2021
2021-05-10T11-53-13-878364_14,1,1021,5/10/2021
2021-05-10T11-53-13-878364_16,1,1097,5/10/2021
2021-05-10T11-53-13-878364_17,2,1035,5/10/2021
2021-05-11T11-53-13-878364_1,2,1029,5/11/2021
2021-05-11T11-53-13-878364_2,3,1014,5/11/2021
2021-05-11T11-53-13-879385_2,3,1014,5/11/2021
2021-05-11T11-53-13-879385_3,3,1053,5/11/2021
2021-05-11T11-53-13-879385_4,1,1070,5/11/2021
2021-05-11T11-53-13-879385_5,3,1092,5/11/2021
2021-05-11T11-53-13-879385_6,2,1093,5/11/2021
2021-05-11T11-53-13-879385_7,3,1011,5/11/2021
2021-05-11T11-53-13-880384_7,3,1011,5/11/2021
2021-05-11T11-53-13-880384_8,2,1018,5/11/2021
2021-05-11T11-53-13-880384_9,1,1062,5/11/2021
2021-05-11T11-53-13-880384_10,1,1009,5/11/2021
2021-05-11T11-53-13-880384_11,1,1058,5/11/2021
2021-05-11T11-53-13-880384_13,3,1080,5/11/2021
2021-05-11T11-53-13-881384_13,3,1080,5/11/2021
2021-05-11T11-53-13-881384_14,2,1034,5/11/2021
2021-05-11T11-53-13-881384_15,3,1039,5/11/2021
2021-05-11T11-53-13-881384_17,2,1048,5/11/2021
2021-05-11T11-53-13-881384_19,2,1100,5/11/2021
2021-05-11T11-53-13-881384_20,3,1069,5/11/2021
2021-05-11T11-53-13-881384_22,3,1027,5/11/2021
2021-05-11T11-53-13-881384_23,3,1056,5/11/2021
2021-05-11T11-53-13-881384_24,1,1050,5/11/2021
2021-05-11T11-53-13-882384_24,1,1050,5/11/2021
2021-05-11T11-53-13-882384_25,3,1091,5/11/2021
2021-05-11T11-53-13-882384_26,2,1030,5/11/2021
2021-05-11T11-53-13-882384_27,3,1051,5/11/2021
2021-05-11T11-53-13-882384_31,3,1038,5/11/2021
2021-05-11T11-53-13-883363_31,3,1038,5/11/2021
2021-05-11T11-53-13-883363_32,1,1073,5/11/2021
2021-05-11T11-53-13-883363_34,3,1071,5/11/2021
2021-05-11T11-53-13-884365_34,3,1071,5/11/2021
2021-05-11T11-53-13-884475_34,3,1071,5/11/2021
2021-05-11T11-53-13-884475_35,2,1074,5/11/2021
2021-05-11T11-53-13-885479_36,1,1036,5/11/2021
2021-05-11T11-53-13-885479_37,2,1060,5/11/2021
2021-05-11T11-53-13-885479_38,3,1081,5/11/2021
2021-05-11T11-53-13-885479_39,1,1096,5/11/2021
2021-05-11T11-53-13-886476_39,1,1096,5/11/2021
2021-05-11T11-53-13-886476_40,3,1024,5/11/2021
2021-05-11T11-53-13-886476_43,1,1046,5/11/2021
2021-05-11T11-53-13-886476_44,2,1076,5/11/2021
2021-05-11T11-53-13-887478_44,2,1076,5/11/2021
2021-05-11T11-53-13-887478_45,3,1095,5/11/2021
2021-05-11T11-53-13-887478_46,3,1097,5/11/2021
2021-05-11T11-53-13-887478_47,2,1032,5/11/2021
2021-05-11T11-53-13-887478_48,3,1016,5/11/2021
2021-05-12T11-53-13-888474_1,3,1011,5/12/2021
2021-05-12T11-53-13-888474_2,1,1017,5/12/2021
2021-05-12T11-53-13-888474_3,1,1005,5/12/2021
2021-05-13T11-53-13-888474_1,1,1061,5/13/2021
2021-05-13T11-53-13-888474_2,1,1039,5/13/2021
2021-05-13T11-53-13-889473_2,1,1039,5/13/2021
2021-05-13T11-53-13-889473_3,1,1086,5/13/2021
2021-05-13T11-53-13-889473_4,2,1025,5/13/2021
2021-05-13T11-53-13-889473_5,1,1091,5/13/2021
2021-05-13T11-53-13-889473_6,2,1094,5/13/2021
2021-05-13T11-53-13-889473_7,3,1048,5/13/2021
2021-05-13T11-53-13-889473_8,3,1021,5/13/2021
2021-05-13T11-53-13-889473_9,3,1015,5/13/2021
2021-05-13T11-53-13-890577_9,3,1015,5/13/2021
2021-05-13T11-53-13-890577_10,2,1038,5/13/2021
2021-05-13T11-53-13-890577_11,1,1093,5/13/2021
2021-05-13T11-53-13-890577_12,1,1078,5/13/2021
2021-05-13T11-53-13-890577_13,2,1092,5/13/2021
2021-05-13T11-53-13-890577_14,3,1050,5/13/2021
2021-05-13T11-53-13-891585_14,3,1050,5/13/2021
2021-05-13T11-53-13-891585_15,2,1023,5/13/2021
2021-05-13T11-53-13-891585_16,2,1067,5/13/2021
2021-05-13T11-53-13-891585_17,2,1012,5/13/2021
2021-05-13T11-53-13-891585_18,1,1072,5/13/2021
2021-05-13T11-53-13-891585_19,2,1022,5/13/2021
2021-05-13T11-53-13-892582_19,2,1022,5/13/2021
2021-05-13T11-53-13-892582_20,2,1062,5/13/2021
2021-05-13T11-53-13-892582_21,1,1040,5/13/2021
2021-05-13T11-53-13-892582_22,3,1060,5/13/2021
2021-05-13T11-53-13-892582_23,1,1043,5/13/2021
2021-05-13T11-53-13-893581_24,3,1007,5/13/2021
2021-05-13T11-53-13-893581_25,3,1010,5/13/2021
2021-05-13T11-53-13-893581_26,1,1047,5/13/2021
2021-05-13T11-53-13-893581_27,1,1057,5/13/2021
2021-05-13T11-53-13-893581_30,1,1037,5/13/2021
2021-05-13T11-53-13-894581_30,1,1037,5/13/2021
2021-05-13T11-53-13-894581_31,3,1027,5/13/2021
2021-05-13T11-53-13-894581_32,2,1058,5/13/2021
2021-05-13T11-53-13-894581_34,1,1051,5/13/2021
2021-05-13T11-53-13-894581_35,1,1029,5/13/2021
2021-05-13T11-53-13-894581_36,1,1004,5/13/2021
2021-05-13T11-53-13-894581_39,2,1016,5/13/2021
2021-05-13T11-53-13-895641_39,2,1016,5/13/2021
2021-05-13T11-53-13-895674_39,2,1016,5/13/2021
2021-05-13T11-53-13-895674_40,2,1081,5/13/2021
2021-05-13T11-53-13-895674_43,3,1097,5/13/2021
2021-05-14T11-53-13-895674_1,1,1053,5/14/2021
2021-05-14T11-53-13-895674_2,1,1011,5/14/2021
2021-05-14T11-53-13-895674_3,1,1034,5/14/2021
2021-05-14T11-53-13-895674_4,2,1014,5/14/2021
2021-05-14T11-53-13-896681_4,2,1014,5/14/2021
2021-05-14T11-53-13-896681_5,2,1016,5/14/2021
2021-05-14T11-53-13-896681_6,2,1069,5/14/2021
2021-05-14T11-53-13-896681_7,3,1086,5/14/2021
2021-05-14T11-53-13-897679_7,3,1086,5/14/2021
2021-05-14T11-53-13-897679_8,1,1096,5/14/2021
2021-05-14T11-53-13-897679_9,1,1063,5/14/2021
2021-05-14T11-53-13-897679_10,1,1023,5/14/2021
2021-05-14T11-53-13-897679_11,1,1062,5/14/2021
2021-05-14T11-53-13-897679_12,3,1048,5/14/2021
2021-05-14T11-53-13-898699_12,3,1048,5/14/2021
2021-05-14T11-53-13-898699_13,3,1073,5/14/2021
2021-05-14T11-53-13-898699_14,2,1025,5/14/2021
2021-05-14T11-53-13-898699_16,1,1055,5/14/2021
2021-05-14T11-53-13-898699_17,2,1098,5/14/2021
2021-05-14T11-53-13-899699_18,1,1065,5/14/2021
2021-05-14T11-53-13-899699_19,2,1009,5/14/2021
2021-05-14T11-53-13-899699_20,3,1074,5/14/2021
2021-05-14T11-53-13-899699_21,1,1100,5/14/2021
2021-05-14T11-53-13-899699_22,3,1068,5/14/2021
2021-05-14T11-53-13-899699_23,2,1022,5/14/2021
2021-05-14T11-53-13-899699_24,1,1008,5/14/2021
2021-05-14T11-53-13-899699_25,1,1028,5/14/2021
2021-05-14T11-53-13-899699_26,2,1042,5/14/2021
2021-05-14T11-53-13-900698_26,2,1042,5/14/2021
2021-05-14T11-53-13-900698_27,2,1026,5/14/2021
2021-05-14T11-53-13-900698_29,3,1043,5/14/2021
2021-05-15T11-53-13-900698_1,2,1015,5/15/2021
2021-05-15T11-53-13-900698_2,1,1072,5/15/2021
2021-05-15T11-53-13-900698_3,2,1090,5/15/2021
2021-05-15T11-53-13-901697_3,2,1090,5/15/2021
2021-05-15T11-53-13-901697_4,1,1054,5/15/2021
2021-05-15T11-53-13-901697_5,3,1009,5/15/2021
2021-05-15T11-53-13-901697_6,3,1089,5/15/2021
2021-05-15T11-53-13-901697_7,2,1034,5/15/2021
2021-05-15T11-53-13-901697_8,1,1021,5/15/2021
2021-05-15T11-53-13-901697_9,1,1047,5/15/2021
2021-05-15T11-53-13-902697_9,1,1047,5/15/2021
2021-05-15T11-53-13-902697_10,1,1067,5/15/2021
2021-05-15T11-53-13-902697_11,1,1048,5/15/2021
2021-05-15T11-53-13-902697_12,2,1077,5/15/2021
2021-05-15T11-53-13-902697_13,2,1082,5/15/2021
2021-05-15T11-53-13-903697_13,2,1082,5/15/2021
2021-05-15T11-53-13-903697_14,2,1088,5/15/2021
2021-05-15T11-53-13-903697_15,1,1014,5/15/2021
2021-05-15T11-53-13-903697_16,2,1046,5/15/2021
2021-05-15T11-53-13-903697_18,1,1098,5/15/2021
2021-05-15T11-53-13-903697_19,2,1017,5/15/2021
2021-05-15T11-53-13-904697_19,2,1017,5/15/2021
2021-05-15T11-53-13-904697_20,3,1081,5/15/2021
2021-05-15T11-53-13-904697_22,1,1062,5/15/2021
2021-05-15T11-53-13-904697_24,3,1097,5/15/2021
2021-05-15T11-53-13-904697_25,1,1063,5/15/2021
2021-05-15T11-53-13-904697_26,3,1041,5/15/2021
2021-05-15T11-53-13-904697_27,3,1035,5/15/2021
2021-05-15T11-53-13-905698_28,3,1091,5/15/2021
2021-05-15T11-53-13-905698_29,1,1084,5/15/2021
2021-05-15T11-53-13-905698_31,2,1008,5/15/2021
2021-05-15T11-53-13-905698_32,2,1027,5/15/2021
2021-05-15T11-53-13-905698_33,2,1094,5/15/2021
2021-05-15T11-53-13-906697_33,2,1094,5/15/2021
2021-05-15T11-53-13-906697_35,2,1012,5/15/2021
2021-05-15T11-53-13-906697_37,1,1092,5/15/2021
2021-05-15T11-53-13-906697_39,1,1003,5/15/2021
2021-05-15T11-53-13-906697_40,1,1031,5/15/2021
2021-05-15T11-53-13-906697_41,3,1079,5/15/2021
2021-05-15T11-53-13-907697_41,3,1079,5/15/2021
2021-05-15T11-53-13-907697_42,3,1040,5/15/2021
2021-05-15T11-53-13-907697_44,3,1033,5/15/2021
2021-05-15T11-53-13-907697_45,3,1053,5/15/2021
2021-05-15T11-53-13-907697_46,3,1023,5/15/2021
2021-05-15T11-53-13-908698_46,3,1023,5/15/2021
2021-05-15T11-53-13-908698_47,3,1042,5/15/2021
2021-05-16T11-53-13-908698_1,2,1045,5/16/2021
2021-05-16T11-53-13-908698_2,3,1019,5/16/2021
2021-05-16T11-53-13-908698_3,3,1060,5/16/2021
2021-05-16T11-53-13-908698_4,2,1001,5/16/2021
2021-05-16T11-53-13-908698_5,1,1031,5/16/2021
2021-05-16T11-53-13-908698_6,1,1097,5/16/2021
2021-05-16T11-53-13-909697_6,1,1097,5/16/2021
2021-05-16T11-53-13-909697_7,1,1027,5/16/2021
2021-05-16T11-53-13-909697_8,3,1011,5/16/2021
2021-05-16T11-53-13-909697_9,1,1017,5/16/2021
2021-05-16T11-53-13-909697_10,2,1055,5/16/2021
2021-05-16T11-53-13-909697_11,2,1066,5/16/2021
2021-05-16T11-53-13-909697_12,2,1063,5/16/2021
2021-05-16T11-53-13-910697_12,2,1063,5/16/2021
2021-05-16T11-53-13-910697_13,1,1015,5/16/2021
2021-05-16T11-53-13-910697_14,3,1074,5/16/2021
2021-05-16T11-53-13-910697_16,2,1091,5/16/2021
2021-05-16T11-53-13-910697_17,3,1054,5/16/2021
2021-05-16T11-53-13-910697_18,2,1026,5/16/2021
2021-05-16T11-53-13-911697_18,2,1026,5/16/2021
2021-05-16T11-53-13-911697_19,1,1020,5/16/2021
2021-05-16T11-53-13-911697_20,1,1041,5/16/2021
2021-05-17T11-53-13-911697_1,3,1015,5/17/2021
2021-05-17T11-53-13-911697_2,2,1011,5/17/2021
2021-05-17T11-53-13-911697_3,2,1045,5/17/2021
2021-05-17T11-53-13-912697_3,2,1045,5/17/2021
2021-05-17T11-53-13-912697_4,3,1035,5/17/2021
2021-05-17T11-53-13-912697_5,2,1087,5/17/2021
2021-05-17T11-53-13-912697_7,3,1002,5/17/2021
