member_id,product_id,trip_count,reward_points,reward_title
1027,20,1,0.0000,BRONZE
1027,28,4,0.2308,SILVER 
1027,15,4,0.2308,SILVER 
1027,14,3,0.1538,BRONZE
1027,85,4,0.2308,SILVER 
1027,49,2,0.0769,BRONZE
1027,87,2,0.0769,BRONZE
1027,54,2,0.0769,BRONZE
1027,11,4,0.2308,SILVER 
1027,3,4,0.2308,SILVER 
1027,7,6,0.3846,SILVER 
1027,23,4,0.2308,SILVER 
1027,38,7,0.4615,SILVER 
1027,45,5,0.3077,SILVER 
1027,56,8,0.5385,GOLD
1027,57,6,0.3846,SILVER 
1027,63,4,0.2308,SILVER 
1027,74,3,0.1538,BRONZE
1027,17,7,0.4615,SILVER 
1027,18,8,0.5385,GOLD
1027,47,5,0.3077,SILVER 
1027,65,6,0.3846,SILVER 
1027,75,2,0.0769,BRONZE
1027,77,3,0.1538,BRONZE
1027,80,4,0.2308,SILVER 
1027,92,7,0.4615,SILVER 
1027,95,3,0.1538,BRONZE
1027,96,4,0.2308,SILVER 
1027,8,7,0.4615,SILVER 
1027,13,6,0.3846,SILVER 
1027,36,4,0.2308,SILVER 
1027,53,5,0.3077,SILVER 
1027,60,14,1.0000,PLATINUM 
1027,68,6,0.3846,SILVER 
1027,9,4,0.2308,SILVER 
1027,21,6,0.3846,SILVER 
1027,48,4,0.2308,SILVER 
1027,52,9,0.6154,GOLD
1027,66,4,0.2308,SILVER 
1027,90,4,0.2308,SILVER 
1027,93,7,0.4615,SILVER 
1027,43,8,0.5385,GOLD
1027,29,5,0.3077,SILVER 
1027,1,3,0.1538,BRONZE
1027,62,5,0.3077,SILVER 
1027,100,5,0.3077,SILVER 
1027,99,3,0.1538,BRONZE
1027,4,7,0.4615,SILVER 
1027,22,7,0.4615,SILVER 
1027,51,3,0.1538,BRONZE
1027,83,8,0.5385,GOLD
1027,12,4,0.2308,SILVER 
1027,44,6,0.3846,SILVER 
1027,81,3,0.1538,BRONZE
1027,82,5,0.3077,SILVER 
1027,24,6,0.3846,SILVER 
1027,26,7,0.4615,SILVER 
1027,33,7,0.4615,SILVER 
1027,39,6,0.3846,SILVER 
1027,10,3,0.1538,BRONZE
1027,19,6,0.3846,SILVER 
1027,61,5,0.3077,SILVER 
1027,6,5,0.3077,SILVER 
1027,41,7,0.4615,SILVER 
1027,67,4,0.2308,SILVER 
1027,69,8,0.5385,GOLD
1027,32,10,0.6923,GOLD
1027,40,8,0.5385,GOLD
1027,46,7,0.4615,SILVER 
1027,78,6,0.3846,SILVER 
1027,91,6,0.3846,SILVER 
1027,97,3,0.1538,BRONZE
1027,98,2,0.0769,BRONZE
1027,5,5,0.3077,SILVER 
1027,50,5,0.3077,SILVER 
1027,25,2,0.0769,BRONZE
1027,73,3,0.1538,BRONZE
1027,76,6,0.3846,SILVER 
1028,14,3,0.2500,SILVER 
1028,26,6,0.6250,GOLD
1028,42,7,0.7500,GOLD
1028,44,2,0.1250,BRONZE
1028,76,4,0.3750,SILVER 
1028,80,9,1.0000,PLATINUM 
1028,4,3,0.2500,SILVER 
1028,15,2,0.1250,BRONZE
1028,22,7,0.7500,GOLD
1028,25,6,0.6250,GOLD
1028,45,6,0.6250,GOLD
1028,56,4,0.3750,SILVER 
1028,60,3,0.2500,SILVER 
1028,86,2,0.1250,BRONZE
1028,87,3,0.2500,SILVER 
1028,3,3,0.2500,SILVER 
1028,23,5,0.5000,GOLD
1028,24,3,0.2500,SILVER 
1028,29,6,0.6250,GOLD
1028,49,4,0.3750,SILVER 
1028,81,3,0.2500,SILVER 
1028,1,5,0.5000,GOLD
1028,41,5,0.5000,GOLD
1028,48,4,0.3750,SILVER 
1028,75,6,0.6250,GOLD
1028,99,3,0.2500,SILVER 
1028,69,5,0.5000,GOLD
1028,77,3,0.2500,SILVER 
1028,82,4,0.3750,SILVER 
1028,93,3,0.2500,SILVER 
1028,18,4,0.3750,SILVER 
1028,59,4,0.3750,SILVER 
1028,66,5,0.5000,GOLD
1028,85,4,0.3750,SILVER 
1028,13,7,0.7500,GOLD
1028,17,6,0.6250,GOLD
1028,34,2,0.1250,BRONZE
1028,39,3,0.2500,SILVER 
1028,46,3,0.2500,SILVER 
1028,96,3,0.2500,SILVER 
1028,12,6,0.6250,GOLD
1028,19,3,0.2500,SILVER 
1028,64,4,0.3750,SILVER 
1028,98,3,0.2500,SILVER 
1028,5,5,0.5000,GOLD
1028,16,4,0.3750,SILVER 
1028,35,6,0.6250,GOLD
1028,65,4,0.3750,SILVER 
1028,62,4,0.3750,SILVER 
1028,21,5,0.5000,GOLD
1028,47,2,0.1250,BRONZE
1028,97,3,0.2500,SILVER 
1028,30,2,0.1250,BRONZE
1028,31,5,0.5000,GOLD
1028,33,3,0.2500,SILVER 
1028,55,5,0.5000,GOLD
1028,74,3,0.2500,SILVER 
1028,100,4,0.3750,SILVER 
1028,7,4,0.3750,SILVER 
1028,9,6,0.6250,GOLD
1028,50,5,0.5000,GOLD
1028,58,3,0.2500,SILVER 
1028,73,3,0.2500,SILVER 
1028,72,2,0.1250,BRONZE
1028,52,3,0.2500,SILVER 
1028,36,3,0.2500,SILVER 
1028,71,5,0.5000,GOLD
1028,94,2,0.1250,BRONZE
1028,11,4,0.3750,SILVER 
1028,88,6,0.6250,GOLD
1028,95,5,0.5000,GOLD
1028,8,1,0.0000,BRONZE
1028,37,5,0.5000,GOLD
1028,43,8,0.8750,PLATINUM 
1028,53,1,0.0000,BRONZE
1028,90,3,0.2500,SILVER 
1028,38,4,0.3750,SILVER 
1028,40,7,0.7500,GOLD
1028,83,3,0.2500,SILVER 
1028,92,1,0.0000,BRONZE
1028,20,3,0.2500,SILVER 
1028,27,1,0.0000,BRONZE
1028,32,2,0.1250,BRONZE
1028,68,5,0.5000,GOLD
1028,70,1,0.0000,BRONZE
1028,84,1,0.0000,BRONZE
1028,61,2,0.1250,BRONZE
1028,67,4,0.3750,SILVER 
1028,63,2,0.1250,BRONZE
1028,2,4,0.3750,SILVER 
1028,6,2,0.1250,BRONZE
1028,28,5,0.5000,GOLD
1028,78,2,0.1250,BRONZE
1028,91,3,0.2500,SILVER 
1028,51,1,0.0000,BRONZE
1028,54,2,0.1250,BRONZE
1028,10,1,0.0000,BRONZE
1028,89,1,0.0000,BRONZE
1028,57,1,0.0000,BRONZE
1029,75,2,0.1111,BRONZE
1029,12,5,0.4444,SILVER 
1029,89,3,0.2222,SILVER 
1029,93,6,0.5556,GOLD
1029,32,4,0.3333,SILVER 
1029,39,5,0.4444,SILVER 
1029,41,6,0.5556,GOLD
1029,58,3,0.2222,SILVER 
1029,16,7,0.6667,GOLD
1029,49,2,0.1111,BRONZE
1029,6,3,0.2222,SILVER 
1029,7,6,0.5556,GOLD
1029,50,2,0.1111,BRONZE
1029,94,2,0.1111,BRONZE
1029,29,3,0.2222,SILVER 
1029,47,6,0.5556,GOLD
1029,52,4,0.3333,SILVER 
1029,79,5,0.4444,SILVER 
1029,5,6,0.5556,GOLD
1029,8,6,0.5556,GOLD
1029,42,1,0.0000,BRONZE
1029,66,6,0.5556,GOLD
1029,34,1,0.0000,BRONZE
1029,70,4,0.3333,SILVER 
1029,20,3,0.2222,SILVER 
1029,87,2,0.1111,BRONZE
1029,2,2,0.1111,BRONZE
1029,74,4,0.3333,SILVER 
1029,84,2,0.1111,BRONZE
1029,91,1,0.0000,BRONZE
1029,85,1,0.0000,BRONZE
1029,95,1,0.0000,BRONZE
1029,15,3,0.2222,SILVER 
1029,22,3,0.2222,SILVER 
1029,23,4,0.3333,SILVER 
1029,26,3,0.2222,SILVER 
1029,44,2,0.1111,BRONZE
1029,96,7,0.6667,GOLD
1029,98,5,0.4444,SILVER 
1029,24,6,0.5556,GOLD
1029,21,9,0.8889,PLATINUM 
1029,36,3,0.2222,SILVER 
1029,46,5,0.4444,SILVER 
1029,48,3,0.2222,SILVER 
1029,56,6,0.5556,GOLD
1029,65,5,0.4444,SILVER 
1029,67,4,0.3333,SILVER 
1029,72,3,0.2222,SILVER 
1029,86,10,1.0000,PLATINUM 
1029,90,5,0.4444,SILVER 
1029,3,6,0.5556,GOLD
1029,13,3,0.2222,SILVER 
1029,35,4,0.3333,SILVER 
1029,37,5,0.4444,SILVER 
1029,62,3,0.2222,SILVER 
1029,64,4,0.3333,SILVER 
1029,71,3,0.2222,SILVER 
1029,83,5,0.4444,SILVER 
1029,99,3,0.2222,SILVER 
1029,11,3,0.2222,SILVER 
1029,73,5,0.4444,SILVER 
1029,78,3,0.2222,SILVER 
1029,82,2,0.1111,BRONZE
1029,100,5,0.4444,SILVER 
1029,10,3,0.2222,SILVER 
1029,38,2,0.1111,BRONZE
1029,40,2,0.1111,BRONZE
1029,77,4,0.3333,SILVER 
1029,14,6,0.5556,GOLD
1029,53,2,0.1111,BRONZE
1029,1,4,0.3333,SILVER 
1029,61,5,0.4444,SILVER 
1029,9,5,0.4444,SILVER 
1029,19,5,0.4444,SILVER 
1029,45,6,0.5556,GOLD
1029,59,7,0.6667,GOLD
1029,76,4,0.3333,SILVER 
1029,92,5,0.4444,SILVER 
1029,18,5,0.4444,SILVER 
1029,28,6,0.5556,GOLD
1029,31,6,0.5556,GOLD
1029,88,3,0.2222,SILVER 
1029,68,5,0.4444,SILVER 
1029,30,4,0.3333,SILVER 
1029,17,5,0.4444,SILVER 
1029,27,10,1.0000,PLATINUM 
1029,57,2,0.1111,BRONZE
1029,80,6,0.5556,GOLD
1029,97,3,0.2222,SILVER 
1029,43,3,0.2222,SILVER 
1029,55,9,0.8889,PLATINUM 
1029,69,6,0.5556,GOLD
1029,4,4,0.3333,SILVER 
1029,63,3,0.2222,SILVER 
1029,25,4,0.3333,SILVER 
1029,33,3,0.2222,SILVER 
1029,51,5,0.4444,SILVER 
1029,54,4,0.3333,SILVER 
1029,60,6,0.5556,GOLD
1030,10,7,0.6667,GOLD
1030,17,3,0.2222,SILVER 
1030,58,4,0.3333,SILVER 
1030,4,5,0.4444,SILVER 
1030,25,5,0.4444,SILVER 
1030,32,9,0.8889,PLATINUM 
1030,35,7,0.6667,GOLD
1030,40,5,0.4444,SILVER 
1030,70,9,0.8889,PLATINUM 
1030,71,5,0.4444,SILVER 
1030,98,3,0.2222,SILVER 
1030,7,2,0.1111,BRONZE
1030,30,6,0.5556,GOLD
1030,42,4,0.3333,SILVER 
1030,44,6,0.5556,GOLD
1030,46,3,0.2222,SILVER 
1030,64,1,0.0000,BRONZE
1030,95,5,0.4444,SILVER 
1030,28,4,0.3333,SILVER 
1030,85,6,0.5556,GOLD
1030,6,8,0.7778,GOLD
1030,51,5,0.4444,SILVER 
1030,99,4,0.3333,SILVER 
1030,12,9,0.8889,PLATINUM 
1030,20,6,0.5556,GOLD
1030,59,5,0.4444,SILVER 
1030,65,4,0.3333,SILVER 
1030,37,4,0.3333,SILVER 
1030,43,7,0.6667,GOLD
1030,33,4,0.3333,SILVER 
1030,36,3,0.2222,SILVER 
1030,56,6,0.5556,GOLD
1030,69,7,0.6667,GOLD
1030,76,3,0.2222,SILVER 
1030,83,7,0.6667,GOLD
1030,14,2,0.1111,BRONZE
1030,22,5,0.4444,SILVER 
1030,29,6,0.5556,GOLD
1030,39,4,0.3333,SILVER 
1030,49,4,0.3333,SILVER 
1030,79,5,0.4444,SILVER 
1030,87,4,0.3333,SILVER 
1030,8,4,0.3333,SILVER 
1030,23,5,0.4444,SILVER 
1030,2,4,0.3333,SILVER 
1030,31,4,0.3333,SILVER 
1030,47,4,0.3333,SILVER 
1030,63,4,0.3333,SILVER 
1030,74,10,1.0000,PLATINUM 
1030,90,7,0.6667,GOLD
1030,45,4,0.3333,SILVER 
1030,57,4,0.3333,SILVER 
1030,68,8,0.7778,GOLD
1030,77,6,0.5556,GOLD
1030,88,4,0.3333,SILVER 
1030,96,5,0.4444,SILVER 
1030,52,3,0.2222,SILVER 
1030,62,4,0.3333,SILVER 
1030,27,4,0.3333,SILVER 
1030,89,3,0.2222,SILVER 
1030,48,2,0.1111,BRONZE
1030,100,5,0.4444,SILVER 
1030,16,3,0.2222,SILVER 
1030,26,5,0.4444,SILVER 
1030,19,1,0.0000,BRONZE
1030,75,4,0.3333,SILVER 
1030,1,3,0.2222,SILVER 
1030,80,6,0.5556,GOLD
1030,84,6,0.5556,GOLD
1030,18,4,0.3333,SILVER 
1030,55,1,0.0000,BRONZE
1030,61,1,0.0000,BRONZE
1030,53,3,0.2222,SILVER 
1030,34,3,0.2222,SILVER 
1030,93,4,0.3333,SILVER 
1030,3,2,0.1111,BRONZE
1030,94,2,0.1111,BRONZE
1030,66,5,0.4444,SILVER 
1030,9,5,0.4444,SILVER 
1030,21,3,0.2222,SILVER 
1030,41,4,0.3333,SILVER 
1030,86,4,0.3333,SILVER 
1030,24,4,0.3333,SILVER 
1030,50,1,0.0000,BRONZE
1030,72,6,0.5556,GOLD
1030,92,3,0.2222,SILVER 
1030,15,3,0.2222,SILVER 
1030,91,2,0.1111,BRONZE
1030,60,5,0.4444,SILVER 
1030,97,3,0.2222,SILVER 
1030,54,1,0.0000,BRONZE
1030,38,2,0.1111,BRONZE
1030,82,2,0.1111,BRONZE
1030,5,2,0.1111,BRONZE
1030,81,1,0.0000,BRONZE
1030,78,1,0.0000,BRONZE
1030,67,2,0.1111,BRONZE
1030,11,2,0.1111,BRONZE
1031,84,6,0.7143,GOLD
1031,88,2,0.1429,BRONZE
1031,46,4,0.4286,SILVER 
1031,61,2,0.1429,BRONZE
1031,14,2,0.1429,BRONZE
1031,42,3,0.2857,SILVER 
1031,98,1,0.0000,BRONZE
1031,79,3,0.2857,SILVER 
1031,19,4,0.4286,SILVER 
1031,95,3,0.2857,SILVER 
1031,96,3,0.2857,SILVER 
1031,16,4,0.4286,SILVER 
1031,93,5,0.5714,GOLD
1031,30,4,0.4286,SILVER 
1031,44,4,0.4286,SILVER 
1031,4,7,0.8571,PLATINUM 
1031,73,4,0.4286,SILVER 
1031,13,2,0.1429,BRONZE
1031,5,3,0.2857,SILVER 
1031,64,4,0.4286,SILVER 
1031,28,4,0.4286,SILVER 
1031,29,5,0.5714,GOLD
1031,39,4,0.4286,SILVER 
1031,36,2,0.1429,BRONZE
1031,91,3,0.2857,SILVER 
1031,22,4,0.4286,SILVER 
1031,70,1,0.0000,BRONZE
1031,62,1,0.0000,BRONZE
1031,55,1,0.0000,BRONZE
1031,48,2,0.1429,BRONZE
1031,49,2,0.1429,BRONZE
1031,52,1,0.0000,BRONZE
1031,92,2,0.1429,BRONZE
1031,11,1,0.0000,BRONZE
1031,86,1,0.0000,BRONZE
1031,63,1,0.0000,BRONZE
1031,78,1,0.0000,BRONZE
1031,77,1,0.0000,BRONZE
1031,100,1,0.0000,BRONZE
1031,24,2,0.1429,BRONZE
1031,40,5,0.5714,GOLD
1031,76,3,0.2857,SILVER 
1031,1,3,0.2857,SILVER 
1031,18,2,0.1429,BRONZE
1031,27,6,0.7143,GOLD
1031,67,2,0.1429,BRONZE
1031,74,3,0.2857,SILVER 
1031,80,4,0.4286,SILVER 
1031,7,3,0.2857,SILVER 
1031,53,6,0.7143,GOLD
1031,56,3,0.2857,SILVER 
1031,2,3,0.2857,SILVER 
1031,51,3,0.2857,SILVER 
1031,90,4,0.4286,SILVER 
1031,3,5,0.5714,GOLD
1031,6,1,0.0000,BRONZE
1031,9,3,0.2857,SILVER 
1031,20,4,0.4286,SILVER 
1031,23,2,0.1429,BRONZE
1031,31,3,0.2857,SILVER 
1031,41,5,0.5714,GOLD
1031,60,4,0.4286,SILVER 
1031,97,5,0.5714,GOLD
1031,32,4,0.4286,SILVER 
1031,38,5,0.5714,GOLD
1031,43,4,0.4286,SILVER 
1031,65,5,0.5714,GOLD
1031,82,8,1.0000,PLATINUM 
1031,87,2,0.1429,BRONZE
1031,89,4,0.4286,SILVER 
1031,17,6,0.7143,GOLD
1031,85,4,0.4286,SILVER 
1031,10,3,0.2857,SILVER 
1031,35,4,0.4286,SILVER 
1031,47,4,0.4286,SILVER 
1031,66,5,0.5714,GOLD
1031,72,7,0.8571,PLATINUM 
1031,45,3,0.2857,SILVER 
1031,69,3,0.2857,SILVER 
1031,94,2,0.1429,BRONZE
1031,33,2,0.1429,BRONZE
1031,34,7,0.8571,PLATINUM 
1031,83,3,0.2857,SILVER 
1031,8,3,0.2857,SILVER 
1031,58,2,0.1429,BRONZE
1031,68,4,0.4286,SILVER 
1031,75,1,0.0000,BRONZE
1031,12,4,0.4286,SILVER 
1031,21,4,0.4286,SILVER 
1031,54,1,0.0000,BRONZE
1031,71,2,0.1429,BRONZE
1031,81,5,0.5714,GOLD
1031,50,5,0.5714,GOLD
1031,57,6,0.7143,GOLD
1031,25,4,0.4286,SILVER 
1031,37,4,0.4286,SILVER 
1031,99,5,0.5714,GOLD
1032,10,3,0.2857,SILVER 
1032,31,2,0.1429,BRONZE
1032,59,5,0.5714,GOLD
1032,89,6,0.7143,GOLD
1032,25,7,0.8571,PLATINUM 
1032,58,5,0.5714,GOLD
1032,94,8,1.0000,PLATINUM 
1032,22,4,0.4286,SILVER 
1032,50,4,0.4286,SILVER 
1032,57,5,0.5714,GOLD
1032,87,5,0.5714,GOLD
1032,8,6,0.7143,GOLD
1032,14,4,0.4286,SILVER 
1032,17,4,0.4286,SILVER 
1032,44,8,1.0000,PLATINUM 
1032,60,5,0.5714,GOLD
1032,69,4,0.4286,SILVER 
1032,71,5,0.5714,GOLD
1032,74,4,0.4286,SILVER 
1032,64,7,0.8571,PLATINUM 
1032,1,7,0.8571,PLATINUM 
1032,23,5,0.5714,GOLD
1032,24,6,0.7143,GOLD
1032,97,6,0.7143,GOLD
1032,40,4,0.4286,SILVER 
1032,86,5,0.5714,GOLD
1032,92,6,0.7143,GOLD
1032,49,4,0.4286,SILVER 
1032,51,5,0.5714,GOLD
1032,80,5,0.5714,GOLD
1032,19,3,0.2857,SILVER 
1032,4,5,0.5714,GOLD
1032,6,4,0.4286,SILVER 
1032,11,2,0.1429,BRONZE
1032,33,4,0.4286,SILVER 
1032,36,5,0.5714,GOLD
1032,61,5,0.5714,GOLD
1032,90,6,0.7143,GOLD
1032,96,4,0.4286,SILVER 
1032,84,4,0.4286,SILVER 
1032,66,2,0.1429,BRONZE
1032,81,3,0.2857,SILVER 
1032,85,5,0.5714,GOLD
1032,29,5,0.5714,GOLD
1032,41,4,0.4286,SILVER 
1032,43,3,0.2857,SILVER 
1032,54,4,0.4286,SILVER 
1032,55,5,0.5714,GOLD
1032,21,5,0.5714,GOLD
1032,32,3,0.2857,SILVER 
1032,45,4,0.4286,SILVER 
1032,47,2,0.1429,BRONZE
1032,68,4,0.4286,SILVER 
1032,82,6,0.7143,GOLD
1032,15,2,0.1429,BRONZE
1032,35,5,0.5714,GOLD
1032,52,2,0.1429,BRONZE
1032,62,5,0.5714,GOLD
1032,65,3,0.2857,SILVER 
1032,99,4,0.4286,SILVER 
1032,78,3,0.2857,SILVER 
1032,3,4,0.4286,SILVER 
1032,5,3,0.2857,SILVER 
1032,27,4,0.4286,SILVER 
1032,28,3,0.2857,SILVER 
1032,70,2,0.1429,BRONZE
1032,7,5,0.5714,GOLD
1032,75,2,0.1429,BRONZE
1032,2,6,0.7143,GOLD
1032,18,2,0.1429,BRONZE
1032,72,3,0.2857,SILVER 
1032,73,4,0.4286,SILVER 
1032,42,4,0.4286,SILVER 
1032,56,4,0.4286,SILVER 
1032,88,2,0.1429,BRONZE
1032,26,1,0.0000,BRONZE
1032,63,6,0.7143,GOLD
1032,98,4,0.4286,SILVER 
1032,100,3,0.2857,SILVER 
1032,79,2,0.1429,BRONZE
1032,20,4,0.4286,SILVER 
1032,48,4,0.4286,SILVER 
1032,34,4,0.4286,SILVER 
1032,37,3,0.2857,SILVER 
1032,46,2,0.1429,BRONZE
1032,77,3,0.2857,SILVER 
1032,53,1,0.0000,BRONZE
1032,67,1,0.0000,BRONZE
1032,91,2,0.1429,BRONZE
1032,38,3,0.2857,SILVER 
1032,83,2,0.1429,BRONZE
1032,16,4,0.4286,SILVER 
1032,30,4,0.4286,SILVER 
1032,12,5,0.5714,GOLD
1032,76,3,0.2857,SILVER 
1032,95,2,0.1429,BRONZE
1032,13,3,0.2857,SILVER 
1032,93,1,0.0000,BRONZE
1032,9,1,0.0000,BRONZE
1033,31,5,0.4000,SILVER 
1033,9,4,0.3000,SILVER 
1033,20,3,0.2000,SILVER 
1033,81,2,0.1000,BRONZE
1033,87,6,0.5000,GOLD
1033,27,1,0.0000,BRONZE
1033,1,7,0.6000,GOLD
1033,78,6,0.5000,GOLD
1033,25,2,0.1000,BRONZE
1033,92,5,0.4000,SILVER 
1033,17,4,0.3000,SILVER 
1033,44,3,0.2000,SILVER 
1033,18,7,0.6000,GOLD
1033,33,5,0.4000,SILVER 
1033,52,4,0.3000,SILVER 
1033,29,3,0.2000,SILVER 
1033,36,7,0.6000,GOLD
1033,40,3,0.2000,SILVER 
1033,55,3,0.2000,SILVER 
1033,4,3,0.2000,SILVER 
1033,88,3,0.2000,SILVER 
1033,16,4,0.3000,SILVER 
1033,80,4,0.3000,SILVER 
1033,3,5,0.4000,SILVER 
1033,58,4,0.3000,SILVER 
1033,61,6,0.5000,GOLD
1033,45,5,0.4000,SILVER 
1033,95,2,0.1000,BRONZE
1033,24,5,0.4000,SILVER 
1033,30,3,0.2000,SILVER 
1033,50,3,0.2000,SILVER 
1033,90,2,0.1000,BRONZE
1033,57,4,0.3000,SILVER 
1033,47,3,0.2000,SILVER 
1033,8,5,0.4000,SILVER 
1033,35,4,0.3000,SILVER 
1033,82,2,0.1000,BRONZE
1033,79,1,0.0000,BRONZE
1033,72,3,0.2000,SILVER 
1033,60,3,0.2000,SILVER 
1033,62,1,0.0000,BRONZE
1033,34,3,0.2000,SILVER 
1033,68,2,0.1000,BRONZE
1033,93,2,0.1000,BRONZE
1033,85,1,0.0000,BRONZE
1033,7,3,0.2000,SILVER 
1033,11,1,0.0000,BRONZE
1033,59,1,0.0000,BRONZE
1033,39,1,0.0000,BRONZE
1033,5,7,0.6000,GOLD
1033,10,6,0.5000,GOLD
1033,21,4,0.3000,SILVER 
1033,65,3,0.2000,SILVER 
1033,69,6,0.5000,GOLD
1033,91,8,0.7000,GOLD
1033,94,4,0.3000,SILVER 
1033,67,8,0.7000,GOLD
1033,77,7,0.6000,GOLD
1033,32,3,0.2000,SILVER 
1033,38,4,0.3000,SILVER 
1033,64,5,0.4000,SILVER 
1033,83,4,0.3000,SILVER 
1033,98,5,0.4000,SILVER 
1033,6,11,1.0000,PLATINUM 
1033,28,4,0.3000,SILVER 
1033,37,7,0.6000,GOLD
1033,43,5,0.4000,SILVER 
1033,96,2,0.1000,BRONZE
1033,97,1,0.0000,BRONZE
1033,42,6,0.5000,GOLD
1033,15,4,0.3000,SILVER 
1033,48,4,0.3000,SILVER 
1033,49,2,0.1000,BRONZE
1033,54,6,0.5000,GOLD
1033,56,7,0.6000,GOLD
1033,89,5,0.4000,SILVER 
1033,46,5,0.4000,SILVER 
1033,41,4,0.3000,SILVER 
1033,71,5,0.4000,SILVER 
1033,12,8,0.7000,GOLD
1033,19,4,0.3000,SILVER 
1033,53,7,0.6000,GOLD
1033,66,5,0.4000,SILVER 
1033,2,6,0.5000,GOLD
1033,13,1,0.0000,BRONZE
1033,14,7,0.6000,GOLD
1033,22,3,0.2000,SILVER 
1033,74,5,0.4000,SILVER 
1033,63,6,0.5000,GOLD
1033,70,6,0.5000,GOLD
1033,84,2,0.1000,BRONZE
1033,99,4,0.3000,SILVER 
1033,23,4,0.3000,SILVER 
1033,73,5,0.4000,SILVER 
1033,75,5,0.4000,SILVER 
1033,51,6,0.5000,GOLD
1033,76,5,0.4000,SILVER 
1033,86,5,0.4000,SILVER 
1033,100,4,0.3000,SILVER 
1033,26,8,0.7000,GOLD
1034,45,4,0.5000,GOLD
1034,74,3,0.3333,SILVER 
1034,46,7,1.0000,PLATINUM 
1034,54,5,0.6667,GOLD
1034,78,6,0.8333,PLATINUM 
1034,12,5,0.6667,GOLD
1034,21,5,0.6667,GOLD
1034,58,5,0.6667,GOLD
1034,2,5,0.6667,GOLD
1034,4,6,0.8333,PLATINUM 
1034,20,7,1.0000,PLATINUM 
1034,43,5,0.6667,GOLD
1034,51,7,1.0000,PLATINUM 
1034,73,2,0.1667,BRONZE
1034,75,5,0.6667,GOLD
1034,44,4,0.5000,GOLD
1034,80,5,0.6667,GOLD
1034,59,4,0.5000,GOLD
1034,60,2,0.1667,BRONZE
1034,84,4,0.5000,GOLD
1034,88,4,0.5000,GOLD
1034,96,5,0.6667,GOLD
1034,6,3,0.3333,SILVER 
1034,7,3,0.3333,SILVER 
1034,14,7,1.0000,PLATINUM 
1034,48,5,0.6667,GOLD
1034,57,3,0.3333,SILVER 
1034,85,5,0.6667,GOLD
1034,86,2,0.1667,BRONZE
1034,100,6,0.8333,PLATINUM 
1034,8,4,0.5000,GOLD
1034,27,4,0.5000,GOLD
1034,63,3,0.3333,SILVER 
1034,82,4,0.5000,GOLD
1034,37,5,0.6667,GOLD
1034,49,4,0.5000,GOLD
1034,97,3,0.3333,SILVER 
1034,10,5,0.6667,GOLD
1034,32,6,0.8333,PLATINUM 
1034,42,2,0.1667,BRONZE
1034,76,2,0.1667,BRONZE
1034,83,6,0.8333,PLATINUM 
1034,93,6,0.8333,PLATINUM 
1034,22,4,0.5000,GOLD
1034,47,4,0.5000,GOLD
1034,52,3,0.3333,SILVER 
1034,70,3,0.3333,SILVER 
1034,95,3,0.3333,SILVER 
1034,98,4,0.5000,GOLD
1034,29,5,0.6667,GOLD
1034,65,2,0.1667,BRONZE
1034,9,7,1.0000,PLATINUM 
1034,16,4,0.5000,GOLD
1034,19,5,0.6667,GOLD
1034,69,3,0.3333,SILVER 
1034,87,3,0.3333,SILVER 
1034,41,5,0.6667,GOLD
1034,92,3,0.3333,SILVER 
1034,24,5,0.6667,GOLD
1034,35,3,0.3333,SILVER 
1034,36,2,0.1667,BRONZE
1034,55,6,0.8333,PLATINUM 
1034,15,4,0.5000,GOLD
1034,23,2,0.1667,BRONZE
1034,72,2,0.1667,BRONZE
1034,11,2,0.1667,BRONZE
1034,5,3,0.3333,SILVER 
1034,26,4,0.5000,GOLD
1034,56,2,0.1667,BRONZE
1034,89,2,0.1667,BRONZE
1034,79,1,0.0000,BRONZE
1034,13,4,0.5000,GOLD
1034,17,3,0.3333,SILVER 
1034,53,4,0.5000,GOLD
1034,77,4,0.5000,GOLD
1034,99,3,0.3333,SILVER 
1034,33,2,0.1667,BRONZE
1034,30,4,0.5000,GOLD
1034,28,3,0.3333,SILVER 
1034,1,4,0.5000,GOLD
1034,40,3,0.3333,SILVER 
1034,90,2,0.1667,BRONZE
1034,25,2,0.1667,BRONZE
1034,39,2,0.1667,BRONZE
1034,50,1,0.0000,BRONZE
1034,18,4,0.5000,GOLD
1034,61,1,0.0000,BRONZE
1034,64,4,0.5000,GOLD
1034,67,4,0.5000,GOLD
1034,66,4,0.5000,GOLD
1034,34,3,0.3333,SILVER 
1034,3,1,0.0000,BRONZE
1034,68,1,0.0000,BRONZE
1034,31,1,0.0000,BRONZE
1034,62,2,0.1667,BRONZE
1034,94,3,0.3333,SILVER 
1034,91,2,0.1667,BRONZE
1035,10,3,0.2000,SILVER 
1035,35,3,0.2000,SILVER 
1035,40,7,0.6000,GOLD
1035,67,2,0.1000,BRONZE
1035,71,6,0.5000,GOLD
1035,61,4,0.3000,SILVER 
1035,76,2,0.1000,BRONZE
1035,95,4,0.3000,SILVER 
1035,92,5,0.4000,SILVER 
1035,31,6,0.5000,GOLD
1035,38,4,0.3000,SILVER 
1035,54,3,0.2000,SILVER 
1035,18,6,0.5000,GOLD
1035,26,1,0.0000,BRONZE
1035,39,3,0.2000,SILVER 
1035,73,3,0.2000,SILVER 
