product_id,description,category,year,month,monthly_sale,avg_monthly_Sale,seasonality_index
22,Mr. Clean,Cleaning products,2023,8,8994.959973335266,7330.0,1.2
22,Mr. Clean,Cleaning products,2023,9,6023.610004425049,7330.0,0.8
22,Mr. Clean,Cleaning products,2023,10,5186.609968185425,7330.0,0.7
22,Mr. Clean,Cleaning products,2023,11,5309.370112419128,7330.0,0.7
22,Mr. Clean,Cleaning products,2023,12,10434.600047111511,7330.0,1.4
22,Mr. Clean,Cleaning products,2024,1,5579.999996185303,4111.0,1.4
22,Mr. Clean,Cleaning products,2024,2,6534.180021286011,4111.0,1.6
22,Mr. Clean,Cleaning products,2024,3,4279.8600397109985,4111.0,1.0
22,Mr. Clean,Cleaning products,2024,4,50.21999931335449,4111.0,0.0
23,Surf Excel,Cleaning products,2021,3,6173.910036087036,10518.0,0.6
23,Surf Excel,Cleaning products,2021,4,7489.039912223816,10518.0,0.7
23,Surf Excel,Cleaning products,2021,5,9872.950039863586,10518.0,0.9
23,Surf Excel,Cleaning products,2021,6,13822.12990283966,10518.0,1.3
23,Surf Excel,Cleaning products,2021,7,17722.03989982605,10518.0,1.7
23,Surf Excel,Cleaning products,2021,8,8993.670049667358,10518.0,0.9
23,Surf Excel,Cleaning products,2021,9,7140.360012054443,10518.0,0.7
23,Surf Excel,Cleaning products,2021,10,14231.449988365173,10518.0,1.4
23,Surf Excel,Cleaning products,2021,11,9937.38013458252,10518.0,0.9
23,Surf Excel,Cleaning products,2021,12,9800.939930915833,10518.0,0.9
23,Surf Excel,Cleaning products,2022,1,11294.200064659119,11601.0,1.0
23,Surf Excel,Cleaning products,2022,2,8747.319941520691,11601.0,0.8
23,Surf Excel,Cleaning products,2022,3,13386.279936790466,11601.0,1.2
23,Surf Excel,Cleaning products,2022,4,14231.449876785278,11601.0,1.2
23,Surf Excel,Cleaning products,2022,5,15542.790037155151,11601.0,1.3
23,Surf Excel,Cleaning products,2022,6,15160.000019073486,11601.0,1.3
23,Surf Excel,Cleaning products,2022,7,9903.269960403442,11601.0,0.9
23,Surf Excel,Cleaning products,2022,8,12704.079928398132,11601.0,1.1
23,Surf Excel,Cleaning products,2022,9,10998.580158233643,11601.0,0.9
23,Surf Excel,Cleaning products,2022,10,6261.079902648926,11601.0,0.5
23,Surf Excel,Cleaning products,2022,11,14299.67012500763,11601.0,1.2
23,Surf Excel,Cleaning products,2022,12,6681.770060539246,11601.0,0.6
23,Surf Excel,Cleaning products,2023,1,6427.840036392212,11059.0,0.6
23,Surf Excel,Cleaning products,2023,2,7742.969970703125,11059.0,0.7
23,Surf Excel,Cleaning products,2023,3,12726.820091247559,11059.0,1.2
23,Surf Excel,Cleaning products,2023,4,12093.890005111694,11059.0,1.1
23,Surf Excel,Cleaning products,2023,5,15091.779724121094,11059.0,1.4
23,Surf Excel,Cleaning products,2023,6,8895.129964828491,11059.0,0.8
23,Surf Excel,Cleaning products,2023,7,7485.249946594238,11059.0,0.7
23,Surf Excel,Cleaning products,2023,8,15053.880108833313,11059.0,1.4
23,Surf Excel,Cleaning products,2023,9,7580.00009059906,11059.0,0.7
23,Surf Excel,Cleaning products,2023,10,16937.50996685028,11059.0,1.5
23,Surf Excel,Cleaning products,2023,11,10149.620015144348,11059.0,0.9
23,Surf Excel,Cleaning products,2023,12,12518.369915008545,11059.0,1.1
23,Surf Excel,Cleaning products,2024,1,9380.249928474426,6847.0,1.4
23,Surf Excel,Cleaning products,2024,2,9797.149856567383,6847.0,1.4
23,Surf Excel,Cleaning products,2024,3,8106.809945106506,6847.0,1.2
23,Surf Excel,Cleaning products,2024,4,102.32999992370605,6847.0,0.0
24,Windex,Cleaning products,2021,3,1540.0000116825104,7849.0,0.2
24,Windex,Cleaning products,2021,4,8679.999987125397,7849.0,1.1
24,Windex,Cleaning products,2021,5,6316.799995660782,7849.0,0.8
24,Windex,Cleaning products,2021,6,11376.399973392487,7849.0,1.4
24,Windex,Cleaning products,2021,7,7688.800005674362,7849.0,1.0
24,Windex,Cleaning products,2021,8,10169.599938631058,7849.0,1.3
24,Windex,Cleaning products,2021,9,7358.400052309036,7849.0,0.9
24,Windex,Cleaning products,2021,10,11121.599998474121,7849.0,1.4
24,Windex,Cleaning products,2021,11,8178.800007820129,7849.0,1.0
24,Windex,Cleaning products,2021,12,6056.399971008301,7849.0,0.8
24,Windex,Cleaning products,2022,1,4871.999997138977,7299.0,0.7
24,Windex,Cleaning products,2022,2,7979.999937772751,7299.0,1.1
24,Windex,Cleaning products,2022,3,4835.600037574768,7299.0,0.7
24,Windex,Cleaning products,2022,4,5359.199984550476,7299.0,0.7
24,Windex,Cleaning products,2022,5,6252.399999380112,7299.0,0.9
24,Windex,Cleaning products,2022,6,4661.999994516373,7299.0,0.6
24,Windex,Cleaning products,2022,7,11494.000025749207,7299.0,1.6
24,Windex,Cleaning products,2022,8,9214.800005197525,7299.0,1.3
24,Windex,Cleaning products,2022,9,6722.800003290176,7299.0,0.9
24,Windex,Cleaning products,2022,10,9774.799930095673,7299.0,1.3
24,Windex,Cleaning products,2022,11,7181.999986410141,7299.0,1.0
24,Windex,Cleaning products,2022,12,9240.000012159348,7299.0,1.3
24,Windex,Cleaning products,2023,1,10147.200064897537,7236.0,1.4
24,Windex,Cleaning products,2023,2,7806.4000034332275,7236.0,1.1
24,Windex,Cleaning products,2023,3,8335.599987745285,7236.0,1.2
24,Windex,Cleaning products,2023,4,7719.599904298782,7236.0,1.1
24,Windex,Cleaning products,2023,5,7529.200074672699,7236.0,1.0
24,Windex,Cleaning products,2023,6,4510.79992723465,7236.0,0.6
24,Windex,Cleaning products,2023,7,6974.800033092499,7236.0,1.0
24,Windex,Cleaning products,2023,8,8030.4000244140625,7236.0,1.1
24,Windex,Cleaning products,2023,9,3712.799963951111,7236.0,0.5
24,Windex,Cleaning products,2023,10,8965.60001707077,7236.0,1.2
24,Windex,Cleaning products,2023,11,4731.999962568283,7236.0,0.7
24,Windex,Cleaning products,2023,12,8369.199884653091,7236.0,1.2
24,Windex,Cleaning products,2024,1,8467.199986457825,4908.0,1.7
24,Windex,Cleaning products,2024,2,7145.600097179413,4908.0,1.5
24,Windex,Cleaning products,2024,3,3900.4000177383423,4908.0,0.8
24,Windex,Cleaning products,2024,4,117.59999918937683,4908.0,0.0
25,Barbecue Sauce,Condiments / Sauces,2021,3,3393.3999967575073,6878.0,0.5
25,Barbecue Sauce,Condiments / Sauces,2021,4,9728.999997615814,6878.0,1.4
25,Barbecue Sauce,Condiments / Sauces,2021,5,7028.850056648254,6878.0,1.0
25,Barbecue Sauce,Condiments / Sauces,2021,6,6074.749976634979,6878.0,0.9
25,Barbecue Sauce,Condiments / Sauces,2021,7,5703.450024604797,6878.0,0.8
25,Barbecue Sauce,Condiments / Sauces,2021,8,5125.350043296814,6878.0,0.7
25,Barbecue Sauce,Condiments / Sauces,2021,9,8695.000001907349,6878.0,1.3
25,Barbecue Sauce,Condiments / Sauces,2021,10,5832.700025558472,6878.0,0.8
25,Barbecue Sauce,Condiments / Sauces,2021,11,10210.750046253204,6878.0,1.5
25,Barbecue Sauce,Condiments / Sauces,2021,12,6988.90000295639,6878.0,1.0
25,Barbecue Sauce,Condiments / Sauces,2022,1,6107.6500248909,5754.0,1.1
25,Barbecue Sauce,Condiments / Sauces,2022,2,6704.550018787384,5754.0,1.2
25,Barbecue Sauce,Condiments / Sauces,2022,3,5477.849995136261,5754.0,1.0
25,Barbecue Sauce,Condiments / Sauces,2022,4,3581.3999996185303,5754.0,0.6
25,Barbecue Sauce,Condiments / Sauces,2022,5,7017.099982261658,5754.0,1.2
25,Barbecue Sauce,Condiments / Sauces,2022,6,3118.4499616622925,5754.0,0.5
25,Barbecue Sauce,Condiments / Sauces,2022,7,5003.1499853134155,5754.0,0.9
25,Barbecue Sauce,Condiments / Sauces,2022,8,4255.850004196167,5754.0,0.7
25,Barbecue Sauce,Condiments / Sauces,2022,9,3637.8000259399414,5754.0,0.6
25,Barbecue Sauce,Condiments / Sauces,2022,10,5379.149931430817,5754.0,0.9
25,Barbecue Sauce,Condiments / Sauces,2022,11,10046.24997472763,5754.0,1.7
25,Barbecue Sauce,Condiments / Sauces,2022,12,8723.199903964996,5754.0,1.5
25,Barbecue Sauce,Condiments / Sauces,2023,1,7273.249881744385,6446.0,1.1
25,Barbecue Sauce,Condiments / Sauces,2023,2,5442.599959850311,6446.0,0.8
25,Barbecue Sauce,Condiments / Sauces,2023,3,2996.2500438690186,6446.0,0.5
25,Barbecue Sauce,Condiments / Sauces,2023,4,6476.600063800812,6446.0,1.0
25,Barbecue Sauce,Condiments / Sauces,2023,5,7374.300022602081,6446.0,1.1
25,Barbecue Sauce,Condiments / Sauces,2023,6,8286.099911212921,6446.0,1.3
25,Barbecue Sauce,Condiments / Sauces,2023,7,12297.550008773804,6446.0,1.9
25,Barbecue Sauce,Condiments / Sauces,2023,8,7846.649934768677,6446.0,1.2
25,Barbecue Sauce,Condiments / Sauces,2023,9,4356.899984359741,6446.0,0.7
25,Barbecue Sauce,Condiments / Sauces,2023,10,7059.399958610535,6446.0,1.1
25,Barbecue Sauce,Condiments / Sauces,2023,11,4979.650084495544,6446.0,0.8
25,Barbecue Sauce,Condiments / Sauces,2023,12,2958.6500101089478,6446.0,0.5
25,Barbecue Sauce,Condiments / Sauces,2024,1,3113.750018596649,2778.0,1.1
25,Barbecue Sauce,Condiments / Sauces,2024,2,4027.8999729156494,2778.0,1.4
25,Barbecue Sauce,Condiments / Sauces,2024,3,3854.0000309944153,2778.0,1.4
25,Barbecue Sauce,Condiments / Sauces,2024,4,117.49999904632568,2778.0,0.0
26,Mayonnaise,Condiments / Sauces,2021,3,6070.259976863861,9545.0,0.6
26,Mayonnaise,Condiments / Sauces,2021,4,9535.999931812286,9545.0,1.0
26,Mayonnaise,Condiments / Sauces,2021,5,13180.540018081665,9545.0,1.4
26,Mayonnaise,Condiments / Sauces,2021,6,5366.979999542236,9545.0,0.6
26,Mayonnaise,Condiments / Sauces,2021,7,8859.540012836456,9545.0,0.9
26,Mayonnaise,Condiments / Sauces,2021,8,7163.9200711250305,9545.0,0.8
26,Mayonnaise,Condiments / Sauces,2021,9,10906.79991388321,9545.0,1.1
26,Mayonnaise,Condiments / Sauces,2021,10,10546.22003698349,9545.0,1.1
26,Mayonnaise,Condiments / Sauces,2021,11,15612.21996498108,9545.0,1.6
26,Mayonnaise,Condiments / Sauces,2021,12,8206.919933795929,9545.0,0.9
26,Mayonnaise,Condiments / Sauces,2022,1,8329.100091934204,7940.0,1.0
26,Mayonnaise,Condiments / Sauces,2022,2,8022.1599979400635,7940.0,1.0
26,Mayonnaise,Condiments / Sauces,2022,3,8057.919940948486,7940.0,1.0
26,Mayonnaise,Condiments / Sauces,2022,4,6007.679975509644,7940.0,0.8
26,Mayonnaise,Condiments / Sauces,2022,5,8653.920018672943,7940.0,1.1
26,Mayonnaise,Condiments / Sauces,2022,6,9300.580021381378,7940.0,1.2
26,Mayonnaise,Condiments / Sauces,2022,7,9798.23993730545,7940.0,1.2
26,Mayonnaise,Condiments / Sauces,2022,8,3424.020003795624,7940.0,0.4
26,Mayonnaise,Condiments / Sauces,2022,9,8197.97991847992,7940.0,1.0
26,Mayonnaise,Condiments / Sauces,2022,10,6731.820053577423,7940.0,0.8
26,Mayonnaise,Condiments / Sauces,2022,11,11422.339985370636,7940.0,1.4
26,Mayonnaise,Condiments / Sauces,2022,12,7339.739888191223,7940.0,0.9
26,Mayonnaise,Condiments / Sauces,2023,1,12361.039841651917,7587.0,1.6
26,Mayonnaise,Condiments / Sauces,2023,2,3975.320044517517,7587.0,0.5
26,Mayonnaise,Condiments / Sauces,2023,3,3608.779905319214,7587.0,0.5
26,Mayonnaise,Condiments / Sauces,2023,4,12229.920021057129,7587.0,1.6
26,Mayonnaise,Condiments / Sauces,2023,5,7944.679986000061,7587.0,1.0
26,Mayonnaise,Condiments / Sauces,2023,6,7700.320018768311,7587.0,1.0
26,Mayonnaise,Condiments / Sauces,2023,7,4949.77997636795,7587.0,0.7
26,Mayonnaise,Condiments / Sauces,2023,8,6049.399927616119,7587.0,0.8
26,Mayonnaise,Condiments / Sauces,2023,9,8311.219992637634,7587.0,1.1
26,Mayonnaise,Condiments / Sauces,2023,10,6997.039905548096,7587.0,0.9
26,Mayonnaise,Condiments / Sauces,2023,11,5784.179980754852,7587.0,0.8
26,Mayonnaise,Condiments / Sauces,2023,12,11136.259865283966,7587.0,1.5
26,Mayonnaise,Condiments / Sauces,2024,1,7113.260071277618,5418.0,1.3
26,Mayonnaise,Condiments / Sauces,2024,2,6275.8799567222595,5418.0,1.2
26,Mayonnaise,Condiments / Sauces,2024,3,8186.059947013855,5418.0,1.5
26,Mayonnaise,Condiments / Sauces,2024,4,95.35999917984009,5418.0,0.0
27,Mustard Sauce,Condiments / Sauces,2021,3,4656.900030136108,5877.0,0.8
27,Mustard Sauce,Condiments / Sauces,2021,4,5439.499960422516,5877.0,0.9
27,Mustard Sauce,Condiments / Sauces,2021,5,3717.3500485420227,5877.0,0.6
27,Mustard Sauce,Condiments / Sauces,2021,6,7415.350095272064,5877.0,1.3
27,Mustard Sauce,Condiments / Sauces,2021,7,7441.149991989136,5877.0,1.3
27,Mustard Sauce,Condiments / Sauces,2021,8,3891.4999742507935,5877.0,0.7
27,Mustard Sauce,Condiments / Sauces,2021,9,6097.40002155304,5877.0,1.0
27,Mustard Sauce,Condiments / Sauces,2021,10,6028.6000781059265,5877.0,1.0
27,Mustard Sauce,Condiments / Sauces,2021,11,7686.249955177307,5877.0,1.3
27,Mustard Sauce,Condiments / Sauces,2021,12,6400.549978256226,5877.0,1.1
27,Mustard Sauce,Condiments / Sauces,2022,1,11478.850036144257,5440.0,2.1
27,Mustard Sauce,Condiments / Sauces,2022,2,2771.3500418663025,5440.0,0.5
27,Mustard Sauce,Condiments / Sauces,2022,3,4708.500047206879,5440.0,0.9
27,Mustard Sauce,Condiments / Sauces,2022,4,3463.649938106537,5440.0,0.6
27,Mustard Sauce,Condiments / Sauces,2022,5,4843.950006484985,5440.0,0.9
27,Mustard Sauce,Condiments / Sauces,2022,6,5761.999938964844,5440.0,1.1
27,Mustard Sauce,Condiments / Sauces,2022,7,2689.650008201599,5440.0,0.5
27,Mustard Sauce,Condiments / Sauces,2022,8,6439.250018119812,5440.0,1.2
27,Mustard Sauce,Condiments / Sauces,2022,9,5639.450058937073,5440.0,1.0
27,Mustard Sauce,Condiments / Sauces,2022,10,4601.000018596649,5440.0,0.8
27,Mustard Sauce,Condiments / Sauces,2022,11,7454.050082206726,5440.0,1.4
27,Mustard Sauce,Condiments / Sauces,2022,12,5426.600102901459,5440.0,1.0
27,Mustard Sauce,Condiments / Sauces,2023,1,5749.100008964539,6519.0,0.9
27,Mustard Sauce,Condiments / Sauces,2023,2,4919.200057029724,6519.0,0.8
27,Mustard Sauce,Condiments / Sauces,2023,3,5411.549945831299,6519.0,0.8
27,Mustard Sauce,Condiments / Sauces,2023,4,7432.5500593185425,6519.0,1.1
27,Mustard Sauce,Condiments / Sauces,2023,5,6953.100051879883,6519.0,1.1
27,Mustard Sauce,Condiments / Sauces,2023,6,5622.249983787537,6519.0,0.9
27,Mustard Sauce,Condiments / Sauces,2023,7,6647.799988746643,6519.0,1.0
27,Mustard Sauce,Condiments / Sauces,2023,8,8047.450011730194,6519.0,1.2
27,Mustard Sauce,Condiments / Sauces,2023,9,5645.899914264679,6519.0,0.9
27,Mustard Sauce,Condiments / Sauces,2023,10,7658.299997329712,6519.0,1.2
27,Mustard Sauce,Condiments / Sauces,2023,11,4353.750008583069,6519.0,0.7
27,Mustard Sauce,Condiments / Sauces,2023,12,9791.099980354309,6519.0,1.5
27,Mustard Sauce,Condiments / Sauces,2024,1,5003.049996376038,3900.0,1.3
27,Mustard Sauce,Condiments / Sauces,2024,2,3515.250030517578,3900.0,0.9
27,Mustard Sauce,Condiments / Sauces,2024,3,7000.399960517883,3900.0,1.8
27,Mustard Sauce,Condiments / Sauces,2024,4,79.55000114440918,3900.0,0.0
28,Olive,Condiments / Sauces,2021,3,4063.34002828598,8230.0,0.5
28,Olive,Condiments / Sauces,2021,4,9898.250075101852,8230.0,1.2
28,Olive,Condiments / Sauces,2021,5,9490.75989818573,8230.0,1.2
28,Olive,Condiments / Sauces,2021,6,9074.599979639053,8230.0,1.1
28,Olive,Condiments / Sauces,2021,7,6696.1299414634705,8230.0,0.8
28,Olive,Condiments / Sauces,2021,8,4886.990020275116,8230.0,0.6
28,Olive,Condiments / Sauces,2021,9,9155.52005815506,8230.0,1.1
28,Olive,Condiments / Sauces,2021,10,11065.809989452362,8230.0,1.3
28,Olive,Condiments / Sauces,2021,11,11536.879979610443,8230.0,1.4
28,Olive,Condiments / Sauces,2021,12,6430.250036239624,8230.0,0.8
28,Olive,Condiments / Sauces,2022,1,15166.720127344131,8228.0,1.8
28,Olive,Condiments / Sauces,2022,2,3080.740031480789,8228.0,0.4
28,Olive,Condiments / Sauces,2022,3,6496.719983100891,8228.0,0.8
28,Olive,Condiments / Sauces,2022,4,5274.249947786331,8228.0,0.6
28,Olive,Condiments / Sauces,2022,5,7106.510005235672,8228.0,0.9
28,Olive,Condiments / Sauces,2022,6,4392.799993515015,8228.0,0.5
28,Olive,Condiments / Sauces,2022,7,8490.82008266449,8228.0,1.0
28,Olive,Condiments / Sauces,2022,8,11620.689957141876,8228.0,1.4
28,Olive,Condiments / Sauces,2022,9,7048.71006155014,8228.0,0.9
28,Olive,Condiments / Sauces,2022,10,8028.420076131821,8228.0,1.0
28,Olive,Condiments / Sauces,2022,11,8181.589982032776,8228.0,1.0
28,Olive,Condiments / Sauces,2022,12,13845.99011015892,8228.0,1.7
28,Olive,Condiments / Sauces,2023,1,7502.439980745316,8102.0,0.9
28,Olive,Condiments / Sauces,2023,2,7164.3099591732025,8102.0,0.9
28,Olive,Condiments / Sauces,2023,3,10135.229991912842,8102.0,1.3
28,Olive,Condiments / Sauces,2023,4,9360.710037708282,8102.0,1.2
28,Olive,Condiments / Sauces,2023,5,10707.450040102005,8102.0,1.3
28,Olive,Condiments / Sauces,2023,6,6892.649976015091,8102.0,0.9
28,Olive,Condiments / Sauces,2023,7,9909.809878826141,8102.0,1.2
28,Olive,Condiments / Sauces,2023,8,10349.090147256851,8102.0,1.3
28,Olive,Condiments / Sauces,2023,9,4673.130058526993,8102.0,0.6
28,Olive,Condiments / Sauces,2023,10,8696.009955406189,8102.0,1.1
28,Olive,Condiments / Sauces,2023,11,8459.029957056046,8102.0,1.0
28,Olive,Condiments / Sauces,2023,12,3378.4100120067596,8102.0,0.4
28,Olive,Condiments / Sauces,2024,1,6005.419972419739,5683.0,1.1
28,Olive,Condiments / Sauces,2024,2,12117.769971370697,5683.0,2.1
28,Olive,Condiments / Sauces,2024,3,4479.500056505203,5683.0,0.8
28,Olive,Condiments / Sauces,2024,4,130.05000066757202,5683.0,0.0
29,Peanut butter,Condiments / Sauces,2021,3,4189.649991989136,8041.0,0.5
29,Peanut butter,Condiments / Sauces,2021,4,8302.45000076294,8041.0,1.0
29,Peanut butter,Condiments / Sauces,2021,5,3919.3499913215637,8041.0,0.5
29,Peanut butter,Condiments / Sauces,2021,6,5011.149971961975,8041.0,0.6
29,Peanut butter,Condiments / Sauces,2021,7,10533.750026226044,8041.0,1.3
29,Peanut butter,Condiments / Sauces,2021,8,7205.349916934967,8041.0,0.9
29,Peanut butter,Condiments / Sauces,2021,9,10040.850141048431,8041.0,1.2
29,Peanut butter,Condiments / Sauces,2021,10,10798.749958992004,8041.0,1.3
29,Peanut butter,Condiments / Sauces,2021,11,8779.450097560883,8041.0,1.1
29,Peanut butter,Condiments / Sauces,2021,12,11633.499994754791,8041.0,1.4
29,Peanut butter,Condiments / Sauces,2022,1,10252.850019931793,6947.0,1.5
29,Peanut butter,Condiments / Sauces,2022,2,3182.6500668525696,6947.0,0.5
29,Peanut butter,Condiments / Sauces,2022,3,6553.450020313263,6947.0,0.9
29,Peanut butter,Condiments / Sauces,2022,4,6913.849991798401,6947.0,1.0
29,Peanut butter,Condiments / Sauces,2022,5,4807.100030899048,6947.0,0.7
29,Peanut butter,Condiments / Sauces,2022,6,5909.500065803528,6947.0,0.9
29,Peanut butter,Condiments / Sauces,2022,7,5299.999992847443,6947.0,0.8
29,Peanut butter,Condiments / Sauces,2022,8,10006.400063037872,6947.0,1.4
29,Peanut butter,Condiments / Sauces,2022,9,3574.8499941825867,6947.0,0.5
29,Peanut butter,Condiments / Sauces,2022,10,5496.100002288818,6947.0,0.8
29,Peanut butter,Condiments / Sauces,2022,11,8972.899935722351,6947.0,1.3
29,Peanut butter,Condiments / Sauces,2022,12,12391.400116920471,6947.0,1.8
29,Peanut butter,Condiments / Sauces,2023,1,8018.900034427643,6825.0,1.2
29,Peanut butter,Condiments / Sauces,2023,2,5517.300006866455,6825.0,0.8
29,Peanut butter,Condiments / Sauces,2023,3,7242.449985027313,6825.0,1.1
29,Peanut butter,Condiments / Sauces,2023,4,6275.199971199036,6825.0,0.9
29,Peanut butter,Condiments / Sauces,2023,5,5368.900007724762,6825.0,0.8
29,Peanut butter,Condiments / Sauces,2023,6,4396.350057601929,6825.0,0.6
29,Peanut butter,Condiments / Sauces,2023,7,7963.250044345856,6825.0,1.2
29,Peanut butter,Condiments / Sauces,2023,8,6511.049959182739,6825.0,1.0
29,Peanut butter,Condiments / Sauces,2023,9,8662.849967479706,6825.0,1.3
29,Peanut butter,Condiments / Sauces,2023,10,7942.050048828125,6825.0,1.2
29,Peanut butter,Condiments / Sauces,2023,11,6585.250068664551,6825.0,1.0
29,Peanut butter,Condiments / Sauces,2023,12,7417.349985599518,6825.0,1.1
29,Peanut butter,Condiments / Sauces,2024,1,3659.6500549316406,4518.0,0.8
29,Peanut butter,Condiments / Sauces,2024,2,9025.899960041046,4518.0,2.0
29,Peanut butter,Condiments / Sauces,2024,3,5239.050035476685,4518.0,1.2
29,Peanut butter,Condiments / Sauces,2024,4,145.75000286102295,4518.0,0.0
30,Pickles,Condiments / Sauces,2021,3,2802.4000091552734,9444.0,0.3
30,Pickles,Condiments / Sauces,2021,4,10958.499890327454,9444.0,1.2
30,Pickles,Condiments / Sauces,2021,5,8280.100009918213,9444.0,0.9
30,Pickles,Condiments / Sauces,2021,6,7917.399974346161,9444.0,0.8
30,Pickles,Condiments / Sauces,2021,7,12778.200028419495,9444.0,1.4
30,Pickles,Condiments / Sauces,2021,8,7170.2999792099,9444.0,0.8
30,Pickles,Condiments / Sauces,2021,9,12015.60002374649,9444.0,1.3
30,Pickles,Condiments / Sauces,2021,10,8776.099999904633,9444.0,0.9
30,Pickles,Condiments / Sauces,2021,11,8971.399932384491,9444.0,0.9
30,Pickles,Condiments / Sauces,2021,12,14774.60013628006,9444.0,1.6
30,Pickles,Condiments / Sauces,2022,1,13857.000115394592,8283.0,1.7
30,Pickles,Condiments / Sauces,2022,2,5567.600034236908,8283.0,0.7
30,Pickles,Condiments / Sauces,2022,3,9656.499968528748,8283.0,1.2
30,Pickles,Condiments / Sauces,2022,4,10704.300045490265,8283.0,1.3
30,Pickles,Condiments / Sauces,2022,5,4333.800018310547,8283.0,0.5
30,Pickles,Condiments / Sauces,2022,6,4160.199994087219,8283.0,0.5
30,Pickles,Condiments / Sauces,2022,7,10115.299888134003,8283.0,1.2
30,Pickles,Condiments / Sauces,2022,8,10295.099891662598,8283.0,1.2
30,Pickles,Condiments / Sauces,2022,9,9538.70004272461,8283.0,1.2
30,Pickles,Condiments / Sauces,2022,10,7464.799955844879,8283.0,0.9
30,Pickles,Condiments / Sauces,2022,11,7269.499952316284,8283.0,0.9
30,Pickles,Condiments / Sauces,2022,12,6438.699992656708,8283.0,0.8
30,Pickles,Condiments / Sauces,2023,1,7827.500069618225,8851.0,0.9
30,Pickles,Condiments / Sauces,2023,2,7877.099964141846,8851.0,0.9
30,Pickles,Condiments / Sauces,2023,3,6227.900000095367,8851.0,0.7
30,Pickles,Condiments / Sauces,2023,4,7306.700086593628,8851.0,0.8
30,Pickles,Condiments / Sauces,2023,5,13047.900084018707,8851.0,1.5
30,Pickles,Condiments / Sauces,2023,6,7762.399937152863,8851.0,0.9
30,Pickles,Condiments / Sauces,2023,7,9300.00000667572,8851.0,1.1
30,Pickles,Condiments / Sauces,2023,8,7765.500082015991,8851.0,0.9
30,Pickles,Condiments / Sauces,2023,9,12049.69999408722,8851.0,1.4
30,Pickles,Condiments / Sauces,2023,10,6466.59997844696,8851.0,0.7
30,Pickles,Condiments / Sauces,2023,11,11259.200080394745,8851.0,1.3
30,Pickles,Condiments / Sauces,2023,12,9315.50004529953,8851.0,1.1
30,Pickles,Condiments / Sauces,2024,1,12936.300015449524,7121.0,1.8
30,Pickles,Condiments / Sauces,2024,2,7387.299959182739,7121.0,1.0
30,Pickles,Condiments / Sauces,2024,3,8035.199949264526,7121.0,1.1
30,Pickles,Condiments / Sauces,2024,4,127.0999984741211,7121.0,0.0
31,Salsa,Condiments / Sauces,2021,3,4449.629927873611,7019.0,0.6
31,Salsa,Condiments / Sauces,2021,4,6307.169983863831,7019.0,0.9
31,Salsa,Condiments / Sauces,2021,5,5224.020079612732,7019.0,0.7
31,Salsa,Condiments / Sauces,2021,6,8488.41008234024,7019.0,1.2
31,Salsa,Condiments / Sauces,2021,7,9671.160091876984,7019.0,1.4
31,Salsa,Condiments / Sauces,2021,8,1939.7099776268005,7019.0,0.3
31,Salsa,Condiments / Sauces,2021,9,9237.900039672852,7019.0,1.3
31,Salsa,Condiments / Sauces,2021,10,10149.239941120148,7019.0,1.4
31,Salsa,Condiments / Sauces,2021,11,8600.460081338882,7019.0,1.2
31,Salsa,Condiments / Sauces,2021,12,6122.910027265549,7019.0,0.9
31,Salsa,Condiments / Sauces,2022,1,14063.519937753677,7520.0,1.9
31,Salsa,Condiments / Sauces,2022,2,7549.67995929718,7520.0,1.0
31,Salsa,Condiments / Sauces,2022,3,3341.5800375938416,7520.0,0.4
31,Salsa,Condiments / Sauces,2022,4,8055.1499807834625,7520.0,1.1
31,Salsa,Condiments / Sauces,2022,5,10455.50996041298,7520.0,1.4
31,Salsa,Condiments / Sauces,2022,6,5321.130005121231,7520.0,0.7
31,Salsa,Condiments / Sauces,2022,7,10706.99988913536,7520.0,1.4
31,Salsa,Condiments / Sauces,2022,8,8650.260038137436,7520.0,1.2
31,Salsa,Condiments / Sauces,2022,9,7392.810089588165,7520.0,1.0
31,Salsa,Condiments / Sauces,2022,10,4701.120005130768,7520.0,0.6
31,Salsa,Condiments / Sauces,2022,11,4975.0199456214905,7520.0,0.7
31,Salsa,Condiments / Sauces,2022,12,5027.309998989105,7520.0,0.7
31,Salsa,Condiments / Sauces,2023,1,8087.5199456214905,7246.0,1.1
31,Salsa,Condiments / Sauces,2023,2,7661.7299592494965,7246.0,1.1
31,Salsa,Condiments / Sauces,2023,3,4180.710001468658,7246.0,0.6
31,Salsa,Condiments / Sauces,2023,4,7965.510056018829,7246.0,1.1
31,Salsa,Condiments / Sauces,2023,5,7091.520061254501,7246.0,1.0
31,Salsa,Condiments / Sauces,2023,6,7415.219953775406,7246.0,1.0
31,Salsa,Condiments / Sauces,2023,7,7223.4899559021,7246.0,1.0
31,Salsa,Condiments / Sauces,2023,8,8080.04994893074,7246.0,1.1
31,Salsa,Condiments / Sauces,2023,9,4975.019985198975,7246.0,0.7
31,Salsa,Condiments / Sauces,2023,10,7352.969964504242,7246.0,1.0
31,Salsa,Condiments / Sauces,2023,11,6772.799989461899,7246.0,0.9
31,Salsa,Condiments / Sauces,2023,12,10141.76995396614,7246.0,1.4
31,Salsa,Condiments / Sauces,2024,1,4569.150037288666,4162.0,1.1
31,Salsa,Condiments / Sauces,2024,2,8508.329923391342,4162.0,2.0
